Timestamp,rltrp.sm,rltrp.x,rltrp.y,rltrp.z,rltte.x,rltte.y,rltte.z
22894,1,-0.021657483652234077,0.546834409236908,0.03785085678100586,0.1587243229150772,-0.5010053515434265,-0.03785085678100586
22914,1,-0.007764057721942663,0.5286753177642822,0.03874295949935913,0.14856810867786407,-0.5001910924911499,-0.03874295949935913
22934,1,0.005393007770180702,0.510558545589447,0.03951311111450195,0.13874270021915436,-0.49930793046951294,-0.03951311111450195
22954,1,0.01859557256102562,0.49139776825904846,0.0401686429977417,0.1284552812576294,-0.49725618958473206,-0.0401686429977417
22974,1,0.03099982813000679,0.4724302589893341,0.04062056541442871,0.11854346096515656,-0.4952581226825714,-0.04062056541442871
22995,1,0.04338431358337402,0.4525177776813507,0.04095458984375,0.10822892189025879,-0.4921570122241974,-0.04095458984375
23016,1,0.0617620088160038,0.4207112193107605,0.040841639041900635,0.09149441123008728,-0.47698742151260376,-0.040841639041900635
23034,1,0.06692355871200562,0.41137078404426575,0.04088151454925537,0.08754521608352661,-0.4840942919254303,-0.04088151454925537
23054,1,0.07676117867231369,0.3929183781147003,0.040876924991607666,0.07836300879716873,-0.47865548729896545,-0.040876924991607666
23074,1,0.08631030470132828,0.3741000294685364,0.04080682992935181,0.06924089044332504,-0.47590571641921997,-0.04080682992935181
23094,1,0.09553149342536926,0.35501590371131897,0.040688514709472656,0.0600111186504364,-0.4726572334766388,-0.040688514709472656
23114,1,0.10534127801656723,0.3335253894329071,0.04010426998138428,0.049755729734897614,-0.46675464510917664,-0.04010426998138428
23134,1,0.1134372279047966,0.31562069058418274,0.03999030590057373,0.04077429324388504,-0.4641754925251007,-0.03999030590057373
23154,1,0.12211351096630096,0.2954155206680298,0.039561927318573,0.030773356556892395,-0.4590167999267578,-0.039561927318573
23175,1,0.13024349510669708,0.2757633626461029,0.03905695676803589,0.020885750651359558,-0.4541192948818207,-0.03905695676803589
23195,1,0.13807646930217743,0.25629884004592896,0.03848391771316528,0.010857418179512024,-0.4491034150123596,-0.03848391771316528
23214,1,0.14583024382591248,0.23587118089199066,0.03759288787841797,0.0004779398441314697,-0.4428023099899292,-0.03759288787841797
23234,1,0.1528978794813156,0.2174665778875351,0.036965787410736084,-0.009640023112297058,-0.4381887912750244,-0.036965787410736084
23254,1,0.15991060435771942,0.19884322583675385,0.03623545169830322,-0.020131275057792664,-0.43300771713256836,-0.03623545169830322
23274,1,0.16709421575069427,0.17938631772994995,0.035457611083984375,-0.031209692358970642,-0.42663031816482544,-0.035457611083984375
23294,1,0.17398540675640106,0.1604071706533432,0.03465545177459717,-0.04240886867046356,-0.4203547239303589,-0.03465545177459717
23314,1,0.18102514743804932,0.14059880375862122,0.033785104751586914,-0.054161667823791504,-0.4128623306751251,-0.033785104751586914
23334,1,0.18793651461601257,0.12064770609140396,0.0329359769821167,-0.06618639826774597,-0.40482571721076965,-0.0329359769821167
23354,1,0.1946427971124649,0.1005239486694336,0.03203660249710083,-0.0784415751695633,-0.39619946479797363,-0.03203660249710083
23374,1,0.2009977400302887,0.07922320067882538,0.03093475103378296,-0.0894269049167633,-0.3837946057319641,-0.03093475103378296
23394,1,0.20681166648864746,0.06025117635726929,0.03005659580230713,-0.1014244556427002,-0.3755471110343933,-0.03005659580230713
23414,1,0.21209092438220978,0.041575003415346146,0.029059410095214844,-0.11324544250965118,-0.3671475052833557,-0.029059410095214844
23434,1,0.21713142096996307,0.02179097756743431,0.02790158987045288,-0.12517814338207245,-0.35718297958374023,-0.02790158987045288
23454,1,0.22148102521896362,0.002336188917979598,0.026771724224090576,-0.1367599368095398,-0.34707894921302795,-0.026771724224090576
23474,1,0.2253260761499405,-0.018169397488236427,0.025598645210266113,-0.14815761148929596,-0.3354456424713135,-0.025598645210266113
23494,1,0.22841137647628784,-0.03896573185920715,0.02445608377456665,-0.15910500288009644,-0.3230306804180145,-0.02445608377456665
23515,1,0.23064486682415009,-0.05999724939465523,0.023439764976501465,-0.16949336230754852,-0.3098824620246887,-0.023439764976501465
23534,1,0.2316749393939972,-0.08191966265439987,0.022336900234222412,-0.1789558231830597,-0.2953336238861084,-0.022336900234222412
23554,1,0.23206964135169983,-0.10371530055999756,0.02146250009536743,-0.1880432665348053,-0.28039348125457764,-0.02146250009536743
23574,1,0.23196427524089813,-0.12226889282464981,0.020918309688568115,-0.19687049090862274,-0.26817086338996887,-0.020918309688568115
23594,1,0.23067539930343628,-0.14220581948757172,0.02006828784942627,-0.20473498106002808,-0.25402963161468506,-0.02006828784942627
23614,1,0.22863361239433289,-0.16215355694293976,0.01905590295791626,-0.21204349398612976,-0.23933641612529755,-0.01905590295791626
23634,1,0.22595636546611786,-0.18198983371257782,0.017840206623077393,-0.2188991755247116,-0.22420747578144073,-0.017840206623077393
23654,1,0.22270625829696655,-0.20170074701309204,0.01649796962738037,-0.22338469326496124,-0.20786446332931519,-0.01649796962738037
23674,1,0.21896983683109283,-0.22123584151268005,0.01512974500656128,-0.22943943738937378,-0.19202867150306702,-0.01512974500656128
23694,1,0.21484215557575226,-0.2405063509941101,0.013696491718292236,-0.237184077501297,-0.17645126581192017,-0.013696491718292236
23714,1,0.2098057121038437,-0.2603381872177124,0.012176692485809326,-0.2401079684495926,-0.15862572193145752,-0.012176692485809326
23734,1,0.20511427521705627,-0.2786158621311188,0.011031091213226318,-0.24538427591323853,-0.14233550429344177,-0.011031091213226318
23754,1,0.20028814673423767,-0.2963863015174866,0.010123670101165771,-0.2505139112472534,-0.125971257686615,-0.010123670101165771
23774,1,0.19539546966552734,-0.3132786750793457,0.00947725772857666,-0.25553256273269653,-0.10989809036254883,-0.00947725772857666
23794,1,0.19136983156204224,-0.32772955298423767,0.009438693523406982,-0.2613416314125061,-0.0956811010837555,-0.009438693523406982
23814,1,0.1865195780992508,-0.3432730734348297,0.009714484214782715,-0.2662205994129181,-0.0797789990901947,-0.009714484214782715
23834,1,0.18051809072494507,-0.3594988286495209,0.010191679000854492,-0.26981407403945923,-0.06260386109352112,-0.010191679000854492
23854,1,0.1747996062040329,-0.3746505677700043,0.011298716068267822,-0.273529052734375,-0.04590597748756409,-0.011298716068267822
23874,1,0.16785572469234467,-0.390146404504776,0.012583136558532715,-0.27583274245262146,-0.028267472982406616,-0.012583136558532715
23894,1,0.160409614443779,-0.40519779920578003,0.01419907808303833,-0.2774239182472229,-0.01047903299331665,-0.01419907808303833
23914,1,0.15243598818778992,-0.41980916261672974,0.016003012657165527,-0.27825433015823364,0.007468044757843018,-0.016003012657165527
23934,1,0.14394614100456238,-0.43391352891921997,0.017942488193511963,-0.27831465005874634,0.025497257709503174,-0.017942488193511963
23955,1,0.13422422111034393,-0.44774487614631653,0.01967102289199829,-0.2768692374229431,0.043851643800735474,-0.01967102289199829
23974,1,0.12477089464664459,-0.4604794979095459,0.021591901779174805,-0.27540069818496704,0.06170201301574707,-0.021591901779174805
23994,1,0.11448819190263748,-0.4730137884616852,0.023571431636810303,-0.2727934718132019,0.07994118332862854,-0.023571431636810303
24014,1,0.10508173704147339,-0.4835315942764282,0.02526646852493286,-0.27073705196380615,0.09674680233001709,-0.02526646852493286
24034,1,0.09486126154661179,-0.49385422468185425,0.02700352668762207,-0.2675272226333618,0.11394232511520386,-0.02700352668762207
24054,1,0.08528583496809006,-0.5030934810638428,0.028755366802215576,-0.26330655813217163,0.12909197807312012,-0.028755366802215576
24074,1,0.0741615891456604,-0.5121726393699646,0.030125796794891357,-0.2585485875606537,0.1460832953453064,-0.030125796794891357
24094,1,0.063156858086586,-0.520276665687561,0.03129845857620239,-0.25353577733039856,0.16265952587127686,-0.03129845857620239
24114,1,0.051657937467098236,-0.5279068946838379,0.03244417905807495,-0.24764487147331238,0.17932438850402832,-0.03244417905807495
24134,1,0.040410712361335754,-0.5345446467399597,0.033546626567840576,-0.24161256849765778,0.195551335811615,-0.033546626567840576
24155,1,0.028860680758953094,-0.5406345725059509,0.034698545932769775,-0.23579031229019165,0.2138647437095642,-0.034698545932769775
24175,1,0.0176804531365633,-0.5457833409309387,0.03575301170349121,-0.22810229659080505,0.22758632898330688,-0.03575301170349121
24194,1,0.005571391433477402,-0.5502069592475891,0.03666234016418457,-0.2199861854314804,0.24321132898330688,-0.03666234016418457
24214,1,-0.005573638249188662,-0.5539372563362122,0.037656545639038086,-0.21241642534732819,0.2586539387702942,-0.037656545639038086
24234,1,-0.016715962439775467,-0.5570226907730103,0.03862649202346802,-0.2044278383255005,0.27395665645599365,-0.03862649202346802
24254,1,-0.027629923075437546,-0.5593250393867493,0.039570748805999756,-0.19624337553977966,0.288971483707428,-0.039570748805999756
24274,1,-0.037832580506801605,-0.5608935952186584,0.04049122333526611,-0.1883445382118225,0.3037293553352356,-0.04049122333526611
24294,1,-0.046385735273361206,-0.561760663986206,0.04132765531539917,-0.18096894025802612,0.31273460388183594,-0.04132765531539917
24314,1,-0.05494792014360428,-0.5620529055595398,0.042260587215423584,-0.17240676283836365,0.3130268454551697,-0.042260587215423584
24334,1,-0.0628519356250763,-0.5617695450782776,0.04322010278701782,-0.16450273990631104,0.31274348497390747,-0.04322010278701782
24355,1,-0.07063517719507217,-0.5608954429626465,0.04431217908859253,-0.15671950578689575,0.31186938285827637,-0.04431217908859253
