pos.time,pos.x,pos.y,pos.z
1732097614985408911,0.3822726309299469,-0.30572760105133057,0.030379079282283783
1732097614996033354,0.382213830947876,-0.30579492449760437,0.03105088323354721
1732097615006742169,0.3822609484195709,-0.30560293793678284,0.031325243413448334
1732097615017495564,0.38229700922966003,-0.306026816368103,0.03187188878655434
1732097615028088263,0.38225263357162476,-0.3060455024242401,0.03224947303533554
1732097615038899998,0.38241565227508545,-0.30594199895858765,0.032781969755887985
1732097615049525839,0.3824124038219452,-0.30628275871276855,0.03300318494439125
1732097615049789463,0.38242748379707336,-0.30629047751426697,0.033492740243673325
1732097615060126748,0.38251176476478577,-0.3062889277935028,0.033850349485874176
1732097615070837995,0.38240885734558105,-0.30644485354423523,0.034701064229011536
1732097615081482710,0.38271889090538025,-0.30638018250465393,0.03545070067048073
1732097615092135075,0.3829139471054077,-0.3069019913673401,0.037317365407943726
1732097615102867103,0.3832772374153137,-0.3068251609802246,0.03841032832860947
1732097615113497068,0.3836751878261566,-0.3074854016304016,0.03957783058285713
1732097615124138316,0.38394519686698914,-0.307496041059494,0.041235510259866714
1732097615134812780,0.3856818974018097,-0.3077237010002136,0.044353120028972626
1732097615145455463,0.38676878809928894,-0.30812594294548035,0.04634002223610878
1732097615156057132,0.38789132237434387,-0.30849361419677734,0.048284243792295456
1732097615166868019,0.3909614384174347,-0.3090969920158386,0.05301371589303017
1732097615177545744,0.3929462134838104,-0.30914628505706787,0.05543968081474304
1732097615188156671,0.39482441544532776,-0.30931612849235535,0.05832067131996155
1732097615198975616,0.3973163366317749,-0.3094964921474457,0.06074880436062813
1732097615209611635,0.4026006758213043,-0.3091079592704773,0.06705018877983093
1732097615220372686,0.4053323268890381,-0.308741956949234,0.07054919749498367
1732097615231140815,0.40848514437675476,-0.3084447979927063,0.07386250793933868
1732097615241733175,0.41207095980644226,-0.3080160617828369,0.07785021513700485
1732097615242057708,0.4155944287776947,-0.30674299597740173,0.08180979639291763
1732097615252253735,0.4191955327987671,-0.30629637837409973,0.08565526455640793
1732097615262731600,0.42295506596565247,-0.3049633800983429,0.08973968774080276
1732097615273235225,0.4273914098739624,-0.3035958409309387,0.09408437460660934
1732097615283740710,0.43597084283828735,-0.3012213706970215,0.10294494032859802
1732097615294219034,0.440767377614975,-0.29935240745544434,0.10773234814405441
1732097615304669859,0.4452671408653259,-0.29773157835006714,0.11244476586580276
1732097615315111708,0.4501422941684723,-0.29558074474334717,0.11733007431030273
1732097615325629504,0.4600476622581482,-0.29144287109375,0.12726789712905884
1732097615336175758,0.46527063846588135,-0.28936854004859924,0.13250470161437988
1732097615346648065,0.47060906887054443,-0.28661325573921204,0.13756747543811798
1732097615357480592,0.47563815116882324,-0.2840583324432373,0.1429411768913269
1732097615368247275,0.4856339693069458,-0.2782919406890869,0.15427301824092865
1732097615378902637,0.4905226528644562,-0.2756710648536682,0.16014550626277924
1732097615389643693,0.4953271448612213,-0.2724781334400177,0.16615526378154755
1732097615400361479,0.5043787956237793,-0.26575392484664917,0.1781645119190216
1732097615410986724,0.5085228085517883,-0.2624847888946533,0.18445314466953278
1732097615421771759,0.5128203630447388,-0.25864294171333313,0.1906508058309555
1732097615432392000,0.5164902806282043,-0.2550547420978546,0.19704116880893707
1732097615443083088,0.5233710408210754,-0.24778017401695251,0.21021407842636108
1732097615453810080,0.5267716646194458,-0.24373584985733032,0.2165253758430481
1732097615464532214,0.5292859077453613,-0.23985056579113007,0.22322992980480194
1732097615475094077,0.5341499447822571,-0.23172369599342346,0.2363928258419037
1732097615485908856,0.5360901951789856,-0.22800038754940033,0.243077352643013
1732097615496618583,0.5375684499740601,-0.2238338589668274,0.24982064962387085
1732097615507078489,0.5388534665107727,-0.21992510557174683,0.2562979459762573
1732097615517801897,0.54036945104599,-0.21179452538490295,0.2697206139564514
1732097615528520210,0.540685772895813,-0.20778585970401764,0.27603551745414734
1732097615539194234,0.5406391620635986,-0.203523650765419,0.28228560090065
1732097615549770838,0.5402308106422424,-0.19937200844287872,0.28882473707199097
1732097615550061456,0.5392191410064697,-0.19510257244110107,0.29522207379341125
1732097615560188474,0.5382179617881775,-0.19081123173236847,0.30159610509872437
1732097615570852686,0.5369259119033813,-0.18700969219207764,0.3080092966556549
1732097615581345583,0.5350449085235596,-0.18277607858181,0.3141442537307739
1732097615591788271,0.5326799750328064,-0.1786801815032959,0.3205585181713104
1732097615592069390,0.5302527546882629,-0.17460845410823822,0.3265533447265625
1732097615602301879,0.5275167226791382,-0.1704895943403244,0.3329700529575348
1732097615612843517,0.5243141055107117,-0.1662018746137619,0.33942151069641113
1732097615623227374,0.5208430886268616,-0.16238921880722046,0.3454263508319855
1732097615633725109,0.5126478672027588,-0.1541171371936798,0.3578712046146393
1732097615644237030,0.5083469152450562,-0.14979416131973267,0.3646785616874695
1732097615654622846,0.503262460231781,-0.14599525928497314,0.3708720803260803
1732097615665215847,0.49808865785598755,-0.14202995598316193,0.3772570788860321
1732097615675665422,0.48713913559913635,-0.1342717558145523,0.3900351822376251
1732097615686139083,0.48109716176986694,-0.13033375144004822,0.39669692516326904
1732097615696571712,0.474858820438385,-0.12659010291099548,0.40320339798927307
1732097615707104821,0.4682869017124176,-0.12265386432409286,0.4096934199333191
1732097615717527340,0.4545934498310089,-0.11559253931045532,0.42316338419914246
1732097615728006737,0.4475145637989044,-0.11209838092327118,0.42965826392173767
1732097615738517961,0.4399370849132538,-0.10842300206422806,0.43659326434135437
1732097615748865476,0.43231457471847534,-0.10519210994243622,0.44336679577827454
