"Step","obs_wo_linearv_seed2/11-30_15-20 - train/stats.tracking_error","obs_wo_linearv_seed2/11-30_15-20 - train/stats.tracking_error__MIN","obs_wo_linearv_seed2/11-30_15-20 - train/stats.tracking_error__MAX"
"8690","-0.2001209408044815","-0.2001209408044815","-0.2001209408044815"
"8714","-0.1995244026184082","-0.1995244026184082","-0.1995244026184082"
"8738","-0.19824902713298798","-0.19824902713298798","-0.19824902713298798"
"8762","-0.19838926196098328","-0.19838926196098328","-0.19838926196098328"
"8786","-0.19633176922798157","-0.19633176922798157","-0.19633176922798157"
"8810","-0.19443157315254211","-0.19443157315254211","-0.19443157315254211"
"8834","-0.19044047594070435","-0.19044047594070435","-0.19044047594070435"
"8858","-0.1923215240240097","-0.1923215240240097","-0.1923215240240097"
"8882","-0.19319108128547668","-0.19319108128547668","-0.19319108128547668"
"8906","-0.19264064729213715","-0.19264064729213715","-0.19264064729213715"
"8930","-0.19423821568489075","-0.19423821568489075","-0.19423821568489075"
"8954","-0.19438229501247406","-0.19438229501247406","-0.19438229501247406"
"8978","-0.19700056314468384","-0.19700056314468384","-0.19700056314468384"
"9002","-0.1986556202173233","-0.1986556202173233","-0.1986556202173233"
"9026","-0.19761179387569427","-0.19761179387569427","-0.19761179387569427"
"9050","-0.19799678027629852","-0.19799678027629852","-0.19799678027629852"
"9074","-0.20065106451511383","-0.20065106451511383","-0.20065106451511383"
"9098","-0.19965887069702148","-0.19965887069702148","-0.19965887069702148"
"9122","-0.20072677731513977","-0.20072677731513977","-0.20072677731513977"
"9146","-0.19911742210388184","-0.19911742210388184","-0.19911742210388184"
"9170","-0.1995253562927246","-0.1995253562927246","-0.1995253562927246"
"9194","-0.20010413229465485","-0.20010413229465485","-0.20010413229465485"
"9218","-0.19960878789424896","-0.19960878789424896","-0.19960878789424896"
"9242","-0.19979968667030334","-0.19979968667030334","-0.19979968667030334"
"9266","-0.19968834519386292","-0.19968834519386292","-0.19968834519386292"
"9290","-0.20040462911128998","-0.20040462911128998","-0.20040462911128998"
"9314","-0.19918487966060638","-0.19918487966060638","-0.19918487966060638"
"9338","-0.20019574463367462","-0.20019574463367462","-0.20019574463367462"
"9362","-0.19905580580234528","-0.19905580580234528","-0.19905580580234528"
"9386","-0.19870854914188385","-0.19870854914188385","-0.19870854914188385"
"9410","-0.19976748526096344","-0.19976748526096344","-0.19976748526096344"
"9434","-0.19866573810577393","-0.19866573810577393","-0.19866573810577393"
"9458","-0.19894295930862427","-0.19894295930862427","-0.19894295930862427"
"9482","-0.19843696057796478","-0.19843696057796478","-0.19843696057796478"
"9506","-0.20054051280021667","-0.20054051280021667","-0.20054051280021667"
"9530","-0.2013145238161087","-0.2013145238161087","-0.2013145238161087"
"9554","-0.2015979140996933","-0.2015979140996933","-0.2015979140996933"
"9578","-0.19904567301273346","-0.19904567301273346","-0.19904567301273346"
"9602","-0.1982199102640152","-0.1982199102640152","-0.1982199102640152"
"9626","-0.1977730393409729","-0.1977730393409729","-0.1977730393409729"
"9650","-0.19935619831085205","-0.19935619831085205","-0.19935619831085205"
"9674","-0.1996338963508606","-0.1996338963508606","-0.1996338963508606"
"9698","-0.20225375890731812","-0.20225375890731812","-0.20225375890731812"
"9722","-0.2037627398967743","-0.2037627398967743","-0.2037627398967743"
"9746","-0.20198112726211548","-0.20198112726211548","-0.20198112726211548"
"9770","-0.2018645852804184","-0.2018645852804184","-0.2018645852804184"
"9794","-0.2018984854221344","-0.2018984854221344","-0.2018984854221344"
"9818","-0.20204521715641022","-0.20204521715641022","-0.20204521715641022"
"9842","-0.20256869494915009","-0.20256869494915009","-0.20256869494915009"
"9866","-0.20239970088005066","-0.20239970088005066","-0.20239970088005066"
"9890","-0.20172227919101715","-0.20172227919101715","-0.20172227919101715"
"9914","-0.19969239830970764","-0.19969239830970764","-0.19969239830970764"
"9938","-0.202317476272583","-0.202317476272583","-0.202317476272583"
"9962","-0.20230083167552948","-0.20230083167552948","-0.20230083167552948"
"9986","-0.2018679678440094","-0.2018679678440094","-0.2018679678440094"
"10010","-0.20025260746479034","-0.20025260746479034","-0.20025260746479034"
"10034","-0.20312580466270447","-0.20312580466270447","-0.20312580466270447"
"10058","-0.20065879821777344","-0.20065879821777344","-0.20065879821777344"
"10082","-0.2008274346590042","-0.2008274346590042","-0.2008274346590042"
"10106","-0.2009684443473816","-0.2009684443473816","-0.2009684443473816"
"10130","-0.20120111107826233","-0.20120111107826233","-0.20120111107826233"
"10154","-0.2029431164264679","-0.2029431164264679","-0.2029431164264679"
"10178","-0.20105670392513275","-0.20105670392513275","-0.20105670392513275"
"10202","-0.2001827210187912","-0.2001827210187912","-0.2001827210187912"
"10226","-0.19913876056671143","-0.19913876056671143","-0.19913876056671143"
"10250","-0.19841501116752625","-0.19841501116752625","-0.19841501116752625"
"10274","-0.19949661195278168","-0.19949661195278168","-0.19949661195278168"
"10298","-0.2023031860589981","-0.2023031860589981","-0.2023031860589981"
"10322","-0.20244279503822327","-0.20244279503822327","-0.20244279503822327"
"10346","-0.2025829553604126","-0.2025829553604126","-0.2025829553604126"
"10370","-0.2008366733789444","-0.2008366733789444","-0.2008366733789444"
"10394","-0.1963975578546524","-0.1963975578546524","-0.1963975578546524"
"10418","-0.1953595131635666","-0.1953595131635666","-0.1953595131635666"
"10442","-0.19845089316368103","-0.19845089316368103","-0.19845089316368103"
"10466","-0.19740816950798035","-0.19740816950798035","-0.19740816950798035"
"10489","-0.19855047762393951","-0.19855047762393951","-0.19855047762393951"
"10513","-0.1982189118862152","-0.1982189118862152","-0.1982189118862152"
"10537","-0.19854159653186798","-0.19854159653186798","-0.19854159653186798"
"10561","-0.19552789628505707","-0.19552789628505707","-0.19552789628505707"
"10585","-0.1968005895614624","-0.1968005895614624","-0.1968005895614624"
"10609","-0.19479310512542725","-0.19479310512542725","-0.19479310512542725"
"10633","-0.19567981362342834","-0.19567981362342834","-0.19567981362342834"
"10657","-0.19368727505207062","-0.19368727505207062","-0.19368727505207062"
"10680","-0.1945352703332901","-0.1945352703332901","-0.1945352703332901"
"10703","-0.19617801904678345","-0.19617801904678345","-0.19617801904678345"
"10726","-0.19712725281715393","-0.19712725281715393","-0.19712725281715393"
"10749","-0.198433056473732","-0.198433056473732","-0.198433056473732"
"10772","-0.19557900726795197","-0.19557900726795197","-0.19557900726795197"
"10795","-0.19426235556602478","-0.19426235556602478","-0.19426235556602478"
"10819","-0.19552557170391083","-0.19552557170391083","-0.19552557170391083"
"10843","-0.19191810488700867","-0.19191810488700867","-0.19191810488700867"
"10866","-0.19147874414920807","-0.19147874414920807","-0.19147874414920807"
"10890","-0.189595565199852","-0.189595565199852","-0.189595565199852"
"10914","-0.18499651551246643","-0.18499651551246643","-0.18499651551246643"
"10938","-0.18460866808891296","-0.18460866808891296","-0.18460866808891296"
"10962","-0.18743889033794403","-0.18743889033794403","-0.18743889033794403"
"10986","-0.18884359300136566","-0.18884359300136566","-0.18884359300136566"
"11010","-0.18741768598556519","-0.18741768598556519","-0.18741768598556519"
"11034","-0.1872677505016327","-0.1872677505016327","-0.1872677505016327"
"11058","-0.18673349916934967","-0.18673349916934967","-0.18673349916934967"
"11081","-0.18560852110385895","-0.18560852110385895","-0.18560852110385895"
"11104","-0.1850506067276001","-0.1850506067276001","-0.1850506067276001"
"11128","-0.18322305381298065","-0.18322305381298065","-0.18322305381298065"
"11152","-0.18403567373752594","-0.18403567373752594","-0.18403567373752594"
"11176","-0.181762233376503","-0.181762233376503","-0.181762233376503"
"11199","-0.18094058334827423","-0.18094058334827423","-0.18094058334827423"
"11223","-0.1839759349822998","-0.1839759349822998","-0.1839759349822998"
"11247","-0.18112041056156158","-0.18112041056156158","-0.18112041056156158"
"11271","-0.18223632872104645","-0.18223632872104645","-0.18223632872104645"
"11294","-0.18168778717517853","-0.18168778717517853","-0.18168778717517853"
"11318","-0.1826578676700592","-0.1826578676700592","-0.1826578676700592"
"11342","-0.18329903483390808","-0.18329903483390808","-0.18329903483390808"
"11365","-0.18101979792118073","-0.18101979792118073","-0.18101979792118073"
"11388","-0.1814715564250946","-0.1814715564250946","-0.1814715564250946"
"11412","-0.17915157973766327","-0.17915157973766327","-0.17915157973766327"
"11436","-0.17824989557266235","-0.17824989557266235","-0.17824989557266235"
"11459","-0.17681856453418732","-0.17681856453418732","-0.17681856453418732"
"11483","-0.17621955275535583","-0.17621955275535583","-0.17621955275535583"
"11507","-0.17977656424045563","-0.17977656424045563","-0.17977656424045563"
"11530","-0.18402698636054993","-0.18402698636054993","-0.18402698636054993"
"11554","-0.18425218760967255","-0.18425218760967255","-0.18425218760967255"
"11578","-0.18106530606746674","-0.18106530606746674","-0.18106530606746674"
"11602","-0.1818355768918991","-0.1818355768918991","-0.1818355768918991"
"11626","-0.18033616244792938","-0.18033616244792938","-0.18033616244792938"
"11650","-0.1785048097372055","-0.1785048097372055","-0.1785048097372055"
"11673","-0.17954134941101074","-0.17954134941101074","-0.17954134941101074"
"11696","-0.18841193616390228","-0.18841193616390228","-0.18841193616390228"
"11719","-0.18566323816776276","-0.18566323816776276","-0.18566323816776276"
"11742","-0.18639515340328217","-0.18639515340328217","-0.18639515340328217"
"11765","-0.18729768693447113","-0.18729768693447113","-0.18729768693447113"
"11788","-0.186288982629776","-0.186288982629776","-0.186288982629776"
"11811","-0.19229945540428162","-0.19229945540428162","-0.19229945540428162"
"11834","-0.19176757335662842","-0.19176757335662842","-0.19176757335662842"
"11857","-0.19049806892871857","-0.19049806892871857","-0.19049806892871857"
"11880","-0.1880168914794922","-0.1880168914794922","-0.1880168914794922"
"11903","-0.18572182953357697","-0.18572182953357697","-0.18572182953357697"
"11927","-0.1813165247440338","-0.1813165247440338","-0.1813165247440338"
"11951","-0.17982815206050873","-0.17982815206050873","-0.17982815206050873"
"11975","-0.17914757132530212","-0.17914757132530212","-0.17914757132530212"
"11999","-0.18001589179039001","-0.18001589179039001","-0.18001589179039001"
"12023","-0.18076516687870026","-0.18076516687870026","-0.18076516687870026"
"12047","-0.18050923943519592","-0.18050923943519592","-0.18050923943519592"
"12071","-0.1751207858324051","-0.1751207858324051","-0.1751207858324051"
"12094","-0.179909810423851","-0.179909810423851","-0.179909810423851"
"12117","-0.18437695503234863","-0.18437695503234863","-0.18437695503234863"
"12140","-0.1766432225704193","-0.1766432225704193","-0.1766432225704193"
"12164","-0.17609822750091553","-0.17609822750091553","-0.17609822750091553"
"12188","-0.1737857162952423","-0.1737857162952423","-0.1737857162952423"
"12212","-0.17419372498989105","-0.17419372498989105","-0.17419372498989105"
"12235","-0.1741378903388977","-0.1741378903388977","-0.1741378903388977"
"12259","-0.17679430544376373","-0.17679430544376373","-0.17679430544376373"
"12283","-0.1772935688495636","-0.1772935688495636","-0.1772935688495636"
"12307","-0.1745188981294632","-0.1745188981294632","-0.1745188981294632"
"12331","-0.17119193077087402","-0.17119193077087402","-0.17119193077087402"
"12355","-0.16922783851623535","-0.16922783851623535","-0.16922783851623535"
"12379","-0.16731791198253632","-0.16731791198253632","-0.16731791198253632"
"12403","-0.16916853189468384","-0.16916853189468384","-0.16916853189468384"
"12427","-0.16744334995746613","-0.16744334995746613","-0.16744334995746613"
"12451","-0.16978076100349426","-0.16978076100349426","-0.16978076100349426"
"12475","-0.16738031804561615","-0.16738031804561615","-0.16738031804561615"
"12499","-0.16711771488189697","-0.16711771488189697","-0.16711771488189697"
"12523","-0.1650211662054062","-0.1650211662054062","-0.1650211662054062"
"12547","-0.16588442027568817","-0.16588442027568817","-0.16588442027568817"
"12571","-0.1681678593158722","-0.1681678593158722","-0.1681678593158722"
"12595","-0.16955170035362244","-0.16955170035362244","-0.16955170035362244"
"12619","-0.16717876493930817","-0.16717876493930817","-0.16717876493930817"
"12643","-0.16854949295520782","-0.16854949295520782","-0.16854949295520782"
"12667","-0.16886062920093536","-0.16886062920093536","-0.16886062920093536"
"12691","-0.16487759351730347","-0.16487759351730347","-0.16487759351730347"
"12715","-0.16065703332424164","-0.16065703332424164","-0.16065703332424164"
"12739","-0.1626669019460678","-0.1626669019460678","-0.1626669019460678"
"12763","-0.16003745794296265","-0.16003745794296265","-0.16003745794296265"
"12787","-0.16021576523780823","-0.16021576523780823","-0.16021576523780823"
"12811","-0.16123366355895996","-0.16123366355895996","-0.16123366355895996"
"12835","-0.1595006138086319","-0.1595006138086319","-0.1595006138086319"
"12859","-0.15862725675106049","-0.15862725675106049","-0.15862725675106049"
"12883","-0.1603972464799881","-0.1603972464799881","-0.1603972464799881"
"12907","-0.15946058928966522","-0.15946058928966522","-0.15946058928966522"
"12931","-0.15670336782932281","-0.15670336782932281","-0.15670336782932281"
"12955","-0.1564539521932602","-0.1564539521932602","-0.1564539521932602"
"12979","-0.15779106318950653","-0.15779106318950653","-0.15779106318950653"
"13003","-0.15992102026939392","-0.15992102026939392","-0.15992102026939392"
"13027","-0.15846143662929535","-0.15846143662929535","-0.15846143662929535"
"13051","-0.15871481597423553","-0.15871481597423553","-0.15871481597423553"
"13075","-0.1560981422662735","-0.1560981422662735","-0.1560981422662735"
"13099","-0.1568939983844757","-0.1568939983844757","-0.1568939983844757"
"13123","-0.1551457941532135","-0.1551457941532135","-0.1551457941532135"
"13147","-0.15902630984783173","-0.15902630984783173","-0.15902630984783173"
"13171","-0.16186560690402985","-0.16186560690402985","-0.16186560690402985"
"13195","-0.15791572630405426","-0.15791572630405426","-0.15791572630405426"
"13219","-0.15858657658100128","-0.15858657658100128","-0.15858657658100128"
"13243","-0.15835325419902802","-0.15835325419902802","-0.15835325419902802"
"13267","-0.15907643735408783","-0.15907643735408783","-0.15907643735408783"
"13291","-0.16302543878555298","-0.16302543878555298","-0.16302543878555298"
"13315","-0.16339918971061707","-0.16339918971061707","-0.16339918971061707"
"13338","-0.16564209759235382","-0.16564209759235382","-0.16564209759235382"
"13362","-0.163897305727005","-0.163897305727005","-0.163897305727005"
"13386","-0.16014525294303894","-0.16014525294303894","-0.16014525294303894"
"13410","-0.16138356924057007","-0.16138356924057007","-0.16138356924057007"
"13434","-0.1599881500005722","-0.1599881500005722","-0.1599881500005722"
"13458","-0.16334353387355804","-0.16334353387355804","-0.16334353387355804"
"13482","-0.1619621068239212","-0.1619621068239212","-0.1619621068239212"
"13506","-0.15997548401355743","-0.15997548401355743","-0.15997548401355743"
"13530","-0.15897950530052185","-0.15897950530052185","-0.15897950530052185"
"13554","-0.1607048362493515","-0.1607048362493515","-0.1607048362493515"
"13578","-0.15698298811912537","-0.15698298811912537","-0.15698298811912537"
"13602","-0.15672220289707184","-0.15672220289707184","-0.15672220289707184"
"13626","-0.15633177757263184","-0.15633177757263184","-0.15633177757263184"
"13650","-0.15514148771762848","-0.15514148771762848","-0.15514148771762848"
"13674","-0.15545868873596191","-0.15545868873596191","-0.15545868873596191"
"13698","-0.15418046712875366","-0.15418046712875366","-0.15418046712875366"
"13722","-0.15707191824913025","-0.15707191824913025","-0.15707191824913025"
"13746","-0.15696419775485992","-0.15696419775485992","-0.15696419775485992"
"13770","-0.15419015288352966","-0.15419015288352966","-0.15419015288352966"
"13794","-0.15336409211158752","-0.15336409211158752","-0.15336409211158752"
"13818","-0.15396417677402496","-0.15396417677402496","-0.15396417677402496"
"13842","-0.15407627820968628","-0.15407627820968628","-0.15407627820968628"
"13866","-0.15394863486289978","-0.15394863486289978","-0.15394863486289978"
"13890","-0.15557949244976044","-0.15557949244976044","-0.15557949244976044"
"13914","-0.15580356121063232","-0.15580356121063232","-0.15580356121063232"
"13938","-0.1550203561782837","-0.1550203561782837","-0.1550203561782837"
"13962","-0.15587541460990906","-0.15587541460990906","-0.15587541460990906"
"13986","-0.15861032903194427","-0.15861032903194427","-0.15861032903194427"
"14010","-0.15557703375816345","-0.15557703375816345","-0.15557703375816345"
"14034","-0.1589650958776474","-0.1589650958776474","-0.1589650958776474"
"14058","-0.15897110104560852","-0.15897110104560852","-0.15897110104560852"
"14082","-0.15796251595020294","-0.15796251595020294","-0.15796251595020294"
"14106","-0.15683573484420776","-0.15683573484420776","-0.15683573484420776"
"14130","-0.1566476672887802","-0.1566476672887802","-0.1566476672887802"
"14154","-0.15618595480918884","-0.15618595480918884","-0.15618595480918884"
"14178","-0.15742120146751404","-0.15742120146751404","-0.15742120146751404"
"14202","-0.15770986676216125","-0.15770986676216125","-0.15770986676216125"
"14226","-0.15400384366512299","-0.15400384366512299","-0.15400384366512299"
"14250","-0.16025319695472717","-0.16025319695472717","-0.16025319695472717"
"14274","-0.1591828316450119","-0.1591828316450119","-0.1591828316450119"
"14298","-0.15954457223415375","-0.15954457223415375","-0.15954457223415375"
"14322","-0.16080650687217712","-0.16080650687217712","-0.16080650687217712"
"14346","-0.1571599245071411","-0.1571599245071411","-0.1571599245071411"
"14370","-0.15662309527397156","-0.15662309527397156","-0.15662309527397156"
"14394","-0.15769454836845398","-0.15769454836845398","-0.15769454836845398"
"14418","-0.1600128561258316","-0.1600128561258316","-0.1600128561258316"
"14442","-0.1642240732908249","-0.1642240732908249","-0.1642240732908249"
"14466","-0.1610434651374817","-0.1610434651374817","-0.1610434651374817"
"14490","-0.16344887018203735","-0.16344887018203735","-0.16344887018203735"
"14514","-0.161973774433136","-0.161973774433136","-0.161973774433136"
"14538","-0.16240721940994263","-0.16240721940994263","-0.16240721940994263"
"14562","-0.16445165872573853","-0.16445165872573853","-0.16445165872573853"
"14586","-0.16438165307044983","-0.16438165307044983","-0.16438165307044983"
"14610","-0.16402004659175873","-0.16402004659175873","-0.16402004659175873"
"14634","-0.16754570603370667","-0.16754570603370667","-0.16754570603370667"
"14658","-0.16596275568008423","-0.16596275568008423","-0.16596275568008423"
"14682","-0.16579842567443848","-0.16579842567443848","-0.16579842567443848"
"14706","-0.16504545509815216","-0.16504545509815216","-0.16504545509815216"
"14730","-0.16497036814689636","-0.16497036814689636","-0.16497036814689636"
"14754","-0.1671733409166336","-0.1671733409166336","-0.1671733409166336"
"14778","-0.16712844371795654","-0.16712844371795654","-0.16712844371795654"
"14802","-0.16776354610919952","-0.16776354610919952","-0.16776354610919952"
"14826","-0.16450341045856476","-0.16450341045856476","-0.16450341045856476"
"14850","-0.164865180850029","-0.164865180850029","-0.164865180850029"
"14874","-0.16449964046478271","-0.16449964046478271","-0.16449964046478271"
"14898","-0.1617436707019806","-0.1617436707019806","-0.1617436707019806"
"14922","-0.15988212823867798","-0.15988212823867798","-0.15988212823867798"
"14946","-0.16228556632995605","-0.16228556632995605","-0.16228556632995605"
"14970","-0.16251420974731445","-0.16251420974731445","-0.16251420974731445"
"14994","-0.1635122001171112","-0.1635122001171112","-0.1635122001171112"
"15018","-0.1608593761920929","-0.1608593761920929","-0.1608593761920929"
"15042","-0.1617547869682312","-0.1617547869682312","-0.1617547869682312"
"15066","-0.16175530850887299","-0.16175530850887299","-0.16175530850887299"
"15090","-0.1615925133228302","-0.1615925133228302","-0.1615925133228302"
"15114","-0.16026370227336884","-0.16026370227336884","-0.16026370227336884"
"15138","-0.16114924848079681","-0.16114924848079681","-0.16114924848079681"
"15162","-0.15934905409812927","-0.15934905409812927","-0.15934905409812927"
"15186","-0.15965336561203003","-0.15965336561203003","-0.15965336561203003"
"15210","-0.16122926771640778","-0.16122926771640778","-0.16122926771640778"
"15234","-0.16014230251312256","-0.16014230251312256","-0.16014230251312256"
"15258","-0.15966956317424774","-0.15966956317424774","-0.15966956317424774"
"15282","-0.15822885930538177","-0.15822885930538177","-0.15822885930538177"
"15306","-0.1598578244447708","-0.1598578244447708","-0.1598578244447708"
"15330","-0.16174747049808502","-0.16174747049808502","-0.16174747049808502"
"15354","-0.1615060418844223","-0.1615060418844223","-0.1615060418844223"
"15378","-0.16071420907974243","-0.16071420907974243","-0.16071420907974243"
"15402","-0.1615067720413208","-0.1615067720413208","-0.1615067720413208"
"15426","-0.15884873270988464","-0.15884873270988464","-0.15884873270988464"
"15450","-0.16090893745422363","-0.16090893745422363","-0.16090893745422363"
"15474","-0.15999040007591248","-0.15999040007591248","-0.15999040007591248"
"15498","-0.159316748380661","-0.159316748380661","-0.159316748380661"
"15522","-0.16019105911254883","-0.16019105911254883","-0.16019105911254883"
"15546","-0.15828418731689453","-0.15828418731689453","-0.15828418731689453"
"15570","-0.1586301326751709","-0.1586301326751709","-0.1586301326751709"
"15594","-0.16067135334014893","-0.16067135334014893","-0.16067135334014893"
"15618","-0.16368219256401062","-0.16368219256401062","-0.16368219256401062"
"15642","-0.16367043554782867","-0.16367043554782867","-0.16367043554782867"
"15666","-0.1653616577386856","-0.1653616577386856","-0.1653616577386856"
"15690","-0.1662813425064087","-0.1662813425064087","-0.1662813425064087"
"15714","-0.16788803040981293","-0.16788803040981293","-0.16788803040981293"
"15738","-0.16873914003372192","-0.16873914003372192","-0.16873914003372192"
"15762","-0.16842074692249298","-0.16842074692249298","-0.16842074692249298"
"15786","-0.16713429987430573","-0.16713429987430573","-0.16713429987430573"
"15810","-0.16829900443553925","-0.16829900443553925","-0.16829900443553925"
"15834","-0.16822227835655212","-0.16822227835655212","-0.16822227835655212"
"15858","-0.16881372034549713","-0.16881372034549713","-0.16881372034549713"
"15882","-0.16698306798934937","-0.16698306798934937","-0.16698306798934937"
"15906","-0.16807281970977783","-0.16807281970977783","-0.16807281970977783"
"15930","-0.16790452599525452","-0.16790452599525452","-0.16790452599525452"
"15954","-0.16787075996398926","-0.16787075996398926","-0.16787075996398926"
"15978","-0.1677592396736145","-0.1677592396736145","-0.1677592396736145"
"16002","-0.1692972332239151","-0.1692972332239151","-0.1692972332239151"
"16026","-0.16912458837032318","-0.16912458837032318","-0.16912458837032318"
"16050","-0.16983343660831451","-0.16983343660831451","-0.16983343660831451"
"16074","-0.16872787475585938","-0.16872787475585938","-0.16872787475585938"
"16098","-0.1667853742837906","-0.1667853742837906","-0.1667853742837906"
"16122","-0.1669139266014099","-0.1669139266014099","-0.1669139266014099"
"16146","-0.1664847880601883","-0.1664847880601883","-0.1664847880601883"
"16170","-0.16755245625972748","-0.16755245625972748","-0.16755245625972748"
"16194","-0.16708609461784363","-0.16708609461784363","-0.16708609461784363"
"16218","-0.1660122126340866","-0.1660122126340866","-0.1660122126340866"
"16242","-0.16492854058742523","-0.16492854058742523","-0.16492854058742523"
"16266","-0.1666802167892456","-0.1666802167892456","-0.1666802167892456"
"16290","-0.1656215935945511","-0.1656215935945511","-0.1656215935945511"
"16314","-0.1651550531387329","-0.1651550531387329","-0.1651550531387329"
"16338","-0.16705322265625","-0.16705322265625","-0.16705322265625"
"16362","-0.1661001741886139","-0.1661001741886139","-0.1661001741886139"
"16386","-0.1664721667766571","-0.1664721667766571","-0.1664721667766571"
"16410","-0.16435912251472473","-0.16435912251472473","-0.16435912251472473"
"16434","-0.16389945149421692","-0.16389945149421692","-0.16389945149421692"
"16458","-0.16325832903385162","-0.16325832903385162","-0.16325832903385162"
"16482","-0.16328299045562744","-0.16328299045562744","-0.16328299045562744"
"16506","-0.16158533096313477","-0.16158533096313477","-0.16158533096313477"
"16530","-0.16012616455554962","-0.16012616455554962","-0.16012616455554962"
"16554","-0.16145703196525574","-0.16145703196525574","-0.16145703196525574"
"16578","-0.16100148856639862","-0.16100148856639862","-0.16100148856639862"
"16602","-0.1582636684179306","-0.1582636684179306","-0.1582636684179306"
"16626","-0.1591149866580963","-0.1591149866580963","-0.1591149866580963"
"16650","-0.1590365469455719","-0.1590365469455719","-0.1590365469455719"
"16674","-0.15873600542545319","-0.15873600542545319","-0.15873600542545319"
"16698","-0.16120518743991852","-0.16120518743991852","-0.16120518743991852"
"16722","-0.15917401015758514","-0.15917401015758514","-0.15917401015758514"
"16746","-0.1610618233680725","-0.1610618233680725","-0.1610618233680725"
"16770","-0.15978875756263733","-0.15978875756263733","-0.15978875756263733"
"16794","-0.16104672849178314","-0.16104672849178314","-0.16104672849178314"
"16818","-0.16090035438537598","-0.16090035438537598","-0.16090035438537598"
"16842","-0.1590171903371811","-0.1590171903371811","-0.1590171903371811"
"16866","-0.16002178192138672","-0.16002178192138672","-0.16002178192138672"
"16890","-0.16200916469097137","-0.16200916469097137","-0.16200916469097137"
"16914","-0.16286292672157288","-0.16286292672157288","-0.16286292672157288"
"16938","-0.162558913230896","-0.162558913230896","-0.162558913230896"
"16962","-0.16291087865829468","-0.16291087865829468","-0.16291087865829468"
"16986","-0.1633254885673523","-0.1633254885673523","-0.1633254885673523"
"17010","-0.16426753997802734","-0.16426753997802734","-0.16426753997802734"
"17034","-0.1631026268005371","-0.1631026268005371","-0.1631026268005371"
"17058","-0.16232959926128387","-0.16232959926128387","-0.16232959926128387"
"17082","-0.16117359697818756","-0.16117359697818756","-0.16117359697818756"
"17106","-0.16222022473812103","-0.16222022473812103","-0.16222022473812103"
"17130","-0.16294251382350922","-0.16294251382350922","-0.16294251382350922"
"17154","-0.16019685566425323","-0.16019685566425323","-0.16019685566425323"
