"Step","obs_quat_worotation_seed1/11-29_11-02 - train/stats.tracking_error","obs_quat_worotation_seed1/11-29_11-02 - train/stats.tracking_error__MIN","obs_quat_worotation_seed1/11-29_11-02 - train/stats.tracking_error__MAX"
"8829","-0.04695633798837662","-0.04695633798837662","-0.04695633798837662"
"8853","-0.047020696103572845","-0.047020696103572845","-0.047020696103572845"
"8877","-0.04577411338686943","-0.04577411338686943","-0.04577411338686943"
"8901","-0.044664833694696426","-0.044664833694696426","-0.044664833694696426"
"8925","-0.0439346544444561","-0.0439346544444561","-0.0439346544444561"
"8949","-0.04511150345206261","-0.04511150345206261","-0.04511150345206261"
"8973","-0.043313976377248764","-0.043313976377248764","-0.043313976377248764"
"8997","-0.04463491216301918","-0.04463491216301918","-0.04463491216301918"
"9021","-0.04196975380182266","-0.04196975380182266","-0.04196975380182266"
"9045","-0.04246785119175911","-0.04246785119175911","-0.04246785119175911"
"9069","-0.0408930778503418","-0.0408930778503418","-0.0408930778503418"
"9093","-0.04028429463505745","-0.04028429463505745","-0.04028429463505745"
"9117","-0.03799165412783623","-0.03799165412783623","-0.03799165412783623"
"9141","-0.03826896473765373","-0.03826896473765373","-0.03826896473765373"
"9165","-0.038169976323843","-0.038169976323843","-0.038169976323843"
"9189","-0.04238921031355858","-0.04238921031355858","-0.04238921031355858"
"9213","-0.043445851653814316","-0.043445851653814316","-0.043445851653814316"
"9237","-0.04028193652629852","-0.04028193652629852","-0.04028193652629852"
"9261","-0.03983400762081146","-0.03983400762081146","-0.03983400762081146"
"9285","-0.03899103403091431","-0.03899103403091431","-0.03899103403091431"
"9309","-0.03784681856632233","-0.03784681856632233","-0.03784681856632233"
"9333","-0.03742218390107155","-0.03742218390107155","-0.03742218390107155"
"9357","-0.036926381289958954","-0.036926381289958954","-0.036926381289958954"
"9381","-0.035850755870342255","-0.035850755870342255","-0.035850755870342255"
"9405","-0.03496205806732178","-0.03496205806732178","-0.03496205806732178"
"9429","-0.036371950060129166","-0.036371950060129166","-0.036371950060129166"
"9453","-0.035769764333963394","-0.035769764333963394","-0.035769764333963394"
"9477","-0.036324191838502884","-0.036324191838502884","-0.036324191838502884"
"9501","-0.035617247223854065","-0.035617247223854065","-0.035617247223854065"
"9525","-0.0351104810833931","-0.0351104810833931","-0.0351104810833931"
"9549","-0.033606357872486115","-0.033606357872486115","-0.033606357872486115"
"9573","-0.03361692279577255","-0.03361692279577255","-0.03361692279577255"
"9597","-0.033356063067913055","-0.033356063067913055","-0.033356063067913055"
"9621","-0.033994656056165695","-0.033994656056165695","-0.033994656056165695"
"9645","-0.0339018777012825","-0.0339018777012825","-0.0339018777012825"
"9669","-0.03326384723186493","-0.03326384723186493","-0.03326384723186493"
"9693","-0.03281822428107262","-0.03281822428107262","-0.03281822428107262"
"9717","-0.03326908499002457","-0.03326908499002457","-0.03326908499002457"
"9741","-0.03279304876923561","-0.03279304876923561","-0.03279304876923561"
"9765","-0.03273290768265724","-0.03273290768265724","-0.03273290768265724"
"9789","-0.03316744416952133","-0.03316744416952133","-0.03316744416952133"
"9813","-0.03221961110830307","-0.03221961110830307","-0.03221961110830307"
"9837","-0.03191586211323738","-0.03191586211323738","-0.03191586211323738"
"9861","-0.032467227429151535","-0.032467227429151535","-0.032467227429151535"
"9885","-0.03338514640927315","-0.03338514640927315","-0.03338514640927315"
"9909","-0.03376651927828789","-0.03376651927828789","-0.03376651927828789"
"9933","-0.033817581832408905","-0.033817581832408905","-0.033817581832408905"
"9957","-0.03317694365978241","-0.03317694365978241","-0.03317694365978241"
"9981","-0.03284681588411331","-0.03284681588411331","-0.03284681588411331"
"10005","-0.033163703978061676","-0.033163703978061676","-0.033163703978061676"
"10029","-0.03313064202666283","-0.03313064202666283","-0.03313064202666283"
"10053","-0.03411618992686272","-0.03411618992686272","-0.03411618992686272"
"10077","-0.033414147794246674","-0.033414147794246674","-0.033414147794246674"
"10101","-0.033423952758312225","-0.033423952758312225","-0.033423952758312225"
"10125","-0.0338905043900013","-0.0338905043900013","-0.0338905043900013"
"10149","-0.03355160728096962","-0.03355160728096962","-0.03355160728096962"
"10173","-0.0331408828496933","-0.0331408828496933","-0.0331408828496933"
"10197","-0.032891809940338135","-0.032891809940338135","-0.032891809940338135"
"10221","-0.032903365790843964","-0.032903365790843964","-0.032903365790843964"
"10245","-0.03247544541954994","-0.03247544541954994","-0.03247544541954994"
"10269","-0.033140622079372406","-0.033140622079372406","-0.033140622079372406"
"10293","-0.033433929085731506","-0.033433929085731506","-0.033433929085731506"
"10317","-0.033532023429870605","-0.033532023429870605","-0.033532023429870605"
"10341","-0.03483877703547478","-0.03483877703547478","-0.03483877703547478"
"10365","-0.034675635397434235","-0.034675635397434235","-0.034675635397434235"
"10389","-0.03554835915565491","-0.03554835915565491","-0.03554835915565491"
"10413","-0.0348958782851696","-0.0348958782851696","-0.0348958782851696"
"10437","-0.03642710670828819","-0.03642710670828819","-0.03642710670828819"
"10461","-0.03582931309938431","-0.03582931309938431","-0.03582931309938431"
"10485","-0.03519262373447418","-0.03519262373447418","-0.03519262373447418"
"10509","-0.03481120243668556","-0.03481120243668556","-0.03481120243668556"
"10533","-0.03511185944080353","-0.03511185944080353","-0.03511185944080353"
"10557","-0.035563260316848755","-0.035563260316848755","-0.035563260316848755"
"10581","-0.03578290343284607","-0.03578290343284607","-0.03578290343284607"
"10605","-0.035001419484615326","-0.035001419484615326","-0.035001419484615326"
"10629","-0.03460871800780296","-0.03460871800780296","-0.03460871800780296"
"10653","-0.0344703309237957","-0.0344703309237957","-0.0344703309237957"
"10677","-0.03439267724752426","-0.03439267724752426","-0.03439267724752426"
"10701","-0.03432825207710266","-0.03432825207710266","-0.03432825207710266"
"10725","-0.034019049257040024","-0.034019049257040024","-0.034019049257040024"
"10749","-0.03406220301985741","-0.03406220301985741","-0.03406220301985741"
"10773","-0.03270141780376434","-0.03270141780376434","-0.03270141780376434"
"10797","-0.03414350003004074","-0.03414350003004074","-0.03414350003004074"
"10821","-0.03434031829237938","-0.03434031829237938","-0.03434031829237938"
"10845","-0.03386081010103226","-0.03386081010103226","-0.03386081010103226"
"10869","-0.033301375806331635","-0.033301375806331635","-0.033301375806331635"
"10893","-0.034081149846315384","-0.034081149846315384","-0.034081149846315384"
"10917","-0.033056508749723434","-0.033056508749723434","-0.033056508749723434"
"10941","-0.03276995196938515","-0.03276995196938515","-0.03276995196938515"
"10965","-0.03297657519578934","-0.03297657519578934","-0.03297657519578934"
"10989","-0.03296024352312088","-0.03296024352312088","-0.03296024352312088"
"11013","-0.03395312279462814","-0.03395312279462814","-0.03395312279462814"
"11037","-0.03362476825714111","-0.03362476825714111","-0.03362476825714111"
"11061","-0.03497079387307167","-0.03497079387307167","-0.03497079387307167"
"11085","-0.035609178245067596","-0.035609178245067596","-0.035609178245067596"
"11109","-0.03588205948472023","-0.03588205948472023","-0.03588205948472023"
"11133","-0.035334061831235886","-0.035334061831235886","-0.035334061831235886"
"11157","-0.0344681479036808","-0.0344681479036808","-0.0344681479036808"
"11181","-0.034406308084726334","-0.034406308084726334","-0.034406308084726334"
"11205","-0.03470272943377495","-0.03470272943377495","-0.03470272943377495"
"11229","-0.03679807111620903","-0.03679807111620903","-0.03679807111620903"
"11253","-0.03818270191550255","-0.03818270191550255","-0.03818270191550255"
"11277","-0.04018399491906166","-0.04018399491906166","-0.04018399491906166"
"11301","-0.03995051607489586","-0.03995051607489586","-0.03995051607489586"
"11325","-0.039049360901117325","-0.039049360901117325","-0.039049360901117325"
"11349","-0.038857147097587585","-0.038857147097587585","-0.038857147097587585"
"11373","-0.038267798721790314","-0.038267798721790314","-0.038267798721790314"
"11397","-0.03731096163392067","-0.03731096163392067","-0.03731096163392067"
"11421","-0.0381462499499321","-0.0381462499499321","-0.0381462499499321"
"11445","-0.038456495851278305","-0.038456495851278305","-0.038456495851278305"
"11469","-0.03995075449347496","-0.03995075449347496","-0.03995075449347496"
"11493","-0.03960676118731499","-0.03960676118731499","-0.03960676118731499"
"11517","-0.038638271391391754","-0.038638271391391754","-0.038638271391391754"
"11541","-0.03924709931015968","-0.03924709931015968","-0.03924709931015968"
"11565","-0.040516145527362823","-0.040516145527362823","-0.040516145527362823"
"11589","-0.04119700565934181","-0.04119700565934181","-0.04119700565934181"
"11613","-0.03999841958284378","-0.03999841958284378","-0.03999841958284378"
"11637","-0.0407797172665596","-0.0407797172665596","-0.0407797172665596"
"11661","-0.04030324146151543","-0.04030324146151543","-0.04030324146151543"
"11685","-0.03958814963698387","-0.03958814963698387","-0.03958814963698387"
"11709","-0.03912423178553581","-0.03912423178553581","-0.03912423178553581"
"11733","-0.03894442692399025","-0.03894442692399025","-0.03894442692399025"
"11757","-0.03899000212550163","-0.03899000212550163","-0.03899000212550163"
"11781","-0.03927357867360115","-0.03927357867360115","-0.03927357867360115"
"11805","-0.03899424523115158","-0.03899424523115158","-0.03899424523115158"
"11829","-0.040026385337114334","-0.040026385337114334","-0.040026385337114334"
"11853","-0.04039498418569565","-0.04039498418569565","-0.04039498418569565"
"11877","-0.03969477862119675","-0.03969477862119675","-0.03969477862119675"
"11901","-0.041541602462530136","-0.041541602462530136","-0.041541602462530136"
"11925","-0.04076140373945236","-0.04076140373945236","-0.04076140373945236"
"11949","-0.040467269718647","-0.040467269718647","-0.040467269718647"
"11973","-0.041638992726802826","-0.041638992726802826","-0.041638992726802826"
"11997","-0.04159378632903099","-0.04159378632903099","-0.04159378632903099"
"12021","-0.04313109442591667","-0.04313109442591667","-0.04313109442591667"
"12045","-0.04207471385598183","-0.04207471385598183","-0.04207471385598183"
"12069","-0.04230686277151108","-0.04230686277151108","-0.04230686277151108"
"12093","-0.04244985058903694","-0.04244985058903694","-0.04244985058903694"
"12117","-0.041700612753629684","-0.041700612753629684","-0.041700612753629684"
"12141","-0.0418441966176033","-0.0418441966176033","-0.0418441966176033"
"12165","-0.04158807918429375","-0.04158807918429375","-0.04158807918429375"
"12189","-0.04174412041902542","-0.04174412041902542","-0.04174412041902542"
"12213","-0.04245803505182266","-0.04245803505182266","-0.04245803505182266"
"12237","-0.042231034487485886","-0.042231034487485886","-0.042231034487485886"
"12261","-0.041887108236551285","-0.041887108236551285","-0.041887108236551285"
"12285","-0.04217206686735153","-0.04217206686735153","-0.04217206686735153"
"12309","-0.04159564524888992","-0.04159564524888992","-0.04159564524888992"
"12333","-0.04193776845932007","-0.04193776845932007","-0.04193776845932007"
"12357","-0.04333316534757614","-0.04333316534757614","-0.04333316534757614"
"12381","-0.0438707210123539","-0.0438707210123539","-0.0438707210123539"
"12405","-0.042894717305898666","-0.042894717305898666","-0.042894717305898666"
"12429","-0.04272792860865593","-0.04272792860865593","-0.04272792860865593"
"12453","-0.04358192905783653","-0.04358192905783653","-0.04358192905783653"
"12477","-0.04361986741423607","-0.04361986741423607","-0.04361986741423607"
"12501","-0.04359692335128784","-0.04359692335128784","-0.04359692335128784"
"12525","-0.04505451023578644","-0.04505451023578644","-0.04505451023578644"
"12549","-0.04360102862119675","-0.04360102862119675","-0.04360102862119675"
"12573","-0.04304161295294762","-0.04304161295294762","-0.04304161295294762"
"12597","-0.04184025898575783","-0.04184025898575783","-0.04184025898575783"
"12621","-0.040990740060806274","-0.040990740060806274","-0.040990740060806274"
"12645","-0.040766190737485886","-0.040766190737485886","-0.040766190737485886"
"12669","-0.041087713092565536","-0.041087713092565536","-0.041087713092565536"
"12693","-0.04106174409389496","-0.04106174409389496","-0.04106174409389496"
"12717","-0.041297461837530136","-0.041297461837530136","-0.041297461837530136"
"12741","-0.04090389609336853","-0.04090389609336853","-0.04090389609336853"
"12764","-0.05539108067750931","-0.05539108067750931","-0.05539108067750931"
"12787","-0.05711663141846657","-0.05711663141846657","-0.05711663141846657"
"12810","-0.060039304196834564","-0.060039304196834564","-0.060039304196834564"
"12833","-0.061221636831760406","-0.061221636831760406","-0.061221636831760406"
"12856","-0.057257216423749924","-0.057257216423749924","-0.057257216423749924"
"12880","-0.055297721177339554","-0.055297721177339554","-0.055297721177339554"
"12903","-0.06103939935564995","-0.06103939935564995","-0.06103939935564995"
"12927","-0.06033697351813316","-0.06033697351813316","-0.06033697351813316"
"12950","-0.05762878432869911","-0.05762878432869911","-0.05762878432869911"
"12974","-0.056243646889925","-0.056243646889925","-0.056243646889925"
"12998","-0.05446205660700798","-0.05446205660700798","-0.05446205660700798"
"13022","-0.056270137429237366","-0.056270137429237366","-0.056270137429237366"
"13046","-0.05621759220957756","-0.05621759220957756","-0.05621759220957756"
"13070","-0.056271594017744064","-0.056271594017744064","-0.056271594017744064"
"13094","-0.05239740014076233","-0.05239740014076233","-0.05239740014076233"
"13118","-0.0542248860001564","-0.0542248860001564","-0.0542248860001564"
"13142","-0.05606808885931969","-0.05606808885931969","-0.05606808885931969"
"13166","-0.05669771879911423","-0.05669771879911423","-0.05669771879911423"
"13190","-0.05677694454789162","-0.05677694454789162","-0.05677694454789162"
"13214","-0.05353942885994911","-0.05353942885994911","-0.05353942885994911"
"13238","-0.05638759210705757","-0.05638759210705757","-0.05638759210705757"
"13262","-0.05596578121185303","-0.05596578121185303","-0.05596578121185303"
"13286","-0.05513637885451317","-0.05513637885451317","-0.05513637885451317"
"13310","-0.0552091971039772","-0.0552091971039772","-0.0552091971039772"
"13334","-0.0537855364382267","-0.0537855364382267","-0.0537855364382267"
"13358","-0.05281992629170418","-0.05281992629170418","-0.05281992629170418"
"13382","-0.05311250314116478","-0.05311250314116478","-0.05311250314116478"
"13406","-0.05362347140908241","-0.05362347140908241","-0.05362347140908241"
"13430","-0.052324000746011734","-0.052324000746011734","-0.052324000746011734"
"13454","-0.05111110210418701","-0.05111110210418701","-0.05111110210418701"
"13478","-0.04909076169133186","-0.04909076169133186","-0.04909076169133186"
"13502","-0.04744270443916321","-0.04744270443916321","-0.04744270443916321"
"13526","-0.046949584037065506","-0.046949584037065506","-0.046949584037065506"
"13550","-0.04831820726394653","-0.04831820726394653","-0.04831820726394653"
"13574","-0.048659391701221466","-0.048659391701221466","-0.048659391701221466"
"13598","-0.04928743466734886","-0.04928743466734886","-0.04928743466734886"
"13622","-0.04897323250770569","-0.04897323250770569","-0.04897323250770569"
"13646","-0.04725544527173042","-0.04725544527173042","-0.04725544527173042"
"13670","-0.04676565155386925","-0.04676565155386925","-0.04676565155386925"
"13694","-0.044051334261894226","-0.044051334261894226","-0.044051334261894226"
"13718","-0.04205631837248802","-0.04205631837248802","-0.04205631837248802"
"13742","-0.043727368116378784","-0.043727368116378784","-0.043727368116378784"
"13766","-0.04597729444503784","-0.04597729444503784","-0.04597729444503784"
"13790","-0.04379793629050255","-0.04379793629050255","-0.04379793629050255"
"13814","-0.04388975724577904","-0.04388975724577904","-0.04388975724577904"
"13838","-0.043966859579086304","-0.043966859579086304","-0.043966859579086304"
"13862","-0.04350058734416962","-0.04350058734416962","-0.04350058734416962"
"13886","-0.041473980993032455","-0.041473980993032455","-0.041473980993032455"
"13910","-0.041597187519073486","-0.041597187519073486","-0.041597187519073486"
"13934","-0.041699767112731934","-0.041699767112731934","-0.041699767112731934"
"13958","-0.04096480458974838","-0.04096480458974838","-0.04096480458974838"
"13982","-0.04258525371551514","-0.04258525371551514","-0.04258525371551514"
"14006","-0.04201488569378853","-0.04201488569378853","-0.04201488569378853"
"14030","-0.04178570583462715","-0.04178570583462715","-0.04178570583462715"
"14054","-0.04036565124988556","-0.04036565124988556","-0.04036565124988556"
"14078","-0.03978109732270241","-0.03978109732270241","-0.03978109732270241"
"14102","-0.037768542766571045","-0.037768542766571045","-0.037768542766571045"
"14126","-0.0384126678109169","-0.0384126678109169","-0.0384126678109169"
"14150","-0.03899813070893288","-0.03899813070893288","-0.03899813070893288"
"14174","-0.03853684291243553","-0.03853684291243553","-0.03853684291243553"
"14198","-0.03697430342435837","-0.03697430342435837","-0.03697430342435837"
"14222","-0.036802738904953","-0.036802738904953","-0.036802738904953"
"14246","-0.03651883453130722","-0.03651883453130722","-0.03651883453130722"
"14270","-0.03634999319911003","-0.03634999319911003","-0.03634999319911003"
"14294","-0.03683529049158096","-0.03683529049158096","-0.03683529049158096"
"14318","-0.03600818291306496","-0.03600818291306496","-0.03600818291306496"
"14342","-0.03592965006828308","-0.03592965006828308","-0.03592965006828308"
"14366","-0.035872507840394974","-0.035872507840394974","-0.035872507840394974"
"14390","-0.03607640415430069","-0.03607640415430069","-0.03607640415430069"
"14414","-0.03602299094200134","-0.03602299094200134","-0.03602299094200134"
"14438","-0.03654332831501961","-0.03654332831501961","-0.03654332831501961"
"14462","-0.036330632865428925","-0.036330632865428925","-0.036330632865428925"
"14486","-0.036122292280197144","-0.036122292280197144","-0.036122292280197144"
"14510","-0.036250337958335876","-0.036250337958335876","-0.036250337958335876"
"14534","-0.03718525171279907","-0.03718525171279907","-0.03718525171279907"
"14558","-0.037618961185216904","-0.037618961185216904","-0.037618961185216904"
"14582","-0.03776123374700546","-0.03776123374700546","-0.03776123374700546"
"14606","-0.03664003312587738","-0.03664003312587738","-0.03664003312587738"
"14630","-0.03629201278090477","-0.03629201278090477","-0.03629201278090477"
"14654","-0.03586667403578758","-0.03586667403578758","-0.03586667403578758"
"14678","-0.035776589065790176","-0.035776589065790176","-0.035776589065790176"
"14702","-0.03557555377483368","-0.03557555377483368","-0.03557555377483368"
"14726","-0.036327630281448364","-0.036327630281448364","-0.036327630281448364"
"14750","-0.036449581384658813","-0.036449581384658813","-0.036449581384658813"
"14774","-0.03782927989959717","-0.03782927989959717","-0.03782927989959717"
"14798","-0.0369238443672657","-0.0369238443672657","-0.0369238443672657"
"14822","-0.03860527276992798","-0.03860527276992798","-0.03860527276992798"
"14846","-0.03753840923309326","-0.03753840923309326","-0.03753840923309326"
"14870","-0.03847917914390564","-0.03847917914390564","-0.03847917914390564"
"14894","-0.038116224110126495","-0.038116224110126495","-0.038116224110126495"
"14918","-0.03877072036266327","-0.03877072036266327","-0.03877072036266327"
"14942","-0.03899325430393219","-0.03899325430393219","-0.03899325430393219"
"14966","-0.04148099943995476","-0.04148099943995476","-0.04148099943995476"
"14990","-0.04226226359605789","-0.04226226359605789","-0.04226226359605789"
"15014","-0.04013912379741669","-0.04013912379741669","-0.04013912379741669"
"15038","-0.03818536549806595","-0.03818536549806595","-0.03818536549806595"
"15062","-0.035577114671468735","-0.035577114671468735","-0.035577114671468735"
"15086","-0.03688556328415871","-0.03688556328415871","-0.03688556328415871"
"15110","-0.03584066405892372","-0.03584066405892372","-0.03584066405892372"
"15134","-0.03486155346035957","-0.03486155346035957","-0.03486155346035957"
"15158","-0.034217193722724915","-0.034217193722724915","-0.034217193722724915"
"15182","-0.03408918157219887","-0.03408918157219887","-0.03408918157219887"
"15206","-0.03411480039358139","-0.03411480039358139","-0.03411480039358139"
"15230","-0.03517218679189682","-0.03517218679189682","-0.03517218679189682"
"15254","-0.03513050079345703","-0.03513050079345703","-0.03513050079345703"
"15278","-0.034688688814640045","-0.034688688814640045","-0.034688688814640045"
"15302","-0.03445979580283165","-0.03445979580283165","-0.03445979580283165"
"15326","-0.036895960569381714","-0.036895960569381714","-0.036895960569381714"
"15350","-0.03848276659846306","-0.03848276659846306","-0.03848276659846306"
"15374","-0.04170896112918854","-0.04170896112918854","-0.04170896112918854"
"15398","-0.04148212820291519","-0.04148212820291519","-0.04148212820291519"
"15422","-0.03826632350683212","-0.03826632350683212","-0.03826632350683212"
"15446","-0.040236249566078186","-0.040236249566078186","-0.040236249566078186"
"15470","-0.04165850207209587","-0.04165850207209587","-0.04165850207209587"
"15494","-0.03986170515418053","-0.03986170515418053","-0.03986170515418053"
"15518","-0.038641080260276794","-0.038641080260276794","-0.038641080260276794"
"15542","-0.04081466421484947","-0.04081466421484947","-0.04081466421484947"
"15566","-0.04000336676836014","-0.04000336676836014","-0.04000336676836014"
"15590","-0.040091801434755325","-0.040091801434755325","-0.040091801434755325"
"15614","-0.042150676250457764","-0.042150676250457764","-0.042150676250457764"
"15638","-0.043174680322408676","-0.043174680322408676","-0.043174680322408676"
"15662","-0.04093530774116516","-0.04093530774116516","-0.04093530774116516"
"15686","-0.03757258132100105","-0.03757258132100105","-0.03757258132100105"
"15710","-0.03928627446293831","-0.03928627446293831","-0.03928627446293831"
"15734","-0.038838330656290054","-0.038838330656290054","-0.038838330656290054"
"15758","-0.03848947584629059","-0.03848947584629059","-0.03848947584629059"
"15782","-0.0389745831489563","-0.0389745831489563","-0.0389745831489563"
"15806","-0.04031313955783844","-0.04031313955783844","-0.04031313955783844"
"15830","-0.04168776050209999","-0.04168776050209999","-0.04168776050209999"
"15854","-0.0408397912979126","-0.0408397912979126","-0.0408397912979126"
"15878","-0.041826292872428894","-0.041826292872428894","-0.041826292872428894"
"15902","-0.042747557163238525","-0.042747557163238525","-0.042747557163238525"
"15926","-0.04374968260526657","-0.04374968260526657","-0.04374968260526657"
"15950","-0.04129287600517273","-0.04129287600517273","-0.04129287600517273"
"15974","-0.04059436917304993","-0.04059436917304993","-0.04059436917304993"
"15998","-0.04118166118860245","-0.04118166118860245","-0.04118166118860245"
"16022","-0.04353285953402519","-0.04353285953402519","-0.04353285953402519"
"16046","-0.041607510298490524","-0.041607510298490524","-0.041607510298490524"
"16070","-0.04213320091366768","-0.04213320091366768","-0.04213320091366768"
"16094","-0.039375972002744675","-0.039375972002744675","-0.039375972002744675"
"16118","-0.04102911055088043","-0.04102911055088043","-0.04102911055088043"
"16142","-0.041281700134277344","-0.041281700134277344","-0.041281700134277344"
"16166","-0.04010806977748871","-0.04010806977748871","-0.04010806977748871"
"16190","-0.03962919861078262","-0.03962919861078262","-0.03962919861078262"
"16214","-0.03987851366400719","-0.03987851366400719","-0.03987851366400719"
"16238","-0.03894437104463577","-0.03894437104463577","-0.03894437104463577"
"16262","-0.038930974900722504","-0.038930974900722504","-0.038930974900722504"
"16286","-0.03978903964161873","-0.03978903964161873","-0.03978903964161873"
"16310","-0.038968946784734726","-0.038968946784734726","-0.038968946784734726"
"16334","-0.03737105056643486","-0.03737105056643486","-0.03737105056643486"
"16358","-0.03762327879667282","-0.03762327879667282","-0.03762327879667282"
"16382","-0.03714900091290474","-0.03714900091290474","-0.03714900091290474"
"16406","-0.037901293486356735","-0.037901293486356735","-0.037901293486356735"
"16430","-0.03862800821661949","-0.03862800821661949","-0.03862800821661949"
"16454","-0.0396965928375721","-0.0396965928375721","-0.0396965928375721"
"16478","-0.039118435233831406","-0.039118435233831406","-0.039118435233831406"
"16502","-0.038658738136291504","-0.038658738136291504","-0.038658738136291504"
"16526","-0.03898472338914871","-0.03898472338914871","-0.03898472338914871"
"16550","-0.03772849589586258","-0.03772849589586258","-0.03772849589586258"
"16574","-0.03794769197702408","-0.03794769197702408","-0.03794769197702408"
"16598","-0.038616593927145004","-0.038616593927145004","-0.038616593927145004"
"16622","-0.0379222109913826","-0.0379222109913826","-0.0379222109913826"
"16646","-0.038006797432899475","-0.038006797432899475","-0.038006797432899475"
"16670","-0.03788767755031586","-0.03788767755031586","-0.03788767755031586"
"16694","-0.03973963111639023","-0.03973963111639023","-0.03973963111639023"
"16718","-0.04008377715945244","-0.04008377715945244","-0.04008377715945244"
"16742","-0.03903532400727272","-0.03903532400727272","-0.03903532400727272"
"16766","-0.04031762480735779","-0.04031762480735779","-0.04031762480735779"
"16790","-0.04092536121606827","-0.04092536121606827","-0.04092536121606827"
"16814","-0.039859090000391006","-0.039859090000391006","-0.039859090000391006"
"16838","-0.04066278412938118","-0.04066278412938118","-0.04066278412938118"
"16862","-0.04104406386613846","-0.04104406386613846","-0.04104406386613846"
"16886","-0.04017053171992302","-0.04017053171992302","-0.04017053171992302"
"16910","-0.03923586383461952","-0.03923586383461952","-0.03923586383461952"
"16934","-0.03937894105911255","-0.03937894105911255","-0.03937894105911255"
"16958","-0.04038498178124428","-0.04038498178124428","-0.04038498178124428"
"16982","-0.039302535355091095","-0.039302535355091095","-0.039302535355091095"
"17006","-0.037202540785074234","-0.037202540785074234","-0.037202540785074234"
"17030","-0.03733312338590622","-0.03733312338590622","-0.03733312338590622"
"17054","-0.03805020451545715","-0.03805020451545715","-0.03805020451545715"
"17078","-0.037418387830257416","-0.037418387830257416","-0.037418387830257416"
"17102","-0.03720451518893242","-0.03720451518893242","-0.03720451518893242"
"17126","-0.03752069175243378","-0.03752069175243378","-0.03752069175243378"
"17150","-0.03604288771748543","-0.03604288771748543","-0.03604288771748543"
