real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust
1731572836442004834,-0.0004505401011556387,-0.0014900091337040067,-0.003972112666815519,0.0,1731572836443569940,-2.88694429397583,-1.1878825426101685,1499.64794921875,0.0
1731572836452251101,-0.0009258055943064392,-1.679874912952073e-05,-0.002415799768641591,0.0,1731572836453901196,-2.880115509033203,-1.196001648902893,1499.7376708984375,0.0
1731572836461440344,-0.002919174963608384,0.004950944799929857,0.0015397806419059634,0.0,1731572836463627892,-2.8740053176879883,-1.1929081678390503,1499.927001953125,0.0
1731572836472916240,0.002710786648094654,-0.002369208727031946,-0.001809241482988,0.0,1731572836473584710,-2.862771511077881,-1.2037500143051147,1499.9688720703125,0.0
1731572836482999858,-0.00023228590725921094,0.0036143113393336535,0.0006017124396748841,0.0,1731572836483722893,-2.856015205383301,-1.2031530141830444,1498.50341796875,0.0
1731572836492144101,0.0024572189431637526,6.023547030054033e-05,-0.003474048338830471,0.0,1731572836494224689,-2.8503825664520264,-1.2120391130447388,1501.6663818359375,0.0
1731572836504245449,0.0008870916208252311,0.001662375871092081,0.00017405937251169235,0.0,1731572836505428607,-2.8469510078430176,-1.2097587585449219,1500.2379150390625,0.0
1731572836514541179,0.0023384341038763523,0.003070961683988571,-0.0026075998321175575,0.0,1731572836516201107,-2.8381388187408447,-1.219171404838562,1500.3875732421875,0.0
1731572836522351250,-0.0027706807013601065,-0.003723492380231619,0.003228624351322651,0.0,1731572836528513859,-2.8311800956726074,-1.224942922592163,1500.46728515625,0.0
1731572836532064164,-0.00038612462230958045,-0.0006984648061916232,-0.0027021768037229776,0.0,1731572836534337557,-2.8460142612457275,-1.2009921073913574,1501.685546875,0.0
1731572836542568393,0.000872755772434175,-0.006419023498892784,0.000561602646484971,0.0,1731572836545693126,-2.8395090103149414,-1.2149543762207031,1501.7960205078125,0.0
1731572836553122153,0.0019772867672145367,0.004099614918231964,0.006344784516841173,0.0,1731572836556028799,-2.834967851638794,-1.2077609300613403,1501.63818359375,0.0
1731572836563799909,-0.0007951494189910591,0.002030394272878766,-0.00042029930045828223,0.0,1731572836564837853,-2.840655565261841,-1.2156368494033813,1501.3018798828125,0.0
1731572836572288899,0.004802403040230274,-0.002434059279039502,0.0014877270441502333,0.0,1731572836574416300,-2.83760929107666,-1.22648286819458,1501.0911865234375,0.0
1731572836583311873,0.003513762028887868,0.003997820429503918,0.0033814285416156054,0.0,1731572836584693922,-2.8453943729400635,-1.2138087749481201,1500.989013671875,0.0
1731572836592366975,-0.0003927329962607473,0.004866091068834066,9.394929656991735e-05,0.0,1731572836596297251,-2.8605093955993652,-1.2139042615890503,1500.9676513671875,0.0
1731572836603561539,-0.0002566338225733489,0.003764395834878087,-0.00019677300588227808,0.0,1731572836606059211,-2.859098434448242,-1.2223834991455078,1500.9664306640625,0.0
1731572836612940607,-0.001037419424392283,-0.004492395091801882,0.001591864856891334,0.0,1731572836614220208,-2.865933656692505,-1.2169755697250366,1500.9398193359375,0.0
1731572836622093476,0.00136948237195611,0.0037926752120256424,-0.0008216216810978949,0.0,1731572836624528976,-2.873112678527832,-1.1983641386032104,1500.9830322265625,0.0
1731572836632424028,-0.00077488535316661,0.0013101209187880158,-0.0017686350038275123,0.0,1731572836633532439,-2.9002060890197754,-1.1751081943511963,1500.9744873046875,0.0
1731572836642545014,0.0001185899309348315,0.00332158082164824,0.002434520283713937,0.0,1731572836645004550,-2.9054157733917236,-1.1627272367477417,1500.9703369140625,0.0
1731572836652979598,-0.003067602636292577,0.004534835461527109,-7.161268149502575e-05,0.0,1731572836653918622,-2.900528907775879,-1.1609468460083008,1500.768310546875,0.0
1731572836662373832,-0.0001030042622005567,0.005504407454282045,-0.0002007780276471749,0.0,1731572836664302803,-2.902529716491699,-1.1675759553909302,1500.8154296875,0.0
1731572836672962254,-0.0031589383725076914,0.0014478258090093732,-0.0022145742550492287,0.0,1731572836674151084,-2.9052035808563232,-1.1807126998901367,1500.79052734375,0.0
1731572836684135232,0.0025306774768978357,0.0026201405562460423,-0.001094025676138699,0.0,1731572836685403180,-2.897984504699707,-1.1812686920166016,1501.0380859375,0.0
1731572836692065971,-0.0010470134438946843,-0.00020585859601851553,0.0019129703287035227,0.0,1731572836692992043,-2.8989715576171875,-1.1779035329818726,1501.125,0.0
1731572836701448338,0.0009297432843595743,0.0019409139640629292,0.0015790914185345173,0.0,1731572836704568105,-2.8935821056365967,-1.1731244325637817,1499.4974365234375,0.0
1731572836711148215,-2.0022607714054175e-05,-0.0017831561854109168,-0.00032455389737151563,0.0,1731572836713485599,-2.896594285964966,-1.1796728372573853,1499.346435546875,0.0
1731572836723854468,-0.0035879057832062244,-0.0009674231405369937,0.00033336642081849277,0.0,1731572836725742650,-2.89377760887146,-1.1767098903656006,1499.3189697265625,0.0
1731572836732068887,-0.004391836933791637,0.00016207998851314187,-0.0018076410051435232,0.0,1731572836734240905,-2.888974189758301,-1.1778987646102905,1499.3812255859375,0.0
1731572836743977219,-0.002666695509105921,0.0028254168573766947,0.001796222641132772,0.0,1731572836744949055,-2.8838112354278564,-1.1796339750289917,1499.600830078125,0.0
1731572836753438699,0.0001932240993482992,-0.00034038160811178386,0.0014893434708938003,0.0,1731572836754302252,-2.8817033767700195,-1.1837232112884521,1499.5928955078125,0.0
1731572836762118525,0.0027277283370494843,0.006484650541096926,0.0015074391849339008,0.0,1731572836764067002,-2.887620449066162,-1.1838910579681396,1499.755615234375,0.0
1731572836774096644,0.0013652240158990026,-0.0015538648003712296,0.0014624504838138819,0.0,1731572836776271116,-2.8943309783935547,-1.191319465637207,1499.715087890625,0.0
1731572836782516847,0.0012967096408829093,0.001291922526434064,0.0007256807293742895,0.0,1731572836787384031,-2.8927078247070312,-1.2001049518585205,1499.77734375,0.0
