"Step","obs_best_seed1/11-28_20-10 - train/stats.tracking_error","obs_best_seed1/11-28_20-10 - train/stats.tracking_error__MIN","obs_best_seed1/11-28_20-10 - train/stats.tracking_error__MAX"
"1343","-0.02890966646373272","-0.02890966646373272","-0.02890966646373272"
"1367","-0.03728726506233215","-0.03728726506233215","-0.03728726506233215"
"1389","-0.0743466317653656","-0.0743466317653656","-0.0743466317653656"
"1411","-0.10439952462911606","-0.10439952462911606","-0.10439952462911606"
"1433","-0.09029798209667206","-0.09029798209667206","-0.09029798209667206"
"1456","-0.07732003182172775","-0.07732003182172775","-0.07732003182172775"
"1479","-0.06473654508590698","-0.06473654508590698","-0.06473654508590698"
"1503","-0.05201726034283638","-0.05201726034283638","-0.05201726034283638"
"1527","-0.0436130166053772","-0.0436130166053772","-0.0436130166053772"
"1551","-0.03429470956325531","-0.03429470956325531","-0.03429470956325531"
"1575","-0.033867400139570236","-0.033867400139570236","-0.033867400139570236"
"1599","-0.03094370663166046","-0.03094370663166046","-0.03094370663166046"
"1623","-0.03226497769355774","-0.03226497769355774","-0.03226497769355774"
"1647","-0.03315601870417595","-0.03315601870417595","-0.03315601870417595"
"1671","-0.03264776989817619","-0.03264776989817619","-0.03264776989817619"
"1695","-0.029728397727012634","-0.029728397727012634","-0.029728397727012634"
"1719","-0.025195574387907982","-0.025195574387907982","-0.025195574387907982"
"1743","-0.034369245171546936","-0.034369245171546936","-0.034369245171546936"
"1767","-0.03016400896012783","-0.03016400896012783","-0.03016400896012783"
"1791","-0.024153871461749077","-0.024153871461749077","-0.024153871461749077"
"1815","-0.022540612146258354","-0.022540612146258354","-0.022540612146258354"
"1838","-0.031803034245967865","-0.031803034245967865","-0.031803034245967865"
"1862","-0.035082463175058365","-0.035082463175058365","-0.035082463175058365"
"1886","-0.02589130774140358","-0.02589130774140358","-0.02589130774140358"
"1910","-0.022112084552645683","-0.022112084552645683","-0.022112084552645683"
"1935","-0.020184719935059547","-0.020184719935059547","-0.020184719935059547"
"1961","-0.019434068351984024","-0.019434068351984024","-0.019434068351984024"
"1988","-0.019266704097390175","-0.019266704097390175","-0.019266704097390175"
"2013","-0.019522055983543396","-0.019522055983543396","-0.019522055983543396"
"2037","-0.020349910482764244","-0.020349910482764244","-0.020349910482764244"
"2061","-0.020077718421816826","-0.020077718421816826","-0.020077718421816826"
"2085","-0.019355271011590958","-0.019355271011590958","-0.019355271011590958"
"2109","-0.01849694550037384","-0.01849694550037384","-0.01849694550037384"
"2133","-0.018938211724162102","-0.018938211724162102","-0.018938211724162102"
"2157","-0.018458209931850433","-0.018458209931850433","-0.018458209931850433"
"2181","-0.017999403178691864","-0.017999403178691864","-0.017999403178691864"
"2205","-0.01723623462021351","-0.01723623462021351","-0.01723623462021351"
"2229","-0.02456701174378395","-0.02456701174378395","-0.02456701174378395"
"2253","-0.02061185985803604","-0.02061185985803604","-0.02061185985803604"
"2277","-0.02221004106104374","-0.02221004106104374","-0.02221004106104374"
"2301","-0.024826399981975555","-0.024826399981975555","-0.024826399981975555"
"2325","-0.034622177481651306","-0.034622177481651306","-0.034622177481651306"
"2349","-0.03507235646247864","-0.03507235646247864","-0.03507235646247864"
"2373","-0.033260881900787354","-0.033260881900787354","-0.033260881900787354"
"2397","-0.03053021803498268","-0.03053021803498268","-0.03053021803498268"
"2421","-0.027182968333363533","-0.027182968333363533","-0.027182968333363533"
"2445","-0.02671940252184868","-0.02671940252184868","-0.02671940252184868"
"2469","-0.027095986530184746","-0.027095986530184746","-0.027095986530184746"
"2493","-0.026142170652747154","-0.026142170652747154","-0.026142170652747154"
"2517","-0.02566659264266491","-0.02566659264266491","-0.02566659264266491"
"2541","-0.024566862732172012","-0.024566862732172012","-0.024566862732172012"
"2565","-0.022548386827111244","-0.022548386827111244","-0.022548386827111244"
"2589","-0.02239048480987549","-0.02239048480987549","-0.02239048480987549"
"2614","-0.019688833504915237","-0.019688833504915237","-0.019688833504915237"
"2639","-0.020562443882226944","-0.020562443882226944","-0.020562443882226944"
"2663","-0.023604968562722206","-0.023604968562722206","-0.023604968562722206"
"2688","-0.02206386998295784","-0.02206386998295784","-0.02206386998295784"
"2713","-0.021736089140176773","-0.021736089140176773","-0.021736089140176773"
"2738","-0.022588476538658142","-0.022588476538658142","-0.022588476538658142"
"2763","-0.02111344039440155","-0.02111344039440155","-0.02111344039440155"
"2787","-0.020067978650331497","-0.020067978650331497","-0.020067978650331497"
"2811","-0.020390551537275314","-0.020390551537275314","-0.020390551537275314"
"2835","-0.022007020190358162","-0.022007020190358162","-0.022007020190358162"
"2859","-0.02119038626551628","-0.02119038626551628","-0.02119038626551628"
"2883","-0.019694436341524124","-0.019694436341524124","-0.019694436341524124"
"2907","-0.01946166157722473","-0.01946166157722473","-0.01946166157722473"
"2931","-0.01875600777566433","-0.01875600777566433","-0.01875600777566433"
"2955","-0.021293604746460915","-0.021293604746460915","-0.021293604746460915"
"2979","-0.02045617625117302","-0.02045617625117302","-0.02045617625117302"
"3003","-0.019700122997164726","-0.019700122997164726","-0.019700122997164726"
"3027","-0.020585525780916214","-0.020585525780916214","-0.020585525780916214"
"3051","-0.024043450132012367","-0.024043450132012367","-0.024043450132012367"
"3075","-0.02446225844323635","-0.02446225844323635","-0.02446225844323635"
"3099","-0.025689540430903435","-0.025689540430903435","-0.025689540430903435"
"3121","-0.055849261581897736","-0.055849261581897736","-0.055849261581897736"
"3144","-0.04491373524069786","-0.04491373524069786","-0.04491373524069786"
"3168","-0.031019363552331924","-0.031019363552331924","-0.031019363552331924"
"3191","-0.03691989555954933","-0.03691989555954933","-0.03691989555954933"
"3215","-0.03690645843744278","-0.03690645843744278","-0.03690645843744278"
"3239","-0.03279660642147064","-0.03279660642147064","-0.03279660642147064"
"3262","-0.04640182852745056","-0.04640182852745056","-0.04640182852745056"
"3286","-0.04144257307052612","-0.04144257307052612","-0.04144257307052612"
"3310","-0.039227306842803955","-0.039227306842803955","-0.039227306842803955"
"3334","-0.03658609092235565","-0.03658609092235565","-0.03658609092235565"
"3358","-0.03946640342473984","-0.03946640342473984","-0.03946640342473984"
"3382","-0.03910498321056366","-0.03910498321056366","-0.03910498321056366"
"3406","-0.0356801338493824","-0.0356801338493824","-0.0356801338493824"
"3430","-0.034369129687547684","-0.034369129687547684","-0.034369129687547684"
"3454","-0.031999751925468445","-0.031999751925468445","-0.031999751925468445"
"3478","-0.03258536010980606","-0.03258536010980606","-0.03258536010980606"
"3502","-0.0319800041615963","-0.0319800041615963","-0.0319800041615963"
"3526","-0.028766846284270287","-0.028766846284270287","-0.028766846284270287"
"3550","-0.028439508751034737","-0.028439508751034737","-0.028439508751034737"
"3574","-0.026457007974386215","-0.026457007974386215","-0.026457007974386215"
"3598","-0.02555505931377411","-0.02555505931377411","-0.02555505931377411"
"3622","-0.024226389825344086","-0.024226389825344086","-0.024226389825344086"
"3646","-0.0241712499409914","-0.0241712499409914","-0.0241712499409914"
"3671","-0.023545095697045326","-0.023545095697045326","-0.023545095697045326"
"3694","-0.03637619689106941","-0.03637619689106941","-0.03637619689106941"
"3718","-0.03004215657711029","-0.03004215657711029","-0.03004215657711029"
"3742","-0.02666681818664074","-0.02666681818664074","-0.02666681818664074"
"3767","-0.0227830670773983","-0.0227830670773983","-0.0227830670773983"
"3791","-0.0208696648478508","-0.0208696648478508","-0.0208696648478508"
"3815","-0.020692503079771996","-0.020692503079771996","-0.020692503079771996"
"3840","-0.02084808610379696","-0.02084808610379696","-0.02084808610379696"
"3864","-0.01993068866431713","-0.01993068866431713","-0.01993068866431713"
"3888","-0.02016375958919525","-0.02016375958919525","-0.02016375958919525"
"3912","-0.020839165896177292","-0.020839165896177292","-0.020839165896177292"
"3936","-0.02057279460132122","-0.02057279460132122","-0.02057279460132122"
"3960","-0.019360002130270004","-0.019360002130270004","-0.019360002130270004"
"3984","-0.01897663064301014","-0.01897663064301014","-0.01897663064301014"
"4008","-0.018542319536209106","-0.018542319536209106","-0.018542319536209106"
"4032","-0.01768791861832142","-0.01768791861832142","-0.01768791861832142"
"4056","-0.017055945470929146","-0.017055945470929146","-0.017055945470929146"
"4080","-0.016890916973352432","-0.016890916973352432","-0.016890916973352432"
"4104","-0.01689639687538147","-0.01689639687538147","-0.01689639687538147"
"4128","-0.016594868153333664","-0.016594868153333664","-0.016594868153333664"
"4152","-0.01619633287191391","-0.01619633287191391","-0.01619633287191391"
"4176","-0.017765792086720467","-0.017765792086720467","-0.017765792086720467"
"4200","-0.020311878994107246","-0.020311878994107246","-0.020311878994107246"
"4224","-0.02052840031683445","-0.02052840031683445","-0.02052840031683445"
"4248","-0.01886240765452385","-0.01886240765452385","-0.01886240765452385"
"4272","-0.01983964443206787","-0.01983964443206787","-0.01983964443206787"
"4296","-0.019039655104279518","-0.019039655104279518","-0.019039655104279518"
"4320","-0.019468629732728004","-0.019468629732728004","-0.019468629732728004"
"4344","-0.02121991105377674","-0.02121991105377674","-0.02121991105377674"
"4368","-0.027919117361307144","-0.027919117361307144","-0.027919117361307144"
"4392","-0.025611860677599907","-0.025611860677599907","-0.025611860677599907"
"4416","-0.030669821426272392","-0.030669821426272392","-0.030669821426272392"
"4439","-0.03833746537566185","-0.03833746537566185","-0.03833746537566185"
"4462","-0.049923039972782135","-0.049923039972782135","-0.049923039972782135"
"4485","-0.05086153745651245","-0.05086153745651245","-0.05086153745651245"
"4508","-0.04437504708766937","-0.04437504708766937","-0.04437504708766937"
"4532","-0.03946109116077423","-0.03946109116077423","-0.03946109116077423"
"4556","-0.03380490466952324","-0.03380490466952324","-0.03380490466952324"
"4580","-0.0331549234688282","-0.0331549234688282","-0.0331549234688282"
"4604","-0.03638496994972229","-0.03638496994972229","-0.03638496994972229"
"4628","-0.03591417521238327","-0.03591417521238327","-0.03591417521238327"
"4652","-0.030113494023680687","-0.030113494023680687","-0.030113494023680687"
"4676","-0.025734350085258484","-0.025734350085258484","-0.025734350085258484"
"4700","-0.02239065058529377","-0.02239065058529377","-0.02239065058529377"
"4724","-0.02122863009572029","-0.02122863009572029","-0.02122863009572029"
"4748","-0.020463377237319946","-0.020463377237319946","-0.020463377237319946"
"4772","-0.01980810984969139","-0.01980810984969139","-0.01980810984969139"
"4796","-0.019541896879673004","-0.019541896879673004","-0.019541896879673004"
"4820","-0.017582973465323448","-0.017582973465323448","-0.017582973465323448"
"4845","-0.017114510759711266","-0.017114510759711266","-0.017114510759711266"
"4869","-0.016970712691545486","-0.016970712691545486","-0.016970712691545486"
"4893","-0.016460532322525978","-0.016460532322525978","-0.016460532322525978"
"4917","-0.015599867329001427","-0.015599867329001427","-0.015599867329001427"
"4941","-0.016374366357922554","-0.016374366357922554","-0.016374366357922554"
"4965","-0.01723390817642212","-0.01723390817642212","-0.01723390817642212"
"4989","-0.016219113022089005","-0.016219113022089005","-0.016219113022089005"
"5013","-0.016335714608430862","-0.016335714608430862","-0.016335714608430862"
"5037","-0.01556368451565504","-0.01556368451565504","-0.01556368451565504"
"5061","-0.015181826427578926","-0.015181826427578926","-0.015181826427578926"
"5085","-0.014468792825937271","-0.014468792825937271","-0.014468792825937271"
"5109","-0.014331992715597153","-0.014331992715597153","-0.014331992715597153"
"5133","-0.014373892918229103","-0.014373892918229103","-0.014373892918229103"
"5157","-0.013759409077465534","-0.013759409077465534","-0.013759409077465534"
"5181","-0.01345167588442564","-0.01345167588442564","-0.01345167588442564"
"5205","-0.013909675180912018","-0.013909675180912018","-0.013909675180912018"
"5229","-0.01328387763351202","-0.01328387763351202","-0.01328387763351202"
"5253","-0.013117669150233269","-0.013117669150233269","-0.013117669150233269"
"5277","-0.013476829044520855","-0.013476829044520855","-0.013476829044520855"
"5301","-0.013465669006109238","-0.013465669006109238","-0.013465669006109238"
"5325","-0.015161460265517235","-0.015161460265517235","-0.015161460265517235"
"5349","-0.01497130561619997","-0.01497130561619997","-0.01497130561619997"
"5373","-0.013628426007926464","-0.013628426007926464","-0.013628426007926464"
"5397","-0.01837793178856373","-0.01837793178856373","-0.01837793178856373"
"5421","-0.017113378271460533","-0.017113378271460533","-0.017113378271460533"
"5445","-0.01489781029522419","-0.01489781029522419","-0.01489781029522419"
"5469","-0.016113581135869026","-0.016113581135869026","-0.016113581135869026"
"5493","-0.01391985360532999","-0.01391985360532999","-0.01391985360532999"
"5517","-0.013724278658628464","-0.013724278658628464","-0.013724278658628464"
"5541","-0.017046410590410233","-0.017046410590410233","-0.017046410590410233"
"5565","-0.017178518697619438","-0.017178518697619438","-0.017178518697619438"
"5589","-0.017542995512485504","-0.017542995512485504","-0.017542995512485504"
"5613","-0.018131757155060768","-0.018131757155060768","-0.018131757155060768"
"5637","-0.018408477306365967","-0.018408477306365967","-0.018408477306365967"
"5661","-0.016527028754353523","-0.016527028754353523","-0.016527028754353523"
"5685","-0.01661161333322525","-0.01661161333322525","-0.01661161333322525"
"5709","-0.01635812781751156","-0.01635812781751156","-0.01635812781751156"
"5733","-0.0158986933529377","-0.0158986933529377","-0.0158986933529377"
"5757","-0.015110311098396778","-0.015110311098396778","-0.015110311098396778"
"5781","-0.015127389691770077","-0.015127389691770077","-0.015127389691770077"
"5805","-0.016483472660183907","-0.016483472660183907","-0.016483472660183907"
"5829","-0.01842448115348816","-0.01842448115348816","-0.01842448115348816"
"5853","-0.022106841206550598","-0.022106841206550598","-0.022106841206550598"
"5877","-0.02405957318842411","-0.02405957318842411","-0.02405957318842411"
"5901","-0.02966182306408882","-0.02966182306408882","-0.02966182306408882"
"5925","-0.02764936350286007","-0.02764936350286007","-0.02764936350286007"
"5949","-0.024878645315766335","-0.024878645315766335","-0.024878645315766335"
"5973","-0.023974251002073288","-0.023974251002073288","-0.023974251002073288"
"5997","-0.02348395437002182","-0.02348395437002182","-0.02348395437002182"
"6021","-0.024159198626875877","-0.024159198626875877","-0.024159198626875877"
"6045","-0.02095702290534973","-0.02095702290534973","-0.02095702290534973"
"6069","-0.018040359020233154","-0.018040359020233154","-0.018040359020233154"
"6093","-0.017402593046426773","-0.017402593046426773","-0.017402593046426773"
"6116","-0.03258593752980232","-0.03258593752980232","-0.03258593752980232"
"6139","-0.04508214816451073","-0.04508214816451073","-0.04508214816451073"
"6162","-0.03366447612643242","-0.03366447612643242","-0.03366447612643242"
"6185","-0.03272431343793869","-0.03272431343793869","-0.03272431343793869"
"6209","-0.027953557670116425","-0.027953557670116425","-0.027953557670116425"
"6233","-0.02321936935186386","-0.02321936935186386","-0.02321936935186386"
"6257","-0.02120240032672882","-0.02120240032672882","-0.02120240032672882"
"6281","-0.02020540088415146","-0.02020540088415146","-0.02020540088415146"
"6305","-0.017442353069782257","-0.017442353069782257","-0.017442353069782257"
"6329","-0.016526740044355392","-0.016526740044355392","-0.016526740044355392"
"6353","-0.015868304297327995","-0.015868304297327995","-0.015868304297327995"
"6377","-0.01514451950788498","-0.01514451950788498","-0.01514451950788498"
"6401","-0.01544055063277483","-0.01544055063277483","-0.01544055063277483"
"6425","-0.015501742251217365","-0.015501742251217365","-0.015501742251217365"
"6449","-0.015202967450022697","-0.015202967450022697","-0.015202967450022697"
"6473","-0.016455667093396187","-0.016455667093396187","-0.016455667093396187"
"6497","-0.01566881127655506","-0.01566881127655506","-0.01566881127655506"
"6521","-0.01495947502553463","-0.01495947502553463","-0.01495947502553463"
"6545","-0.014456838369369507","-0.014456838369369507","-0.014456838369369507"
"6569","-0.014014832675457","-0.014014832675457","-0.014014832675457"
"6593","-0.013633030466735363","-0.013633030466735363","-0.013633030466735363"
"6617","-0.013379618525505066","-0.013379618525505066","-0.013379618525505066"
"6641","-0.013264983892440796","-0.013264983892440796","-0.013264983892440796"
"6665","-0.012965365312993526","-0.012965365312993526","-0.012965365312993526"
"6689","-0.012953340075910091","-0.012953340075910091","-0.012953340075910091"
"6713","-0.012736497446894646","-0.012736497446894646","-0.012736497446894646"
"6737","-0.01277377549558878","-0.01277377549558878","-0.01277377549558878"
"6761","-0.012643374502658844","-0.012643374502658844","-0.012643374502658844"
"6785","-0.012571361847221851","-0.012571361847221851","-0.012571361847221851"
"6809","-0.012682747095823288","-0.012682747095823288","-0.012682747095823288"
"6833","-0.012761463411152363","-0.012761463411152363","-0.012761463411152363"
"6857","-0.014288479462265968","-0.014288479462265968","-0.014288479462265968"
"6881","-0.014054917730391026","-0.014054917730391026","-0.014054917730391026"
"6905","-0.014187701046466827","-0.014187701046466827","-0.014187701046466827"
"6929","-0.013878216966986656","-0.013878216966986656","-0.013878216966986656"
"6953","-0.014526348561048508","-0.014526348561048508","-0.014526348561048508"
"6977","-0.014921359717845917","-0.014921359717845917","-0.014921359717845917"
"7001","-0.014271309599280357","-0.014271309599280357","-0.014271309599280357"
"7025","-0.013903685845434666","-0.013903685845434666","-0.013903685845434666"
"7049","-0.013232125900685787","-0.013232125900685787","-0.013232125900685787"
"7073","-0.013042069971561432","-0.013042069971561432","-0.013042069971561432"
"7097","-0.012884149327874184","-0.012884149327874184","-0.012884149327874184"
"7122","-0.012735038064420223","-0.012735038064420223","-0.012735038064420223"
"7146","-0.012906203977763653","-0.012906203977763653","-0.012906203977763653"
"7170","-0.012302963994443417","-0.012302963994443417","-0.012302963994443417"
"7194","-0.012137752026319504","-0.012137752026319504","-0.012137752026319504"
"7218","-0.011919254437088966","-0.011919254437088966","-0.011919254437088966"
"7242","-0.012238424271345139","-0.012238424271345139","-0.012238424271345139"
"7266","-0.011930007487535477","-0.011930007487535477","-0.011930007487535477"
"7290","-0.011834965087473392","-0.011834965087473392","-0.011834965087473392"
"7314","-0.011823244392871857","-0.011823244392871857","-0.011823244392871857"
"7338","-0.01168893277645111","-0.01168893277645111","-0.01168893277645111"
"7362","-0.011737237684428692","-0.011737237684428692","-0.011737237684428692"
"7386","-0.011962298303842545","-0.011962298303842545","-0.011962298303842545"
"7410","-0.011889252811670303","-0.011889252811670303","-0.011889252811670303"
"7434","-0.011569412425160408","-0.011569412425160408","-0.011569412425160408"
"7458","-0.012220625765621662","-0.012220625765621662","-0.012220625765621662"
"7482","-0.012323606759309769","-0.012323606759309769","-0.012323606759309769"
"7506","-0.013452904298901558","-0.013452904298901558","-0.013452904298901558"
"7530","-0.013345791026949883","-0.013345791026949883","-0.013345791026949883"
"7554","-0.013630812056362629","-0.013630812056362629","-0.013630812056362629"
"7578","-0.014058488421142101","-0.014058488421142101","-0.014058488421142101"
"7602","-0.015004262328147888","-0.015004262328147888","-0.015004262328147888"
"7626","-0.015683619305491447","-0.015683619305491447","-0.015683619305491447"
"7650","-0.015936456620693207","-0.015936456620693207","-0.015936456620693207"
"7674","-0.016414908692240715","-0.016414908692240715","-0.016414908692240715"
"7698","-0.01567634753882885","-0.01567634753882885","-0.01567634753882885"
"7722","-0.015326152555644512","-0.015326152555644512","-0.015326152555644512"
"7746","-0.01435832493007183","-0.01435832493007183","-0.01435832493007183"
"7770","-0.014062481001019478","-0.014062481001019478","-0.014062481001019478"
"7794","-0.013890943489968777","-0.013890943489968777","-0.013890943489968777"
"7818","-0.0134037546813488","-0.0134037546813488","-0.0134037546813488"
"7842","-0.01289293635636568","-0.01289293635636568","-0.01289293635636568"
"7866","-0.012755060568451881","-0.012755060568451881","-0.012755060568451881"
"7890","-0.01262645423412323","-0.01262645423412323","-0.01262645423412323"
"7914","-0.012417152523994446","-0.012417152523994446","-0.012417152523994446"
"7938","-0.01219759602099657","-0.01219759602099657","-0.01219759602099657"
"7963","-0.012357197701931","-0.012357197701931","-0.012357197701931"
"7988","-0.01229088008403778","-0.01229088008403778","-0.01229088008403778"
"8013","-0.012289157137274742","-0.012289157137274742","-0.012289157137274742"
"8037","-0.011951688677072525","-0.011951688677072525","-0.011951688677072525"
"8061","-0.01190908346325159","-0.01190908346325159","-0.01190908346325159"
"8085","-0.011904028244316578","-0.011904028244316578","-0.011904028244316578"
"8109","-0.01198127493262291","-0.01198127493262291","-0.01198127493262291"
"8133","-0.012022067792713642","-0.012022067792713642","-0.012022067792713642"
"8157","-0.011897438205778599","-0.011897438205778599","-0.011897438205778599"
"8181","-0.011893652379512787","-0.011893652379512787","-0.011893652379512787"
"8205","-0.012122118845582008","-0.012122118845582008","-0.012122118845582008"
"8229","-0.011657212860882282","-0.011657212860882282","-0.011657212860882282"
"8253","-0.011666880920529366","-0.011666880920529366","-0.011666880920529366"
"8277","-0.01169156190007925","-0.01169156190007925","-0.01169156190007925"
"8301","-0.012058820575475693","-0.012058820575475693","-0.012058820575475693"
"8325","-0.011715201660990715","-0.011715201660990715","-0.011715201660990715"
"8349","-0.011925855651497841","-0.011925855651497841","-0.011925855651497841"
"8373","-0.011677448637783527","-0.011677448637783527","-0.011677448637783527"
"8397","-0.011602608487010002","-0.011602608487010002","-0.011602608487010002"
"8421","-0.011588373221457005","-0.011588373221457005","-0.011588373221457005"
"8445","-0.011604531668126583","-0.011604531668126583","-0.011604531668126583"
"8469","-0.011579618789255619","-0.011579618789255619","-0.011579618789255619"
"8493","-0.011776892468333244","-0.011776892468333244","-0.011776892468333244"
"8517","-0.011958707123994827","-0.011958707123994827","-0.011958707123994827"
"8541","-0.011874795891344547","-0.011874795891344547","-0.011874795891344547"
"8565","-0.011421109549701214","-0.011421109549701214","-0.011421109549701214"
"8589","-0.011423619464039803","-0.011423619464039803","-0.011423619464039803"
"8613","-0.011539078317582607","-0.011539078317582607","-0.011539078317582607"
"8637","-0.011657142080366611","-0.011657142080366611","-0.011657142080366611"
"8661","-0.011615723371505737","-0.011615723371505737","-0.011615723371505737"
"8685","-0.011448981240391731","-0.011448981240391731","-0.011448981240391731"
"8709","-0.011419050395488739","-0.011419050395488739","-0.011419050395488739"
"8733","-0.011666961014270782","-0.011666961014270782","-0.011666961014270782"
"8757","-0.01149237621575594","-0.01149237621575594","-0.01149237621575594"
"8781","-0.011372869834303856","-0.011372869834303856","-0.011372869834303856"
"8805","-0.011532881297171116","-0.011532881297171116","-0.011532881297171116"
"8829","-0.011560827493667603","-0.011560827493667603","-0.011560827493667603"
"8853","-0.011398425325751305","-0.011398425325751305","-0.011398425325751305"
"8877","-0.01146974042057991","-0.01146974042057991","-0.01146974042057991"
"8901","-0.01135778333991766","-0.01135778333991766","-0.01135778333991766"
"8925","-0.011581100523471832","-0.011581100523471832","-0.011581100523471832"
"8949","-0.011842269450426102","-0.011842269450426102","-0.011842269450426102"
"8974","-0.011940487660467625","-0.011940487660467625","-0.011940487660467625"
"8998","-0.011915070936083794","-0.011915070936083794","-0.011915070936083794"
"9022","-0.011776627041399479","-0.011776627041399479","-0.011776627041399479"
"9046","-0.011736145243048668","-0.011736145243048668","-0.011736145243048668"
"9070","-0.012343838810920715","-0.012343838810920715","-0.012343838810920715"
"9094","-0.011913523077964783","-0.011913523077964783","-0.011913523077964783"
"9118","-0.011897219344973564","-0.011897219344973564","-0.011897219344973564"
"9142","-0.012123137712478638","-0.012123137712478638","-0.012123137712478638"
"9166","-0.012047825381159782","-0.012047825381159782","-0.012047825381159782"
