"Step","obs_critic_wot_seed2/11-30_15-20 - train/stats.tracking_error","obs_critic_wot_seed2/11-30_15-20 - train/stats.tracking_error__MIN","obs_critic_wot_seed2/11-30_15-20 - train/stats.tracking_error__MAX"
"9310","-0.06338400393724442","-0.06338400393724442","-0.06338400393724442"
"9334","-0.0633445456624031","-0.0633445456624031","-0.0633445456624031"
"9358","-0.06227191910147667","-0.06227191910147667","-0.06227191910147667"
"9382","-0.06352812796831131","-0.06352812796831131","-0.06352812796831131"
"9407","-0.06437821686267853","-0.06437821686267853","-0.06437821686267853"
"9432","-0.0621708519756794","-0.0621708519756794","-0.0621708519756794"
"9457","-0.061548881232738495","-0.061548881232738495","-0.061548881232738495"
"9482","-0.0630640983581543","-0.0630640983581543","-0.0630640983581543"
"9507","-0.06292986124753952","-0.06292986124753952","-0.06292986124753952"
"9532","-0.059594396501779556","-0.059594396501779556","-0.059594396501779556"
"9556","-0.06083941459655762","-0.06083941459655762","-0.06083941459655762"
"9581","-0.06158735975623131","-0.06158735975623131","-0.06158735975623131"
"9605","-0.06234351545572281","-0.06234351545572281","-0.06234351545572281"
"9629","-0.060961198061704636","-0.060961198061704636","-0.060961198061704636"
"9653","-0.06137688830494881","-0.06137688830494881","-0.06137688830494881"
"9677","-0.061730459332466125","-0.061730459332466125","-0.061730459332466125"
"9701","-0.06278661638498306","-0.06278661638498306","-0.06278661638498306"
"9725","-0.061563890427351","-0.061563890427351","-0.061563890427351"
"9749","-0.0601617768406868","-0.0601617768406868","-0.0601617768406868"
"9773","-0.06105270981788635","-0.06105270981788635","-0.06105270981788635"
"9797","-0.05882565304636955","-0.05882565304636955","-0.05882565304636955"
"9821","-0.0579669289290905","-0.0579669289290905","-0.0579669289290905"
"9845","-0.05673708766698837","-0.05673708766698837","-0.05673708766698837"
"9869","-0.056422822177410126","-0.056422822177410126","-0.056422822177410126"
"9893","-0.0566711500287056","-0.0566711500287056","-0.0566711500287056"
"9917","-0.058726198971271515","-0.058726198971271515","-0.058726198971271515"
"9941","-0.05901080742478371","-0.05901080742478371","-0.05901080742478371"
"9965","-0.05881168693304062","-0.05881168693304062","-0.05881168693304062"
"9989","-0.05942142382264137","-0.05942142382264137","-0.05942142382264137"
"10013","-0.05861004441976547","-0.05861004441976547","-0.05861004441976547"
"10037","-0.058737125247716904","-0.058737125247716904","-0.058737125247716904"
"10061","-0.05892615020275116","-0.05892615020275116","-0.05892615020275116"
"10085","-0.058236218988895416","-0.058236218988895416","-0.058236218988895416"
"10109","-0.06021463871002197","-0.06021463871002197","-0.06021463871002197"
"10133","-0.0609072782099247","-0.0609072782099247","-0.0609072782099247"
"10157","-0.060405321419239044","-0.060405321419239044","-0.060405321419239044"
"10182","-0.059305768460035324","-0.059305768460035324","-0.059305768460035324"
"10207","-0.058545373380184174","-0.058545373380184174","-0.058545373380184174"
"10232","-0.05686460807919502","-0.05686460807919502","-0.05686460807919502"
"10257","-0.056808389723300934","-0.056808389723300934","-0.056808389723300934"
"10282","-0.05717248469591141","-0.05717248469591141","-0.05717248469591141"
"10306","-0.05735429748892784","-0.05735429748892784","-0.05735429748892784"
"10331","-0.057854246348142624","-0.057854246348142624","-0.057854246348142624"
"10355","-0.058126091957092285","-0.058126091957092285","-0.058126091957092285"
"10379","-0.05799321457743645","-0.05799321457743645","-0.05799321457743645"
"10403","-0.058189015835523605","-0.058189015835523605","-0.058189015835523605"
"10427","-0.05825500562787056","-0.05825500562787056","-0.05825500562787056"
"10451","-0.058602992445230484","-0.058602992445230484","-0.058602992445230484"
"10475","-0.059060342609882355","-0.059060342609882355","-0.059060342609882355"
"10499","-0.058944836258888245","-0.058944836258888245","-0.058944836258888245"
"10523","-0.05911894887685776","-0.05911894887685776","-0.05911894887685776"
"10547","-0.05720240995287895","-0.05720240995287895","-0.05720240995287895"
"10571","-0.056986428797245026","-0.056986428797245026","-0.056986428797245026"
"10595","-0.05737225338816643","-0.05737225338816643","-0.05737225338816643"
"10619","-0.06020696461200714","-0.06020696461200714","-0.06020696461200714"
"10643","-0.06131381914019585","-0.06131381914019585","-0.06131381914019585"
"10667","-0.06018531322479248","-0.06018531322479248","-0.06018531322479248"
"10691","-0.06100314483046532","-0.06100314483046532","-0.06100314483046532"
"10715","-0.06096659228205681","-0.06096659228205681","-0.06096659228205681"
"10739","-0.060143738985061646","-0.060143738985061646","-0.060143738985061646"
"10763","-0.05945337563753128","-0.05945337563753128","-0.05945337563753128"
"10787","-0.05810222774744034","-0.05810222774744034","-0.05810222774744034"
"10811","-0.05795912444591522","-0.05795912444591522","-0.05795912444591522"
"10835","-0.058197472244501114","-0.058197472244501114","-0.058197472244501114"
"10859","-0.05870781093835831","-0.05870781093835831","-0.05870781093835831"
"10883","-0.061154499650001526","-0.061154499650001526","-0.061154499650001526"
"10907","-0.06225043907761574","-0.06225043907761574","-0.06225043907761574"
"10932","-0.05974102020263672","-0.05974102020263672","-0.05974102020263672"
"10957","-0.05848442390561104","-0.05848442390561104","-0.05848442390561104"
"10982","-0.05781838297843933","-0.05781838297843933","-0.05781838297843933"
"11007","-0.05804815515875816","-0.05804815515875816","-0.05804815515875816"
"11032","-0.05914461985230446","-0.05914461985230446","-0.05914461985230446"
"11057","-0.05894694849848747","-0.05894694849848747","-0.05894694849848747"
"11081","-0.05941344052553177","-0.05941344052553177","-0.05941344052553177"
"11105","-0.05921584367752075","-0.05921584367752075","-0.05921584367752075"
"11129","-0.05736512318253517","-0.05736512318253517","-0.05736512318253517"
"11153","-0.05958181247115135","-0.05958181247115135","-0.05958181247115135"
"11177","-0.061663031578063965","-0.061663031578063965","-0.061663031578063965"
"11201","-0.06267886608839035","-0.06267886608839035","-0.06267886608839035"
"11225","-0.061499033123254776","-0.061499033123254776","-0.061499033123254776"
"11249","-0.06048694998025894","-0.06048694998025894","-0.06048694998025894"
"11273","-0.05871664732694626","-0.05871664732694626","-0.05871664732694626"
"11297","-0.05862780287861824","-0.05862780287861824","-0.05862780287861824"
"11321","-0.05956937372684479","-0.05956937372684479","-0.05956937372684479"
"11345","-0.057715192437171936","-0.057715192437171936","-0.057715192437171936"
"11369","-0.05673963204026222","-0.05673963204026222","-0.05673963204026222"
"11393","-0.057347703725099564","-0.057347703725099564","-0.057347703725099564"
"11417","-0.05583304539322853","-0.05583304539322853","-0.05583304539322853"
"11441","-0.05607401207089424","-0.05607401207089424","-0.05607401207089424"
"11465","-0.05921688675880432","-0.05921688675880432","-0.05921688675880432"
"11489","-0.05803712457418442","-0.05803712457418442","-0.05803712457418442"
"11513","-0.057016290724277496","-0.057016290724277496","-0.057016290724277496"
"11537","-0.05598190799355507","-0.05598190799355507","-0.05598190799355507"
"11561","-0.05689828470349312","-0.05689828470349312","-0.05689828470349312"
"11585","-0.05850185081362724","-0.05850185081362724","-0.05850185081362724"
"11609","-0.05614039674401283","-0.05614039674401283","-0.05614039674401283"
"11633","-0.05607857182621956","-0.05607857182621956","-0.05607857182621956"
"11657","-0.05921506881713867","-0.05921506881713867","-0.05921506881713867"
"11681","-0.06075252592563629","-0.06075252592563629","-0.06075252592563629"
"11705","-0.05826537311077118","-0.05826537311077118","-0.05826537311077118"
"11730","-0.05747155100107193","-0.05747155100107193","-0.05747155100107193"
"11755","-0.058930061757564545","-0.058930061757564545","-0.058930061757564545"
"11780","-0.06028119474649429","-0.06028119474649429","-0.06028119474649429"
"11805","-0.05961545929312706","-0.05961545929312706","-0.05961545929312706"
"11829","-0.05862579867243767","-0.05862579867243767","-0.05862579867243767"
"11853","-0.06039087101817131","-0.06039087101817131","-0.06039087101817131"
"11877","-0.05926823616027832","-0.05926823616027832","-0.05926823616027832"
"11901","-0.06219478324055672","-0.06219478324055672","-0.06219478324055672"
"11925","-0.061009731143713","-0.061009731143713","-0.061009731143713"
"11949","-0.060929395258426666","-0.060929395258426666","-0.060929395258426666"
"11973","-0.05898252874612808","-0.05898252874612808","-0.05898252874612808"
"11997","-0.05898066610097885","-0.05898066610097885","-0.05898066610097885"
"12021","-0.06123951077461243","-0.06123951077461243","-0.06123951077461243"
"12045","-0.06151473894715309","-0.06151473894715309","-0.06151473894715309"
"12069","-0.059921104460954666","-0.059921104460954666","-0.059921104460954666"
"12093","-0.060160983353853226","-0.060160983353853226","-0.060160983353853226"
"12117","-0.06098208203911781","-0.06098208203911781","-0.06098208203911781"
"12141","-0.06054680794477463","-0.06054680794477463","-0.06054680794477463"
"12165","-0.06230371817946434","-0.06230371817946434","-0.06230371817946434"
"12189","-0.061894770711660385","-0.061894770711660385","-0.061894770711660385"
"12213","-0.06161465495824814","-0.06161465495824814","-0.06161465495824814"
"12237","-0.06046468764543533","-0.06046468764543533","-0.06046468764543533"
"12261","-0.060052067041397095","-0.060052067041397095","-0.060052067041397095"
"12285","-0.05981975048780441","-0.05981975048780441","-0.05981975048780441"
"12309","-0.05790966749191284","-0.05790966749191284","-0.05790966749191284"
"12333","-0.05835997313261032","-0.05835997313261032","-0.05835997313261032"
"12357","-0.05834275484085083","-0.05834275484085083","-0.05834275484085083"
"12381","-0.05964227393269539","-0.05964227393269539","-0.05964227393269539"
"12405","-0.061135247349739075","-0.061135247349739075","-0.061135247349739075"
"12429","-0.06106186658143997","-0.06106186658143997","-0.06106186658143997"
"12453","-0.06132775545120239","-0.06132775545120239","-0.06132775545120239"
"12477","-0.06153563782572746","-0.06153563782572746","-0.06153563782572746"
"12501","-0.061405085027217865","-0.061405085027217865","-0.061405085027217865"
"12525","-0.0598670057952404","-0.0598670057952404","-0.0598670057952404"
"12550","-0.0578484944999218","-0.0578484944999218","-0.0578484944999218"
"12575","-0.05553015321493149","-0.05553015321493149","-0.05553015321493149"
"12600","-0.05564805492758751","-0.05564805492758751","-0.05564805492758751"
"12625","-0.05816492810845375","-0.05816492810845375","-0.05816492810845375"
"12650","-0.05857124179601669","-0.05857124179601669","-0.05857124179601669"
"12674","-0.05981811136007309","-0.05981811136007309","-0.05981811136007309"
"12698","-0.059469204396009445","-0.059469204396009445","-0.059469204396009445"
"12722","-0.06162039190530777","-0.06162039190530777","-0.06162039190530777"
"12746","-0.061927322298288345","-0.061927322298288345","-0.061927322298288345"
"12770","-0.060869213193655014","-0.060869213193655014","-0.060869213193655014"
"12794","-0.06047883257269859","-0.06047883257269859","-0.06047883257269859"
"12818","-0.06105484813451767","-0.06105484813451767","-0.06105484813451767"
"12842","-0.06362501531839371","-0.06362501531839371","-0.06362501531839371"
"12866","-0.06474390625953674","-0.06474390625953674","-0.06474390625953674"
"12890","-0.0640542060136795","-0.0640542060136795","-0.0640542060136795"
"12914","-0.06397407501935959","-0.06397407501935959","-0.06397407501935959"
"12938","-0.061833471059799194","-0.061833471059799194","-0.061833471059799194"
"12962","-0.05984460934996605","-0.05984460934996605","-0.05984460934996605"
"12986","-0.059814922511577606","-0.059814922511577606","-0.059814922511577606"
"13010","-0.05971406772732735","-0.05971406772732735","-0.05971406772732735"
"13034","-0.05842015519738197","-0.05842015519738197","-0.05842015519738197"
"13058","-0.059989865869283676","-0.059989865869283676","-0.059989865869283676"
"13082","-0.060143470764160156","-0.060143470764160156","-0.060143470764160156"
"13106","-0.060898490250110626","-0.060898490250110626","-0.060898490250110626"
"13130","-0.06132607161998749","-0.06132607161998749","-0.06132607161998749"
"13154","-0.060192663222551346","-0.060192663222551346","-0.060192663222551346"
"13178","-0.06135206297039986","-0.06135206297039986","-0.06135206297039986"
"13202","-0.06080133467912674","-0.06080133467912674","-0.06080133467912674"
"13226","-0.05995782092213631","-0.05995782092213631","-0.05995782092213631"
"13250","-0.05955386161804199","-0.05955386161804199","-0.05955386161804199"
"13274","-0.06104639545083046","-0.06104639545083046","-0.06104639545083046"
"13299","-0.06358038634061813","-0.06358038634061813","-0.06358038634061813"
"13323","-0.063152976334095","-0.063152976334095","-0.063152976334095"
"13347","-0.06281435489654541","-0.06281435489654541","-0.06281435489654541"
"13372","-0.06405913084745407","-0.06405913084745407","-0.06405913084745407"
"13397","-0.06394252181053162","-0.06394252181053162","-0.06394252181053162"
"13422","-0.06203507259488106","-0.06203507259488106","-0.06203507259488106"
"13447","-0.0613233856856823","-0.0613233856856823","-0.0613233856856823"
"13471","-0.06270697712898254","-0.06270697712898254","-0.06270697712898254"
"13495","-0.061772335320711136","-0.061772335320711136","-0.061772335320711136"
"13519","-0.061159830540418625","-0.061159830540418625","-0.061159830540418625"
"13543","-0.06062208488583565","-0.06062208488583565","-0.06062208488583565"
"13567","-0.06249311938881874","-0.06249311938881874","-0.06249311938881874"
"13591","-0.06135496869683266","-0.06135496869683266","-0.06135496869683266"
"13615","-0.06043045222759247","-0.06043045222759247","-0.06043045222759247"
"13639","-0.06080029904842377","-0.06080029904842377","-0.06080029904842377"
"13663","-0.06065116077661514","-0.06065116077661514","-0.06065116077661514"
"13687","-0.06083614379167557","-0.06083614379167557","-0.06083614379167557"
"13711","-0.06008664518594742","-0.06008664518594742","-0.06008664518594742"
"13735","-0.058449454605579376","-0.058449454605579376","-0.058449454605579376"
"13759","-0.059010982513427734","-0.059010982513427734","-0.059010982513427734"
"13783","-0.05714955925941467","-0.05714955925941467","-0.05714955925941467"
"13807","-0.05913662910461426","-0.05913662910461426","-0.05913662910461426"
"13831","-0.05989118665456772","-0.05989118665456772","-0.05989118665456772"
"13855","-0.059098098427057266","-0.059098098427057266","-0.059098098427057266"
"13879","-0.06015796586871147","-0.06015796586871147","-0.06015796586871147"
"13903","-0.059273943305015564","-0.059273943305015564","-0.059273943305015564"
"13927","-0.05866733565926552","-0.05866733565926552","-0.05866733565926552"
"13951","-0.05988307669758797","-0.05988307669758797","-0.05988307669758797"
"13975","-0.06040806695818901","-0.06040806695818901","-0.06040806695818901"
"13999","-0.06143895909190178","-0.06143895909190178","-0.06143895909190178"
"14023","-0.062310121953487396","-0.062310121953487396","-0.062310121953487396"
"14048","-0.06223113462328911","-0.06223113462328911","-0.06223113462328911"
"14072","-0.06334918737411499","-0.06334918737411499","-0.06334918737411499"
"14096","-0.06347277760505676","-0.06347277760505676","-0.06347277760505676"
"14121","-0.06364695727825165","-0.06364695727825165","-0.06364695727825165"
"14146","-0.06399153172969818","-0.06399153172969818","-0.06399153172969818"
"14171","-0.06359625607728958","-0.06359625607728958","-0.06359625607728958"
"14196","-0.06445388495922089","-0.06445388495922089","-0.06445388495922089"
"14221","-0.06467542797327042","-0.06467542797327042","-0.06467542797327042"
"14245","-0.06402944773435593","-0.06402944773435593","-0.06402944773435593"
"14269","-0.06494295597076416","-0.06494295597076416","-0.06494295597076416"
"14293","-0.06471975147724152","-0.06471975147724152","-0.06471975147724152"
"14317","-0.06444818526506424","-0.06444818526506424","-0.06444818526506424"
"14341","-0.06356609612703323","-0.06356609612703323","-0.06356609612703323"
"14365","-0.06409011036157608","-0.06409011036157608","-0.06409011036157608"
"14389","-0.06509693711996078","-0.06509693711996078","-0.06509693711996078"
"14413","-0.06278898566961288","-0.06278898566961288","-0.06278898566961288"
"14437","-0.06227999925613403","-0.06227999925613403","-0.06227999925613403"
"14461","-0.062493946403265","-0.062493946403265","-0.062493946403265"
"14485","-0.0617418996989727","-0.0617418996989727","-0.0617418996989727"
"14509","-0.061307746917009354","-0.061307746917009354","-0.061307746917009354"
"14533","-0.06321079283952713","-0.06321079283952713","-0.06321079283952713"
"14557","-0.06342503428459167","-0.06342503428459167","-0.06342503428459167"
"14581","-0.061936717480421066","-0.061936717480421066","-0.061936717480421066"
"14605","-0.06015125289559364","-0.06015125289559364","-0.06015125289559364"
"14629","-0.05912737920880318","-0.05912737920880318","-0.05912737920880318"
"14653","-0.06058241426944733","-0.06058241426944733","-0.06058241426944733"
"14677","-0.06157892942428589","-0.06157892942428589","-0.06157892942428589"
"14701","-0.0633857250213623","-0.0633857250213623","-0.0633857250213623"
"14725","-0.06526876986026764","-0.06526876986026764","-0.06526876986026764"
"14749","-0.06502705812454224","-0.06502705812454224","-0.06502705812454224"
"14773","-0.062297191470861435","-0.062297191470861435","-0.062297191470861435"
"14797","-0.06233373284339905","-0.06233373284339905","-0.06233373284339905"
"14821","-0.0637269839644432","-0.0637269839644432","-0.0637269839644432"
"14845","-0.06271128356456757","-0.06271128356456757","-0.06271128356456757"
"14869","-0.06425072252750397","-0.06425072252750397","-0.06425072252750397"
"14893","-0.06325945258140564","-0.06325945258140564","-0.06325945258140564"
"14917","-0.06239518150687218","-0.06239518150687218","-0.06239518150687218"
"14941","-0.06299977004528046","-0.06299977004528046","-0.06299977004528046"
"14965","-0.06427201628684998","-0.06427201628684998","-0.06427201628684998"
"14989","-0.06339793652296066","-0.06339793652296066","-0.06339793652296066"
"15014","-0.06290602684020996","-0.06290602684020996","-0.06290602684020996"
"15039","-0.060643360018730164","-0.060643360018730164","-0.060643360018730164"
"15063","-0.06176016479730606","-0.06176016479730606","-0.06176016479730606"
"15088","-0.060616228729486465","-0.060616228729486465","-0.060616228729486465"
"15112","-0.06153201311826706","-0.06153201311826706","-0.06153201311826706"
"15136","-0.060369182378053665","-0.060369182378053665","-0.060369182378053665"
"15160","-0.061558593064546585","-0.061558593064546585","-0.061558593064546585"
"15184","-0.0610947385430336","-0.0610947385430336","-0.0610947385430336"
"15208","-0.06076103448867798","-0.06076103448867798","-0.06076103448867798"
"15232","-0.06101198121905327","-0.06101198121905327","-0.06101198121905327"
"15256","-0.062241166830062866","-0.062241166830062866","-0.062241166830062866"
"15280","-0.06189512088894844","-0.06189512088894844","-0.06189512088894844"
"15304","-0.0643727257847786","-0.0643727257847786","-0.0643727257847786"
"15328","-0.06462661176919937","-0.06462661176919937","-0.06462661176919937"
"15352","-0.06623031944036484","-0.06623031944036484","-0.06623031944036484"
"15376","-0.0655442550778389","-0.0655442550778389","-0.0655442550778389"
"15400","-0.06183868274092674","-0.06183868274092674","-0.06183868274092674"
"15424","-0.05988474190235138","-0.05988474190235138","-0.05988474190235138"
"15448","-0.0604744479060173","-0.0604744479060173","-0.0604744479060173"
"15472","-0.059797827154397964","-0.059797827154397964","-0.059797827154397964"
"15496","-0.06047835573554039","-0.06047835573554039","-0.06047835573554039"
"15520","-0.061410922557115555","-0.061410922557115555","-0.061410922557115555"
"15544","-0.06241963431239128","-0.06241963431239128","-0.06241963431239128"
"15568","-0.06215587630867958","-0.06215587630867958","-0.06215587630867958"
"15592","-0.061558693647384644","-0.061558693647384644","-0.061558693647384644"
"15616","-0.06185147911310196","-0.06185147911310196","-0.06185147911310196"
"15640","-0.06245160102844238","-0.06245160102844238","-0.06245160102844238"
"15664","-0.06195471063256264","-0.06195471063256264","-0.06195471063256264"
"15688","-0.06325943768024445","-0.06325943768024445","-0.06325943768024445"
"15712","-0.06438034772872925","-0.06438034772872925","-0.06438034772872925"
"15736","-0.06307540088891983","-0.06307540088891983","-0.06307540088891983"
"15760","-0.06233813986182213","-0.06233813986182213","-0.06233813986182213"
"15785","-0.06316100805997849","-0.06316100805997849","-0.06316100805997849"
"15809","-0.06623583287000656","-0.06623583287000656","-0.06623583287000656"
"15834","-0.0661773532629013","-0.0661773532629013","-0.0661773532629013"
"15859","-0.06633076071739197","-0.06633076071739197","-0.06633076071739197"
"15883","-0.0665276050567627","-0.0665276050567627","-0.0665276050567627"
"15908","-0.06663918495178223","-0.06663918495178223","-0.06663918495178223"
"15932","-0.06977729499340057","-0.06977729499340057","-0.06977729499340057"
"15956","-0.0685042068362236","-0.0685042068362236","-0.0685042068362236"
"15980","-0.06907997280359268","-0.06907997280359268","-0.06907997280359268"
"16004","-0.06994543224573135","-0.06994543224573135","-0.06994543224573135"
"16028","-0.0682959333062172","-0.0682959333062172","-0.0682959333062172"
"16052","-0.0652666762471199","-0.0652666762471199","-0.0652666762471199"
"16076","-0.06413014233112335","-0.06413014233112335","-0.06413014233112335"
"16100","-0.061568062752485275","-0.061568062752485275","-0.061568062752485275"
"16124","-0.062113285064697266","-0.062113285064697266","-0.062113285064697266"
"16148","-0.06392664462327957","-0.06392664462327957","-0.06392664462327957"
"16172","-0.06249096989631653","-0.06249096989631653","-0.06249096989631653"
"16196","-0.0603829063475132","-0.0603829063475132","-0.0603829063475132"
"16220","-0.05911187827587128","-0.05911187827587128","-0.05911187827587128"
"16244","-0.06100690737366676","-0.06100690737366676","-0.06100690737366676"
"16268","-0.0652414858341217","-0.0652414858341217","-0.0652414858341217"
"16292","-0.06590612977743149","-0.06590612977743149","-0.06590612977743149"
"16316","-0.06722214072942734","-0.06722214072942734","-0.06722214072942734"
"16340","-0.06973227113485336","-0.06973227113485336","-0.06973227113485336"
"16364","-0.06924919784069061","-0.06924919784069061","-0.06924919784069061"
"16388","-0.06969695538282394","-0.06969695538282394","-0.06969695538282394"
"16412","-0.0681406632065773","-0.0681406632065773","-0.0681406632065773"
"16436","-0.06995932012796402","-0.06995932012796402","-0.06995932012796402"
"16460","-0.0685722678899765","-0.0685722678899765","-0.0685722678899765"
"16484","-0.06826372444629669","-0.06826372444629669","-0.06826372444629669"
"16508","-0.06740518659353256","-0.06740518659353256","-0.06740518659353256"
"16532","-0.06608522683382034","-0.06608522683382034","-0.06608522683382034"
"16556","-0.06359808892011642","-0.06359808892011642","-0.06359808892011642"
"16580","-0.06384283304214478","-0.06384283304214478","-0.06384283304214478"
"16604","-0.06509809195995331","-0.06509809195995331","-0.06509809195995331"
"16628","-0.06642930954694748","-0.06642930954694748","-0.06642930954694748"
"16652","-0.06444162130355835","-0.06444162130355835","-0.06444162130355835"
"16677","-0.0654783770442009","-0.0654783770442009","-0.0654783770442009"
"16701","-0.06717506051063538","-0.06717506051063538","-0.06717506051063538"
"16726","-0.06909630447626114","-0.06909630447626114","-0.06909630447626114"
"16750","-0.06980731338262558","-0.06980731338262558","-0.06980731338262558"
"16775","-0.06796324998140335","-0.06796324998140335","-0.06796324998140335"
"16799","-0.06848623603582382","-0.06848623603582382","-0.06848623603582382"
"16823","-0.06815586984157562","-0.06815586984157562","-0.06815586984157562"
"16847","-0.06641098111867905","-0.06641098111867905","-0.06641098111867905"
"16871","-0.06721361726522446","-0.06721361726522446","-0.06721361726522446"
"16895","-0.06844262033700943","-0.06844262033700943","-0.06844262033700943"
"16919","-0.06841873377561569","-0.06841873377561569","-0.06841873377561569"
"16943","-0.06706524640321732","-0.06706524640321732","-0.06706524640321732"
"16967","-0.06749793887138367","-0.06749793887138367","-0.06749793887138367"
"16991","-0.0689580962061882","-0.0689580962061882","-0.0689580962061882"
"17015","-0.06997519731521606","-0.06997519731521606","-0.06997519731521606"
"17039","-0.06785354018211365","-0.06785354018211365","-0.06785354018211365"
"17063","-0.06750478595495224","-0.06750478595495224","-0.06750478595495224"
"17087","-0.06613780558109283","-0.06613780558109283","-0.06613780558109283"
"17111","-0.06840714067220688","-0.06840714067220688","-0.06840714067220688"
"17135","-0.06739647686481476","-0.06739647686481476","-0.06739647686481476"
"17159","-0.0674775019288063","-0.0674775019288063","-0.0674775019288063"
