"Step","obs_add_history_seed1/12-06_21-31 - train/stats.tracking_error_xy","obs_add_history_seed1/12-06_21-31 - train/stats.tracking_error_xy__MIN","obs_add_history_seed1/12-06_21-31 - train/stats.tracking_error_xy__MAX"
"6974","-0.03166477009654045","-0.03166477009654045","-0.03166477009654045"
"6998","-0.024529442191123962","-0.024529442191123962","-0.024529442191123962"
"7022","-0.022111648693680763","-0.022111648693680763","-0.022111648693680763"
"7046","-0.021470166742801666","-0.021470166742801666","-0.021470166742801666"
"7070","-0.023083223029971123","-0.023083223029971123","-0.023083223029971123"
"7094","-0.024087972939014435","-0.024087972939014435","-0.024087972939014435"
"7118","-0.022314665839076042","-0.022314665839076042","-0.022314665839076042"
"7142","-0.02282644994556904","-0.02282644994556904","-0.02282644994556904"
"7166","-0.020867036655545235","-0.020867036655545235","-0.020867036655545235"
"7190","-0.023304099217057228","-0.023304099217057228","-0.023304099217057228"
"7214","-0.02242346853017807","-0.02242346853017807","-0.02242346853017807"
"7238","-0.02426137588918209","-0.02426137588918209","-0.02426137588918209"
"7262","-0.024780288338661194","-0.024780288338661194","-0.024780288338661194"
"7286","-0.02362130582332611","-0.02362130582332611","-0.02362130582332611"
"7310","-0.02511400356888771","-0.02511400356888771","-0.02511400356888771"
"7334","-0.024116357788443565","-0.024116357788443565","-0.024116357788443565"
"7358","-0.023305993527173996","-0.023305993527173996","-0.023305993527173996"
"7382","-0.02437703125178814","-0.02437703125178814","-0.02437703125178814"
"7406","-0.024477340281009674","-0.024477340281009674","-0.024477340281009674"
"7430","-0.025303183123469353","-0.025303183123469353","-0.025303183123469353"
"7454","-0.02697562240064144","-0.02697562240064144","-0.02697562240064144"
"7477","-0.03505673259496689","-0.03505673259496689","-0.03505673259496689"
"7500","-0.049339551478624344","-0.049339551478624344","-0.049339551478624344"
"7523","-0.04649079591035843","-0.04649079591035843","-0.04649079591035843"
"7547","-0.03563017398118973","-0.03563017398118973","-0.03563017398118973"
"7571","-0.031600821763277054","-0.031600821763277054","-0.031600821763277054"
"7595","-0.028898369520902634","-0.028898369520902634","-0.028898369520902634"
"7619","-0.02584861032664776","-0.02584861032664776","-0.02584861032664776"
"7643","-0.02473043091595173","-0.02473043091595173","-0.02473043091595173"
"7667","-0.026862911880016327","-0.026862911880016327","-0.026862911880016327"
"7690","-0.042209044098854065","-0.042209044098854065","-0.042209044098854065"
"7713","-0.05239759758114815","-0.05239759758114815","-0.05239759758114815"
"7735","-0.06518977135419846","-0.06518977135419846","-0.06518977135419846"
"7757","-0.058541614562273026","-0.058541614562273026","-0.058541614562273026"
"7777","-0.08605383336544037","-0.08605383336544037","-0.08605383336544037"
"7798","-0.0752742812037468","-0.0752742812037468","-0.0752742812037468"
"7820","-0.06189148873090744","-0.06189148873090744","-0.06189148873090744"
"7843","-0.05368151515722275","-0.05368151515722275","-0.05368151515722275"
"7867","-0.03473269194364548","-0.03473269194364548","-0.03473269194364548"
"7891","-0.03340655192732811","-0.03340655192732811","-0.03340655192732811"
"7915","-0.03565169498324394","-0.03565169498324394","-0.03565169498324394"
"7939","-0.036758601665496826","-0.036758601665496826","-0.036758601665496826"
"7963","-0.03081635944545269","-0.03081635944545269","-0.03081635944545269"
"7987","-0.025581128895282745","-0.025581128895282745","-0.025581128895282745"
"8011","-0.02584972232580185","-0.02584972232580185","-0.02584972232580185"
"8035","-0.02715321071445942","-0.02715321071445942","-0.02715321071445942"
"8059","-0.027409732341766357","-0.027409732341766357","-0.027409732341766357"
"8083","-0.02429123967885971","-0.02429123967885971","-0.02429123967885971"
"8107","-0.02242331951856613","-0.02242331951856613","-0.02242331951856613"
"8131","-0.0230578500777483","-0.0230578500777483","-0.0230578500777483"
"8155","-0.020748933777213097","-0.020748933777213097","-0.020748933777213097"
"8179","-0.02158941514790058","-0.02158941514790058","-0.02158941514790058"
"8203","-0.021237021312117577","-0.021237021312117577","-0.021237021312117577"
"8227","-0.024084484204649925","-0.024084484204649925","-0.024084484204649925"
"8251","-0.02672295644879341","-0.02672295644879341","-0.02672295644879341"
"8275","-0.024466080591082573","-0.024466080591082573","-0.024466080591082573"
"8299","-0.020816529169678688","-0.020816529169678688","-0.020816529169678688"
"8323","-0.020560603588819504","-0.020560603588819504","-0.020560603588819504"
"8347","-0.019704721868038177","-0.019704721868038177","-0.019704721868038177"
"8371","-0.02101706713438034","-0.02101706713438034","-0.02101706713438034"
"8395","-0.02060912363231182","-0.02060912363231182","-0.02060912363231182"
"8419","-0.02061644196510315","-0.02061644196510315","-0.02061644196510315"
"8443","-0.021181249991059303","-0.021181249991059303","-0.021181249991059303"
"8467","-0.01931062713265419","-0.01931062713265419","-0.01931062713265419"
"8491","-0.021255213767290115","-0.021255213767290115","-0.021255213767290115"
"8515","-0.020931662991642952","-0.020931662991642952","-0.020931662991642952"
"8539","-0.021107900887727737","-0.021107900887727737","-0.021107900887727737"
"8563","-0.020611578598618507","-0.020611578598618507","-0.020611578598618507"
"8587","-0.02127702720463276","-0.02127702720463276","-0.02127702720463276"
"8611","-0.02087276801466942","-0.02087276801466942","-0.02087276801466942"
"8635","-0.020224476233124733","-0.020224476233124733","-0.020224476233124733"
"8659","-0.020667243748903275","-0.020667243748903275","-0.020667243748903275"
"8683","-0.01982422173023224","-0.01982422173023224","-0.01982422173023224"
"8707","-0.02141747437417507","-0.02141747437417507","-0.02141747437417507"
"8731","-0.020892426371574402","-0.020892426371574402","-0.020892426371574402"
"8755","-0.02048984169960022","-0.02048984169960022","-0.02048984169960022"
"8779","-0.021140342578291893","-0.021140342578291893","-0.021140342578291893"
"8803","-0.021461745724081993","-0.021461745724081993","-0.021461745724081993"
"8827","-0.019925324246287346","-0.019925324246287346","-0.019925324246287346"
"8851","-0.02165255881845951","-0.02165255881845951","-0.02165255881845951"
"8875","-0.02210746891796589","-0.02210746891796589","-0.02210746891796589"
"8899","-0.022269247099757195","-0.022269247099757195","-0.022269247099757195"
"8923","-0.021546807140111923","-0.021546807140111923","-0.021546807140111923"
"8947","-0.020934203639626503","-0.020934203639626503","-0.020934203639626503"
"8971","-0.019878488034009933","-0.019878488034009933","-0.019878488034009933"
"8995","-0.02229076251387596","-0.02229076251387596","-0.02229076251387596"
"9019","-0.022496897727251053","-0.022496897727251053","-0.022496897727251053"
"9043","-0.02287590131163597","-0.02287590131163597","-0.02287590131163597"
"9067","-0.02280578762292862","-0.02280578762292862","-0.02280578762292862"
"9091","-0.023787375539541245","-0.023787375539541245","-0.023787375539541245"
"9115","-0.025124339386820793","-0.025124339386820793","-0.025124339386820793"
"9139","-0.025241775438189507","-0.025241775438189507","-0.025241775438189507"
"9163","-0.024458153173327446","-0.024458153173327446","-0.024458153173327446"
"9187","-0.02225133590400219","-0.02225133590400219","-0.02225133590400219"
"9211","-0.0265047624707222","-0.0265047624707222","-0.0265047624707222"
"9235","-0.02360452525317669","-0.02360452525317669","-0.02360452525317669"
"9259","-0.02304871380329132","-0.02304871380329132","-0.02304871380329132"
"9283","-0.021461868658661842","-0.021461868658661842","-0.021461868658661842"
"9307","-0.02078808657824993","-0.02078808657824993","-0.02078808657824993"
"9331","-0.020270491018891335","-0.020270491018891335","-0.020270491018891335"
"9355","-0.01991349644958973","-0.01991349644958973","-0.01991349644958973"
"9379","-0.019805053249001503","-0.019805053249001503","-0.019805053249001503"
"9403","-0.02230311930179596","-0.02230311930179596","-0.02230311930179596"
"9427","-0.020378457382321358","-0.020378457382321358","-0.020378457382321358"
"9451","-0.02052110806107521","-0.02052110806107521","-0.02052110806107521"
"9475","-0.020573826506733894","-0.020573826506733894","-0.020573826506733894"
"9499","-0.02017798461019993","-0.02017798461019993","-0.02017798461019993"
"9523","-0.020346738398075104","-0.020346738398075104","-0.020346738398075104"
"9547","-0.020838087424635887","-0.020838087424635887","-0.020838087424635887"
"9571","-0.020646575838327408","-0.020646575838327408","-0.020646575838327408"
"9595","-0.021076466888189316","-0.021076466888189316","-0.021076466888189316"
"9619","-0.02090536430478096","-0.02090536430478096","-0.02090536430478096"
"9643","-0.021065648645162582","-0.021065648645162582","-0.021065648645162582"
"9667","-0.01966705545783043","-0.01966705545783043","-0.01966705545783043"
"9691","-0.019414639100432396","-0.019414639100432396","-0.019414639100432396"
"9715","-0.019290028139948845","-0.019290028139948845","-0.019290028139948845"
"9739","-0.01982204243540764","-0.01982204243540764","-0.01982204243540764"
"9763","-0.01930062472820282","-0.01930062472820282","-0.01930062472820282"
"9787","-0.018872030079364777","-0.018872030079364777","-0.018872030079364777"
"9811","-0.020338550209999084","-0.020338550209999084","-0.020338550209999084"
"9835","-0.01970185898244381","-0.01970185898244381","-0.01970185898244381"
"9859","-0.020286191254854202","-0.020286191254854202","-0.020286191254854202"
"9883","-0.02087293192744255","-0.02087293192744255","-0.02087293192744255"
"9907","-0.020990656688809395","-0.020990656688809395","-0.020990656688809395"
"9931","-0.020401092246174812","-0.020401092246174812","-0.020401092246174812"
"9955","-0.018988778814673424","-0.018988778814673424","-0.018988778814673424"
"9979","-0.018587207421660423","-0.018587207421660423","-0.018587207421660423"
"10003","-0.01798585057258606","-0.01798585057258606","-0.01798585057258606"
"10027","-0.01784726232290268","-0.01784726232290268","-0.01784726232290268"
"10051","-0.017924226820468903","-0.017924226820468903","-0.017924226820468903"
"10075","-0.018494265154004097","-0.018494265154004097","-0.018494265154004097"
"10099","-0.018810641020536423","-0.018810641020536423","-0.018810641020536423"
"10123","-0.01820537820458412","-0.01820537820458412","-0.01820537820458412"
"10147","-0.018123900517821312","-0.018123900517821312","-0.018123900517821312"
"10171","-0.018661199137568474","-0.018661199137568474","-0.018661199137568474"
"10195","-0.021114254370331764","-0.021114254370331764","-0.021114254370331764"
"10219","-0.019822685047984123","-0.019822685047984123","-0.019822685047984123"
"10243","-0.02046411857008934","-0.02046411857008934","-0.02046411857008934"
"10267","-0.020662061870098114","-0.020662061870098114","-0.020662061870098114"
"10291","-0.020004628226161003","-0.020004628226161003","-0.020004628226161003"
"10315","-0.021221477538347244","-0.021221477538347244","-0.021221477538347244"
"10339","-0.020593510940670967","-0.020593510940670967","-0.020593510940670967"
"10363","-0.021269287914037704","-0.021269287914037704","-0.021269287914037704"
"10387","-0.022212021052837372","-0.022212021052837372","-0.022212021052837372"
"10411","-0.021465102210640907","-0.021465102210640907","-0.021465102210640907"
"10435","-0.01973606087267399","-0.01973606087267399","-0.01973606087267399"
"10459","-0.019775638356804848","-0.019775638356804848","-0.019775638356804848"
"10483","-0.019329877570271492","-0.019329877570271492","-0.019329877570271492"
"10507","-0.018578676506876945","-0.018578676506876945","-0.018578676506876945"
"10531","-0.02294515259563923","-0.02294515259563923","-0.02294515259563923"
"10554","-0.03528976812958717","-0.03528976812958717","-0.03528976812958717"
"10577","-0.04193089157342911","-0.04193089157342911","-0.04193089157342911"
"10600","-0.044916488230228424","-0.044916488230228424","-0.044916488230228424"
"10623","-0.03667819872498512","-0.03667819872498512","-0.03667819872498512"
"10647","-0.03062383085489273","-0.03062383085489273","-0.03062383085489273"
"10671","-0.0236356221139431","-0.0236356221139431","-0.0236356221139431"
"10695","-0.0217993576079607","-0.0217993576079607","-0.0217993576079607"
"10719","-0.021433738991618156","-0.021433738991618156","-0.021433738991618156"
"10743","-0.022178007289767265","-0.022178007289767265","-0.022178007289767265"
"10767","-0.023622222244739532","-0.023622222244739532","-0.023622222244739532"
"10791","-0.023688707500696182","-0.023688707500696182","-0.023688707500696182"
"10815","-0.02102256938815117","-0.02102256938815117","-0.02102256938815117"
"10839","-0.022850802168250084","-0.022850802168250084","-0.022850802168250084"
"10863","-0.02196340076625347","-0.02196340076625347","-0.02196340076625347"
"10887","-0.023644981905817986","-0.023644981905817986","-0.023644981905817986"
"10911","-0.02506742812693119","-0.02506742812693119","-0.02506742812693119"
"10935","-0.02597350813448429","-0.02597350813448429","-0.02597350813448429"
"10959","-0.02402511052787304","-0.02402511052787304","-0.02402511052787304"
"10983","-0.02531692571938038","-0.02531692571938038","-0.02531692571938038"
"11007","-0.022540440782904625","-0.022540440782904625","-0.022540440782904625"
"11031","-0.019744843244552612","-0.019744843244552612","-0.019744843244552612"
"11055","-0.018598882481455803","-0.018598882481455803","-0.018598882481455803"
"11079","-0.019023792818188667","-0.019023792818188667","-0.019023792818188667"
"11103","-0.018305150792002678","-0.018305150792002678","-0.018305150792002678"
"11127","-0.017528150230646133","-0.017528150230646133","-0.017528150230646133"
"11151","-0.01784200221300125","-0.01784200221300125","-0.01784200221300125"
"11175","-0.019541773945093155","-0.019541773945093155","-0.019541773945093155"
"11199","-0.02394404448568821","-0.02394404448568821","-0.02394404448568821"
"11223","-0.01955568417906761","-0.01955568417906761","-0.01955568417906761"
"11247","-0.0202145054936409","-0.0202145054936409","-0.0202145054936409"
"11271","-0.025231270119547844","-0.025231270119547844","-0.025231270119547844"
"11294","-0.03548853099346161","-0.03548853099346161","-0.03548853099346161"
"11318","-0.024198725819587708","-0.024198725819587708","-0.024198725819587708"
"11342","-0.02023748867213726","-0.02023748867213726","-0.02023748867213726"
"11366","-0.01759285293519497","-0.01759285293519497","-0.01759285293519497"
"11390","-0.018330786377191544","-0.018330786377191544","-0.018330786377191544"
"11414","-0.017165910452604294","-0.017165910452604294","-0.017165910452604294"
"11438","-0.018239149823784828","-0.018239149823784828","-0.018239149823784828"
"11462","-0.01816108636558056","-0.01816108636558056","-0.01816108636558056"
"11486","-0.018794691190123558","-0.018794691190123558","-0.018794691190123558"
"11510","-0.019818060100078583","-0.019818060100078583","-0.019818060100078583"
"11534","-0.01843837834894657","-0.01843837834894657","-0.01843837834894657"
"11558","-0.017643842846155167","-0.017643842846155167","-0.017643842846155167"
"11582","-0.018723689019680023","-0.018723689019680023","-0.018723689019680023"
"11606","-0.026356937363743782","-0.026356937363743782","-0.026356937363743782"
"11629","-0.03203395754098892","-0.03203395754098892","-0.03203395754098892"
"11653","-0.02340625785291195","-0.02340625785291195","-0.02340625785291195"
"11677","-0.02872444875538349","-0.02872444875538349","-0.02872444875538349"
"11701","-0.0316309817135334","-0.0316309817135334","-0.0316309817135334"
"11725","-0.03186075761914253","-0.03186075761914253","-0.03186075761914253"
"11748","-0.041552286595106125","-0.041552286595106125","-0.041552286595106125"
"11770","-0.04526393860578537","-0.04526393860578537","-0.04526393860578537"
"11791","-0.05548756942152977","-0.05548756942152977","-0.05548756942152977"
"11811","-0.0594346709549427","-0.0594346709549427","-0.0594346709549427"
"11832","-0.058228861540555954","-0.058228861540555954","-0.058228861540555954"
"11853","-0.05548051744699478","-0.05548051744699478","-0.05548051744699478"
"11874","-0.0581805594265461","-0.0581805594265461","-0.0581805594265461"
"11895","-0.05650860443711281","-0.05650860443711281","-0.05650860443711281"
"11917","-0.058121465146541595","-0.058121465146541595","-0.058121465146541595"
"11939","-0.055239271372556686","-0.055239271372556686","-0.055239271372556686"
"11961","-0.0497167594730854","-0.0497167594730854","-0.0497167594730854"
"11983","-0.05443097651004791","-0.05443097651004791","-0.05443097651004791"
"12005","-0.04931088164448738","-0.04931088164448738","-0.04931088164448738"
"12027","-0.04835726320743561","-0.04835726320743561","-0.04835726320743561"
"12049","-0.04037068784236908","-0.04037068784236908","-0.04037068784236908"
"12071","-0.03762500360608101","-0.03762500360608101","-0.03762500360608101"
"12095","-0.02553483657538891","-0.02553483657538891","-0.02553483657538891"
"12118","-0.027216743677854538","-0.027216743677854538","-0.027216743677854538"
"12141","-0.02681213803589344","-0.02681213803589344","-0.02681213803589344"
"12165","-0.02648727409541607","-0.02648727409541607","-0.02648727409541607"
"12189","-0.027101246640086174","-0.027101246640086174","-0.027101246640086174"
"12213","-0.02259032614529133","-0.02259032614529133","-0.02259032614529133"
"12237","-0.023923242464661598","-0.023923242464661598","-0.023923242464661598"
"12261","-0.02204861305654049","-0.02204861305654049","-0.02204861305654049"
"12284","-0.0286968145519495","-0.0286968145519495","-0.0286968145519495"
"12307","-0.04116501286625862","-0.04116501286625862","-0.04116501286625862"
"12329","-0.045066095888614655","-0.045066095888614655","-0.045066095888614655"
"12350","-0.05166500434279442","-0.05166500434279442","-0.05166500434279442"
"12372","-0.05050143972039223","-0.05050143972039223","-0.05050143972039223"
"12393","-0.05281296372413635","-0.05281296372413635","-0.05281296372413635"
"12415","-0.0426664873957634","-0.0426664873957634","-0.0426664873957634"
"12437","-0.03925934433937073","-0.03925934433937073","-0.03925934433937073"
"12460","-0.03789956495165825","-0.03789956495165825","-0.03789956495165825"
"12483","-0.03485415130853653","-0.03485415130853653","-0.03485415130853653"
"12506","-0.03370366618037224","-0.03370366618037224","-0.03370366618037224"
"12529","-0.03190157935023308","-0.03190157935023308","-0.03190157935023308"
"12553","-0.026546059176325798","-0.026546059176325798","-0.026546059176325798"
"12577","-0.02916262298822403","-0.02916262298822403","-0.02916262298822403"
"12601","-0.03296612575650215","-0.03296612575650215","-0.03296612575650215"
"12625","-0.027225656434893608","-0.027225656434893608","-0.027225656434893608"
"12649","-0.024902593344449997","-0.024902593344449997","-0.024902593344449997"
"12673","-0.02426300197839737","-0.02426300197839737","-0.02426300197839737"
"12697","-0.027635198086500168","-0.027635198086500168","-0.027635198086500168"
"12721","-0.027092220261693","-0.027092220261693","-0.027092220261693"
"12745","-0.024439817294478416","-0.024439817294478416","-0.024439817294478416"
"12769","-0.02422158606350422","-0.02422158606350422","-0.02422158606350422"
"12793","-0.021763963624835014","-0.021763963624835014","-0.021763963624835014"
"12817","-0.0207027830183506","-0.0207027830183506","-0.0207027830183506"
"12841","-0.02054041437804699","-0.02054041437804699","-0.02054041437804699"
"12865","-0.01877431571483612","-0.01877431571483612","-0.01877431571483612"
"12889","-0.019567782059311867","-0.019567782059311867","-0.019567782059311867"
"12913","-0.02010885439813137","-0.02010885439813137","-0.02010885439813137"
"12937","-0.021591033786535263","-0.021591033786535263","-0.021591033786535263"
"12961","-0.01976514793932438","-0.01976514793932438","-0.01976514793932438"
"12985","-0.01816685125231743","-0.01816685125231743","-0.01816685125231743"
"13009","-0.01988913305103779","-0.01988913305103779","-0.01988913305103779"
"13033","-0.017805054783821106","-0.017805054783821106","-0.017805054783821106"
"13057","-0.019178243353962898","-0.019178243353962898","-0.019178243353962898"
"13081","-0.018278827890753746","-0.018278827890753746","-0.018278827890753746"
"13105","-0.01781448908150196","-0.01781448908150196","-0.01781448908150196"
"13129","-0.01759040728211403","-0.01759040728211403","-0.01759040728211403"
"13153","-0.017176588997244835","-0.017176588997244835","-0.017176588997244835"
"13177","-0.017572812736034393","-0.017572812736034393","-0.017572812736034393"
"13201","-0.018809901550412178","-0.018809901550412178","-0.018809901550412178"
"13225","-0.020279385149478912","-0.020279385149478912","-0.020279385149478912"
"13249","-0.02118401974439621","-0.02118401974439621","-0.02118401974439621"
"13273","-0.02080596052110195","-0.02080596052110195","-0.02080596052110195"
"13297","-0.021343927830457687","-0.021343927830457687","-0.021343927830457687"
"13321","-0.021880876272916794","-0.021880876272916794","-0.021880876272916794"
"13345","-0.022746700793504715","-0.022746700793504715","-0.022746700793504715"
"13369","-0.022471614181995392","-0.022471614181995392","-0.022471614181995392"
"13393","-0.03158942982554436","-0.03158942982554436","-0.03158942982554436"
"13417","-0.02870962582528591","-0.02870962582528591","-0.02870962582528591"
"13441","-0.026225818321108818","-0.026225818321108818","-0.026225818321108818"
"13465","-0.02283431775867939","-0.02283431775867939","-0.02283431775867939"
"13489","-0.021026352420449257","-0.021026352420449257","-0.021026352420449257"
"13513","-0.020526107400655746","-0.020526107400655746","-0.020526107400655746"
"13537","-0.02045854739844799","-0.02045854739844799","-0.02045854739844799"
"13561","-0.02194179967045784","-0.02194179967045784","-0.02194179967045784"
"13585","-0.022792859002947807","-0.022792859002947807","-0.022792859002947807"
"13609","-0.020807048305869102","-0.020807048305869102","-0.020807048305869102"
"13633","-0.020939335227012634","-0.020939335227012634","-0.020939335227012634"
"13657","-0.02001046948134899","-0.02001046948134899","-0.02001046948134899"
"13681","-0.02010139636695385","-0.02010139636695385","-0.02010139636695385"
"13705","-0.02121320366859436","-0.02121320366859436","-0.02121320366859436"
"13729","-0.020138733088970184","-0.020138733088970184","-0.020138733088970184"
"13753","-0.021403968334197998","-0.021403968334197998","-0.021403968334197998"
"13777","-0.02137123793363571","-0.02137123793363571","-0.02137123793363571"
"13801","-0.02392774075269699","-0.02392774075269699","-0.02392774075269699"
"13825","-0.025055354461073875","-0.025055354461073875","-0.025055354461073875"
"13849","-0.02690797671675682","-0.02690797671675682","-0.02690797671675682"
"13873","-0.025463281199336052","-0.025463281199336052","-0.025463281199336052"
"13897","-0.023625699803233147","-0.023625699803233147","-0.023625699803233147"
"13921","-0.023931723088026047","-0.023931723088026047","-0.023931723088026047"
"13945","-0.02320503443479538","-0.02320503443479538","-0.02320503443479538"
"13969","-0.021610992029309273","-0.021610992029309273","-0.021610992029309273"
"13993","-0.02039157785475254","-0.02039157785475254","-0.02039157785475254"
"14017","-0.020008515566587448","-0.020008515566587448","-0.020008515566587448"
"14041","-0.020370138809084892","-0.020370138809084892","-0.020370138809084892"
"14065","-0.01985538937151432","-0.01985538937151432","-0.01985538937151432"
"14089","-0.018361996859312057","-0.018361996859312057","-0.018361996859312057"
"14113","-0.018051737919449806","-0.018051737919449806","-0.018051737919449806"
"14137","-0.017439452931284904","-0.017439452931284904","-0.017439452931284904"
"14161","-0.016284063458442688","-0.016284063458442688","-0.016284063458442688"
"14185","-0.01656128279864788","-0.01656128279864788","-0.01656128279864788"
"14209","-0.017459813505411148","-0.017459813505411148","-0.017459813505411148"
"14233","-0.01624525710940361","-0.01624525710940361","-0.01624525710940361"
"14257","-0.017424937337636948","-0.017424937337636948","-0.017424937337636948"
"14281","-0.01706402562558651","-0.01706402562558651","-0.01706402562558651"
"14305","-0.018023476004600525","-0.018023476004600525","-0.018023476004600525"
"14329","-0.019101271405816078","-0.019101271405816078","-0.019101271405816078"
"14353","-0.018184881657361984","-0.018184881657361984","-0.018184881657361984"
"14377","-0.01920071244239807","-0.01920071244239807","-0.01920071244239807"
"14401","-0.0199308842420578","-0.0199308842420578","-0.0199308842420578"
"14425","-0.02023320086300373","-0.02023320086300373","-0.02023320086300373"
"14449","-0.019000498577952385","-0.019000498577952385","-0.019000498577952385"
"14473","-0.020019952207803726","-0.020019952207803726","-0.020019952207803726"
"14497","-0.01803755573928356","-0.01803755573928356","-0.01803755573928356"
"14521","-0.017600027844309807","-0.017600027844309807","-0.017600027844309807"
"14545","-0.01730671338737011","-0.01730671338737011","-0.01730671338737011"
"14569","-0.017350276932120323","-0.017350276932120323","-0.017350276932120323"
"14593","-0.019627440720796585","-0.019627440720796585","-0.019627440720796585"
"14617","-0.019930947571992874","-0.019930947571992874","-0.019930947571992874"
"14641","-0.020586537197232246","-0.020586537197232246","-0.020586537197232246"
"14665","-0.021379705518484116","-0.021379705518484116","-0.021379705518484116"
"14689","-0.021294938400387764","-0.021294938400387764","-0.021294938400387764"
"14713","-0.019339608028531075","-0.019339608028531075","-0.019339608028531075"
"14737","-0.019123971462249756","-0.019123971462249756","-0.019123971462249756"
"14761","-0.016835106536746025","-0.016835106536746025","-0.016835106536746025"
"14785","-0.01712770387530327","-0.01712770387530327","-0.01712770387530327"
"14809","-0.016600703820586205","-0.016600703820586205","-0.016600703820586205"
"14833","-0.01773257553577423","-0.01773257553577423","-0.01773257553577423"
"14857","-0.01827426068484783","-0.01827426068484783","-0.01827426068484783"
"14881","-0.018781060352921486","-0.018781060352921486","-0.018781060352921486"
"14905","-0.020610684528946877","-0.020610684528946877","-0.020610684528946877"
"14929","-0.02116716094315052","-0.02116716094315052","-0.02116716094315052"
"14953","-0.021671604365110397","-0.021671604365110397","-0.021671604365110397"
"14977","-0.02441481687128544","-0.02441481687128544","-0.02441481687128544"
"15001","-0.025827065110206604","-0.025827065110206604","-0.025827065110206604"
"15025","-0.03052590787410736","-0.03052590787410736","-0.03052590787410736"
"15049","-0.025818990543484688","-0.025818990543484688","-0.025818990543484688"
"15073","-0.024943692609667778","-0.024943692609667778","-0.024943692609667778"
"15097","-0.026633843779563904","-0.026633843779563904","-0.026633843779563904"
"15121","-0.02598865143954754","-0.02598865143954754","-0.02598865143954754"
"15145","-0.02642902173101902","-0.02642902173101902","-0.02642902173101902"
"15169","-0.026301275938749313","-0.026301275938749313","-0.026301275938749313"
"15193","-0.02249649539589882","-0.02249649539589882","-0.02249649539589882"
"15217","-0.02275741472840309","-0.02275741472840309","-0.02275741472840309"
"15241","-0.021657217293977737","-0.021657217293977737","-0.021657217293977737"
"15265","-0.021866794675588608","-0.021866794675588608","-0.021866794675588608"
"15289","-0.02149432711303234","-0.02149432711303234","-0.02149432711303234"
"15313","-0.021849049255251884","-0.021849049255251884","-0.021849049255251884"
"15337","-0.02246689982712269","-0.02246689982712269","-0.02246689982712269"
"15361","-0.020174870267510414","-0.020174870267510414","-0.020174870267510414"
"15385","-0.02084271050989628","-0.02084271050989628","-0.02084271050989628"
"15409","-0.021502278745174408","-0.021502278745174408","-0.021502278745174408"
"15433","-0.020458459854125977","-0.020458459854125977","-0.020458459854125977"
"15457","-0.021243475377559662","-0.021243475377559662","-0.021243475377559662"
"15481","-0.022656163200736046","-0.022656163200736046","-0.022656163200736046"
"15505","-0.021946981549263","-0.021946981549263","-0.021946981549263"
"15529","-0.01982600800693035","-0.01982600800693035","-0.01982600800693035"
"15553","-0.019687147811055183","-0.019687147811055183","-0.019687147811055183"
"15577","-0.021908193826675415","-0.021908193826675415","-0.021908193826675415"
"15601","-0.020495766773819923","-0.020495766773819923","-0.020495766773819923"
"15625","-0.019995922222733498","-0.019995922222733498","-0.019995922222733498"
"15649","-0.01921330951154232","-0.01921330951154232","-0.01921330951154232"
"15673","-0.018882103264331818","-0.018882103264331818","-0.018882103264331818"
"15697","-0.021344728767871857","-0.021344728767871857","-0.021344728767871857"
"15721","-0.021728815510869026","-0.021728815510869026","-0.021728815510869026"
"15745","-0.021651465445756912","-0.021651465445756912","-0.021651465445756912"
"15769","-0.020979003980755806","-0.020979003980755806","-0.020979003980755806"
"15793","-0.021501338109374046","-0.021501338109374046","-0.021501338109374046"
"15817","-0.021165985614061356","-0.021165985614061356","-0.021165985614061356"
"15841","-0.020166195929050446","-0.020166195929050446","-0.020166195929050446"
"15865","-0.01918458193540573","-0.01918458193540573","-0.01918458193540573"
"15889","-0.01867460273206234","-0.01867460273206234","-0.01867460273206234"
"15913","-0.01858389377593994","-0.01858389377593994","-0.01858389377593994"
"15937","-0.018977796658873558","-0.018977796658873558","-0.018977796658873558"
"15961","-0.018030181527137756","-0.018030181527137756","-0.018030181527137756"
"15985","-0.018108734861016273","-0.018108734861016273","-0.018108734861016273"
"16009","-0.017424611374735832","-0.017424611374735832","-0.017424611374735832"
"16033","-0.018701160326600075","-0.018701160326600075","-0.018701160326600075"
"16057","-0.01986936666071415","-0.01986936666071415","-0.01986936666071415"
"16081","-0.02040552720427513","-0.02040552720427513","-0.02040552720427513"
"16105","-0.01893634907901287","-0.01893634907901287","-0.01893634907901287"
"16129","-0.017952125519514084","-0.017952125519514084","-0.017952125519514084"
"16153","-0.01659492589533329","-0.01659492589533329","-0.01659492589533329"
"16177","-0.01768837496638298","-0.01768837496638298","-0.01768837496638298"
"16201","-0.017711296677589417","-0.017711296677589417","-0.017711296677589417"
"16225","-0.01890033856034279","-0.01890033856034279","-0.01890033856034279"
"16249","-0.017808502539992332","-0.017808502539992332","-0.017808502539992332"
"16273","-0.01737513206899166","-0.01737513206899166","-0.01737513206899166"
"16297","-0.01748161017894745","-0.01748161017894745","-0.01748161017894745"
"16321","-0.018530143424868584","-0.018530143424868584","-0.018530143424868584"
"16345","-0.019736453890800476","-0.019736453890800476","-0.019736453890800476"
"16369","-0.02082054875791073","-0.02082054875791073","-0.02082054875791073"
