"Step","obs_add_history_seed0/12-06_14-03 - train/stats.tracking_error_xy","obs_add_history_seed0/12-06_14-03 - train/stats.tracking_error_xy__MIN","obs_add_history_seed0/12-06_14-03 - train/stats.tracking_error_xy__MAX"
"873","-0.06776253879070282","-0.06776253879070282","-0.06776253879070282"
"897","-0.05726226046681404","-0.05726226046681404","-0.05726226046681404"
"916","-0.13846421241760254","-0.13846421241760254","-0.13846421241760254"
"936","-0.14643359184265137","-0.14643359184265137","-0.14643359184265137"
"958","-0.11966642737388611","-0.11966642737388611","-0.11966642737388611"
"981","-0.08527238667011261","-0.08527238667011261","-0.08527238667011261"
"1004","-0.07538110017776489","-0.07538110017776489","-0.07538110017776489"
"1027","-0.07533847540616989","-0.07533847540616989","-0.07533847540616989"
"1050","-0.06820601224899292","-0.06820601224899292","-0.06820601224899292"
"1073","-0.06742721796035767","-0.06742721796035767","-0.06742721796035767"
"1097","-0.06343358010053635","-0.06343358010053635","-0.06343358010053635"
"1120","-0.06024669483304024","-0.06024669483304024","-0.06024669483304024"
"1143","-0.06527607142925262","-0.06527607142925262","-0.06527607142925262"
"1166","-0.07413208484649658","-0.07413208484649658","-0.07413208484649658"
"1190","-0.052363086491823196","-0.052363086491823196","-0.052363086491823196"
"1214","-0.04663698375225067","-0.04663698375225067","-0.04663698375225067"
"1237","-0.053759876638650894","-0.053759876638650894","-0.053759876638650894"
"1261","-0.05626193434000015","-0.05626193434000015","-0.05626193434000015"
"1265","-0.19427090883255005","-0.19427090883255005","-0.19427090883255005"
"1270","-0.2604014277458191","-0.2604014277458191","-0.2604014277458191"
"1281","-0.24758727848529816","-0.24758727848529816","-0.24758727848529816"
"1291","-0.20647339522838593","-0.20647339522838593","-0.20647339522838593"
"1303","-0.20993264019489288","-0.20993264019489288","-0.20993264019489288"
"1318","-0.15766219794750214","-0.15766219794750214","-0.15766219794750214"
"1338","-0.1511860191822052","-0.1511860191822052","-0.1511860191822052"
"1352","-0.2162054032087326","-0.2162054032087326","-0.2162054032087326"
"1365","-0.23513031005859375","-0.23513031005859375","-0.23513031005859375"
"1383","-0.21397961676120758","-0.21397961676120758","-0.21397961676120758"
"1397","-0.19486567378044128","-0.19486567378044128","-0.19486567378044128"
"1417","-0.12683241069316864","-0.12683241069316864","-0.12683241069316864"
"1437","-0.12726622819900513","-0.12726622819900513","-0.12726622819900513"
"1460","-0.08288121968507767","-0.08288121968507767","-0.08288121968507767"
"1483","-0.0758795291185379","-0.0758795291185379","-0.0758795291185379"
"1506","-0.07683375477790833","-0.07683375477790833","-0.07683375477790833"
"1529","-0.08036966621875763","-0.08036966621875763","-0.08036966621875763"
"1552","-0.07274048775434494","-0.07274048775434494","-0.07274048775434494"
"1576","-0.06286507099866867","-0.06286507099866867","-0.06286507099866867"
"1599","-0.06485287100076675","-0.06485287100076675","-0.06485287100076675"
"1623","-0.06270100176334381","-0.06270100176334381","-0.06270100176334381"
"1647","-0.054335691034793854","-0.054335691034793854","-0.054335691034793854"
"1671","-0.051816076040267944","-0.051816076040267944","-0.051816076040267944"
"1695","-0.0528915598988533","-0.0528915598988533","-0.0528915598988533"
"1719","-0.05073744058609009","-0.05073744058609009","-0.05073744058609009"
"1743","-0.05101824179291725","-0.05101824179291725","-0.05101824179291725"
"1767","-0.04787411540746689","-0.04787411540746689","-0.04787411540746689"
"1791","-0.04798256605863571","-0.04798256605863571","-0.04798256605863571"
"1815","-0.053363919258117676","-0.053363919258117676","-0.053363919258117676"
"1839","-0.053064487874507904","-0.053064487874507904","-0.053064487874507904"
"1863","-0.04437657445669174","-0.04437657445669174","-0.04437657445669174"
"1887","-0.041537582874298096","-0.041537582874298096","-0.041537582874298096"
"1911","-0.0443025678396225","-0.0443025678396225","-0.0443025678396225"
"1935","-0.04762309417128563","-0.04762309417128563","-0.04762309417128563"
"1959","-0.04260656610131264","-0.04260656610131264","-0.04260656610131264"
"1983","-0.041405633091926575","-0.041405633091926575","-0.041405633091926575"
"2007","-0.046795304864645004","-0.046795304864645004","-0.046795304864645004"
"2030","-0.05950513109564781","-0.05950513109564781","-0.05950513109564781"
"2054","-0.05072367936372757","-0.05072367936372757","-0.05072367936372757"
"2078","-0.04628502577543259","-0.04628502577543259","-0.04628502577543259"
"2101","-0.056581832468509674","-0.056581832468509674","-0.056581832468509674"
"2124","-0.05931304022669792","-0.05931304022669792","-0.05931304022669792"
"2147","-0.06321457773447037","-0.06321457773447037","-0.06321457773447037"
"2170","-0.06614210456609726","-0.06614210456609726","-0.06614210456609726"
"2193","-0.06169342249631882","-0.06169342249631882","-0.06169342249631882"
"2216","-0.0621204674243927","-0.0621204674243927","-0.0621204674243927"
"2239","-0.05872403830289841","-0.05872403830289841","-0.05872403830289841"
"2263","-0.05192698538303375","-0.05192698538303375","-0.05192698538303375"
"2284","-0.08866728842258453","-0.08866728842258453","-0.08866728842258453"
"2306","-0.09757385402917862","-0.09757385402917862","-0.09757385402917862"
"2328","-0.089570052921772","-0.089570052921772","-0.089570052921772"
"2351","-0.08400274813175201","-0.08400274813175201","-0.08400274813175201"
"2374","-0.07307376712560654","-0.07307376712560654","-0.07307376712560654"
"2397","-0.06117628514766693","-0.06117628514766693","-0.06117628514766693"
"2421","-0.05736193805932999","-0.05736193805932999","-0.05736193805932999"
"2444","-0.05781722441315651","-0.05781722441315651","-0.05781722441315651"
"2468","-0.054274946451187134","-0.054274946451187134","-0.054274946451187134"
"2492","-0.05389357730746269","-0.05389357730746269","-0.05389357730746269"
"2516","-0.05682951584458351","-0.05682951584458351","-0.05682951584458351"
"2540","-0.05394895747303963","-0.05394895747303963","-0.05394895747303963"
"2564","-0.05012379214167595","-0.05012379214167595","-0.05012379214167595"
"2588","-0.04663669690489769","-0.04663669690489769","-0.04663669690489769"
"2612","-0.043732769787311554","-0.043732769787311554","-0.043732769787311554"
"2636","-0.050492480397224426","-0.050492480397224426","-0.050492480397224426"
"2659","-0.04916815087199211","-0.04916815087199211","-0.04916815087199211"
"2683","-0.04516497626900673","-0.04516497626900673","-0.04516497626900673"
"2707","-0.045899033546447754","-0.045899033546447754","-0.045899033546447754"
"2726","-0.12087114155292511","-0.12087114155292511","-0.12087114155292511"
"2745","-0.11426860094070435","-0.11426860094070435","-0.11426860094070435"
"2767","-0.0807478055357933","-0.0807478055357933","-0.0807478055357933"
"2790","-0.05950204282999039","-0.05950204282999039","-0.05950204282999039"
"2814","-0.04786180704832077","-0.04786180704832077","-0.04786180704832077"
"2838","-0.04315248876810074","-0.04315248876810074","-0.04315248876810074"
"2862","-0.04156238213181496","-0.04156238213181496","-0.04156238213181496"
"2886","-0.046480074524879456","-0.046480074524879456","-0.046480074524879456"
"2910","-0.04233362898230553","-0.04233362898230553","-0.04233362898230553"
"2934","-0.04518163576722145","-0.04518163576722145","-0.04518163576722145"
"2958","-0.04387043043971062","-0.04387043043971062","-0.04387043043971062"
"2982","-0.03912380337715149","-0.03912380337715149","-0.03912380337715149"
"3006","-0.03739156574010849","-0.03739156574010849","-0.03739156574010849"
"3030","-0.03869644179940224","-0.03869644179940224","-0.03869644179940224"
"3054","-0.04355543106794357","-0.04355543106794357","-0.04355543106794357"
"3078","-0.040655069053173065","-0.040655069053173065","-0.040655069053173065"
"3101","-0.07383795827627182","-0.07383795827627182","-0.07383795827627182"
"3124","-0.07757730782032013","-0.07757730782032013","-0.07757730782032013"
"3147","-0.06222298741340637","-0.06222298741340637","-0.06222298741340637"
"3170","-0.05977626144886017","-0.05977626144886017","-0.05977626144886017"
"3194","-0.044152431190013885","-0.044152431190013885","-0.044152431190013885"
"3218","-0.03976220265030861","-0.03976220265030861","-0.03976220265030861"
"3242","-0.03507266566157341","-0.03507266566157341","-0.03507266566157341"
"3266","-0.03393803909420967","-0.03393803909420967","-0.03393803909420967"
"3290","-0.03361780568957329","-0.03361780568957329","-0.03361780568957329"
"3314","-0.035661693662405014","-0.035661693662405014","-0.035661693662405014"
"3338","-0.03350811451673508","-0.03350811451673508","-0.03350811451673508"
"3362","-0.03387114033102989","-0.03387114033102989","-0.03387114033102989"
"3386","-0.03309271112084389","-0.03309271112084389","-0.03309271112084389"
"3410","-0.03426291421055794","-0.03426291421055794","-0.03426291421055794"
"3434","-0.03878263384103775","-0.03878263384103775","-0.03878263384103775"
"3458","-0.04072035476565361","-0.04072035476565361","-0.04072035476565361"
"3482","-0.038038045167922974","-0.038038045167922974","-0.038038045167922974"
"3506","-0.03409234806895256","-0.03409234806895256","-0.03409234806895256"
"3530","-0.03533483296632767","-0.03533483296632767","-0.03533483296632767"
"3554","-0.03471783921122551","-0.03471783921122551","-0.03471783921122551"
"3578","-0.0424669049680233","-0.0424669049680233","-0.0424669049680233"
"3602","-0.0432194247841835","-0.0432194247841835","-0.0432194247841835"
"3626","-0.04094800725579262","-0.04094800725579262","-0.04094800725579262"
"3650","-0.03956253081560135","-0.03956253081560135","-0.03956253081560135"
"3674","-0.03416824713349342","-0.03416824713349342","-0.03416824713349342"
"3698","-0.0311218723654747","-0.0311218723654747","-0.0311218723654747"
"3722","-0.03533293679356575","-0.03533293679356575","-0.03533293679356575"
"3746","-0.047217145562171936","-0.047217145562171936","-0.047217145562171936"
"3770","-0.04519074782729149","-0.04519074782729149","-0.04519074782729149"
"3793","-0.05576690658926964","-0.05576690658926964","-0.05576690658926964"
"3817","-0.04453045502305031","-0.04453045502305031","-0.04453045502305031"
"3841","-0.037216879427433014","-0.037216879427433014","-0.037216879427433014"
"3865","-0.03631335869431496","-0.03631335869431496","-0.03631335869431496"
"3889","-0.03350924327969551","-0.03350924327969551","-0.03350924327969551"
"3913","-0.03287873417139053","-0.03287873417139053","-0.03287873417139053"
"3937","-0.038623034954071045","-0.038623034954071045","-0.038623034954071045"
"3961","-0.03224156051874161","-0.03224156051874161","-0.03224156051874161"
"3985","-0.028988631442189217","-0.028988631442189217","-0.028988631442189217"
"4009","-0.03206687420606613","-0.03206687420606613","-0.03206687420606613"
"4033","-0.03291426599025726","-0.03291426599025726","-0.03291426599025726"
"4057","-0.03614884614944458","-0.03614884614944458","-0.03614884614944458"
"4081","-0.03308350220322609","-0.03308350220322609","-0.03308350220322609"
"4105","-0.03128951042890549","-0.03128951042890549","-0.03128951042890549"
"4129","-0.030106110498309135","-0.030106110498309135","-0.030106110498309135"
"4153","-0.03681465983390808","-0.03681465983390808","-0.03681465983390808"
"4172","-0.11381063610315323","-0.11381063610315323","-0.11381063610315323"
"4193","-0.10260467976331711","-0.10260467976331711","-0.10260467976331711"
"4215","-0.08817406743764877","-0.08817406743764877","-0.08817406743764877"
"4239","-0.04971088096499443","-0.04971088096499443","-0.04971088096499443"
"4263","-0.034110814332962036","-0.034110814332962036","-0.034110814332962036"
"4287","-0.028402356430888176","-0.028402356430888176","-0.028402356430888176"
"4311","-0.028782140463590622","-0.028782140463590622","-0.028782140463590622"
"4335","-0.028012510389089584","-0.028012510389089584","-0.028012510389089584"
"4359","-0.027902109548449516","-0.027902109548449516","-0.027902109548449516"
"4383","-0.030659759417176247","-0.030659759417176247","-0.030659759417176247"
"4407","-0.03313710540533066","-0.03313710540533066","-0.03313710540533066"
"4431","-0.03552114591002464","-0.03552114591002464","-0.03552114591002464"
"4455","-0.034893497824668884","-0.034893497824668884","-0.034893497824668884"
"4479","-0.033999186009168625","-0.033999186009168625","-0.033999186009168625"
"4503","-0.031846676021814346","-0.031846676021814346","-0.031846676021814346"
"4527","-0.03191481530666351","-0.03191481530666351","-0.03191481530666351"
"4551","-0.032518014311790466","-0.032518014311790466","-0.032518014311790466"
"4575","-0.03669990599155426","-0.03669990599155426","-0.03669990599155426"
"4599","-0.0378882922232151","-0.0378882922232151","-0.0378882922232151"
"4623","-0.033620644360780716","-0.033620644360780716","-0.033620644360780716"
"4647","-0.029763678088784218","-0.029763678088784218","-0.029763678088784218"
"4671","-0.03142751753330231","-0.03142751753330231","-0.03142751753330231"
"4695","-0.0372655875980854","-0.0372655875980854","-0.0372655875980854"
"4719","-0.040970414876937866","-0.040970414876937866","-0.040970414876937866"
"4743","-0.045667875558137894","-0.045667875558137894","-0.045667875558137894"
"4767","-0.0433967150747776","-0.0433967150747776","-0.0433967150747776"
"4791","-0.03997480496764183","-0.03997480496764183","-0.03997480496764183"
"4815","-0.04276789724826813","-0.04276789724826813","-0.04276789724826813"
"4839","-0.04091864451766014","-0.04091864451766014","-0.04091864451766014"
"4863","-0.04137145355343819","-0.04137145355343819","-0.04137145355343819"
"4887","-0.03890783339738846","-0.03890783339738846","-0.03890783339738846"
"4911","-0.039554014801979065","-0.039554014801979065","-0.039554014801979065"
"4935","-0.04190642759203911","-0.04190642759203911","-0.04190642759203911"
"4959","-0.04224157705903053","-0.04224157705903053","-0.04224157705903053"
"4983","-0.03723187372088432","-0.03723187372088432","-0.03723187372088432"
"5007","-0.03636225685477257","-0.03636225685477257","-0.03636225685477257"
"5031","-0.032443005591630936","-0.032443005591630936","-0.032443005591630936"
"5055","-0.03168788179755211","-0.03168788179755211","-0.03168788179755211"
"5079","-0.030865956097841263","-0.030865956097841263","-0.030865956097841263"
"5103","-0.03075399436056614","-0.03075399436056614","-0.03075399436056614"
"5127","-0.03136466071009636","-0.03136466071009636","-0.03136466071009636"
"5151","-0.031977329403162","-0.031977329403162","-0.031977329403162"
"5175","-0.0299917533993721","-0.0299917533993721","-0.0299917533993721"
"5199","-0.0279501024633646","-0.0279501024633646","-0.0279501024633646"
"5223","-0.027346551418304443","-0.027346551418304443","-0.027346551418304443"
"5247","-0.026656407862901688","-0.026656407862901688","-0.026656407862901688"
"5271","-0.02806195057928562","-0.02806195057928562","-0.02806195057928562"
"5295","-0.02938530594110489","-0.02938530594110489","-0.02938530594110489"
"5319","-0.02886936254799366","-0.02886936254799366","-0.02886936254799366"
"5343","-0.03106590174138546","-0.03106590174138546","-0.03106590174138546"
"5367","-0.03201615810394287","-0.03201615810394287","-0.03201615810394287"
"5391","-0.03257666155695915","-0.03257666155695915","-0.03257666155695915"
"5415","-0.03161122277379036","-0.03161122277379036","-0.03161122277379036"
"5439","-0.03130415081977844","-0.03130415081977844","-0.03130415081977844"
"5463","-0.029965370893478394","-0.029965370893478394","-0.029965370893478394"
"5487","-0.029820991680026054","-0.029820991680026054","-0.029820991680026054"
"5511","-0.029198557138442993","-0.029198557138442993","-0.029198557138442993"
"5535","-0.028538726270198822","-0.028538726270198822","-0.028538726270198822"
"5559","-0.027185797691345215","-0.027185797691345215","-0.027185797691345215"
"5583","-0.02656570076942444","-0.02656570076942444","-0.02656570076942444"
"5607","-0.025042733177542686","-0.025042733177542686","-0.025042733177542686"
"5631","-0.025477774441242218","-0.025477774441242218","-0.025477774441242218"
"5655","-0.027751140296459198","-0.027751140296459198","-0.027751140296459198"
"5679","-0.0312055591493845","-0.0312055591493845","-0.0312055591493845"
"5703","-0.031171632930636406","-0.031171632930636406","-0.031171632930636406"
"5727","-0.028669197112321854","-0.028669197112321854","-0.028669197112321854"
"5751","-0.03075164183974266","-0.03075164183974266","-0.03075164183974266"
"5775","-0.02822357416152954","-0.02822357416152954","-0.02822357416152954"
"5799","-0.026766085997223854","-0.026766085997223854","-0.026766085997223854"
"5823","-0.03610926494002342","-0.03610926494002342","-0.03610926494002342"
"5847","-0.034803736954927444","-0.034803736954927444","-0.034803736954927444"
"5871","-0.032925382256507874","-0.032925382256507874","-0.032925382256507874"
"5895","-0.03228512033820152","-0.03228512033820152","-0.03228512033820152"
"5917","-0.06385784596204758","-0.06385784596204758","-0.06385784596204758"
"5937","-0.0931326299905777","-0.0931326299905777","-0.0931326299905777"
"5954","-0.12543973326683044","-0.12543973326683044","-0.12543973326683044"
"5972","-0.11457718163728714","-0.11457718163728714","-0.11457718163728714"
"5990","-0.11721384525299072","-0.11721384525299072","-0.11721384525299072"
"6008","-0.11083409935235977","-0.11083409935235977","-0.11083409935235977"
"6028","-0.09868326783180237","-0.09868326783180237","-0.09868326783180237"
"6049","-0.09680113196372986","-0.09680113196372986","-0.09680113196372986"
"6068","-0.10809876769781113","-0.10809876769781113","-0.10809876769781113"
"6087","-0.10652517527341843","-0.10652517527341843","-0.10652517527341843"
"6110","-0.06066667288541794","-0.06066667288541794","-0.06066667288541794"
"6134","-0.042914990335702896","-0.042914990335702896","-0.042914990335702896"
"6158","-0.035418715327978134","-0.035418715327978134","-0.035418715327978134"
"6182","-0.0318201407790184","-0.0318201407790184","-0.0318201407790184"
"6205","-0.041047900915145874","-0.041047900915145874","-0.041047900915145874"
"6229","-0.037978436797857285","-0.037978436797857285","-0.037978436797857285"
"6252","-0.056590791791677475","-0.056590791791677475","-0.056590791791677475"
"6275","-0.04809630662202835","-0.04809630662202835","-0.04809630662202835"
"6298","-0.043710723519325256","-0.043710723519325256","-0.043710723519325256"
"6322","-0.04532359912991524","-0.04532359912991524","-0.04532359912991524"
"6346","-0.04186411201953888","-0.04186411201953888","-0.04186411201953888"
"6370","-0.0381617397069931","-0.0381617397069931","-0.0381617397069931"
"6391","-0.08502639830112457","-0.08502639830112457","-0.08502639830112457"
"6404","-0.17307762801647186","-0.17307762801647186","-0.17307762801647186"
"6417","-0.19384881854057312","-0.19384881854057312","-0.19384881854057312"
"6427","-0.22157004475593567","-0.22157004475593567","-0.22157004475593567"
"6433","-0.25882861018180847","-0.25882861018180847","-0.25882861018180847"
"6438","-0.2607279419898987","-0.2607279419898987","-0.2607279419898987"
"6444","-0.25969862937927246","-0.25969862937927246","-0.25969862937927246"
"6451","-0.25854241847991943","-0.25854241847991943","-0.25854241847991943"
"6459","-0.23937180638313293","-0.23937180638313293","-0.23937180638313293"
"6467","-0.2262047529220581","-0.2262047529220581","-0.2262047529220581"
"6478","-0.2223423719406128","-0.2223423719406128","-0.2223423719406128"
"6489","-0.19726960361003876","-0.19726960361003876","-0.19726960361003876"
"6502","-0.19728772342205048","-0.19728772342205048","-0.19728772342205048"
"6515","-0.1829824298620224","-0.1829824298620224","-0.1829824298620224"
"6529","-0.1831206977367401","-0.1831206977367401","-0.1831206977367401"
"6543","-0.16787652671337128","-0.16787652671337128","-0.16787652671337128"
"6560","-0.13871055841445923","-0.13871055841445923","-0.13871055841445923"
"6578","-0.13888998329639435","-0.13888998329639435","-0.13888998329639435"
"6595","-0.13822045922279358","-0.13822045922279358","-0.13822045922279358"
"6611","-0.1405082792043686","-0.1405082792043686","-0.1405082792043686"
"6630","-0.11738265305757523","-0.11738265305757523","-0.11738265305757523"
"6650","-0.10586388409137726","-0.10586388409137726","-0.10586388409137726"
"6670","-0.10424961149692535","-0.10424961149692535","-0.10424961149692535"
"6691","-0.09217728674411774","-0.09217728674411774","-0.09217728674411774"
"6713","-0.07471798360347748","-0.07471798360347748","-0.07471798360347748"
"6736","-0.06503625214099884","-0.06503625214099884","-0.06503625214099884"
"6759","-0.0662446916103363","-0.0662446916103363","-0.0662446916103363"
"6782","-0.049608420580625534","-0.049608420580625534","-0.049608420580625534"
"6806","-0.04501953348517418","-0.04501953348517418","-0.04501953348517418"
"6828","-0.07284902781248093","-0.07284902781248093","-0.07284902781248093"
"6850","-0.07297154515981674","-0.07297154515981674","-0.07297154515981674"
"6872","-0.07440730184316635","-0.07440730184316635","-0.07440730184316635"
"6894","-0.07142475247383118","-0.07142475247383118","-0.07142475247383118"
"6917","-0.06617892533540726","-0.06617892533540726","-0.06617892533540726"
"6940","-0.057693373411893845","-0.057693373411893845","-0.057693373411893845"
"6963","-0.04982829838991165","-0.04982829838991165","-0.04982829838991165"
"6987","-0.04232899472117424","-0.04232899472117424","-0.04232899472117424"
"7011","-0.042054541409015656","-0.042054541409015656","-0.042054541409015656"
"7035","-0.03809177130460739","-0.03809177130460739","-0.03809177130460739"
"7059","-0.03731036186218262","-0.03731036186218262","-0.03731036186218262"
"7083","-0.04203496500849724","-0.04203496500849724","-0.04203496500849724"
"7107","-0.042969800531864166","-0.042969800531864166","-0.042969800531864166"
"7131","-0.041972652077674866","-0.041972652077674866","-0.041972652077674866"
"7155","-0.04545852541923523","-0.04545852541923523","-0.04545852541923523"
"7178","-0.04827064275741577","-0.04827064275741577","-0.04827064275741577"
"7201","-0.047174327075481415","-0.047174327075481415","-0.047174327075481415"
"7224","-0.051380280405282974","-0.051380280405282974","-0.051380280405282974"
"7247","-0.046379879117012024","-0.046379879117012024","-0.046379879117012024"
"7270","-0.04791388660669327","-0.04791388660669327","-0.04791388660669327"
"7294","-0.036325208842754364","-0.036325208842754364","-0.036325208842754364"
"7318","-0.03544974327087402","-0.03544974327087402","-0.03544974327087402"
"7342","-0.037644896656274796","-0.037644896656274796","-0.037644896656274796"
"7366","-0.04055281728506088","-0.04055281728506088","-0.04055281728506088"
"7390","-0.042049333453178406","-0.042049333453178406","-0.042049333453178406"
"7414","-0.040954750031232834","-0.040954750031232834","-0.040954750031232834"
"7437","-0.04351074621081352","-0.04351074621081352","-0.04351074621081352"
"7461","-0.04131149500608444","-0.04131149500608444","-0.04131149500608444"
"7485","-0.03409332409501076","-0.03409332409501076","-0.03409332409501076"
"7509","-0.035641275346279144","-0.035641275346279144","-0.035641275346279144"
"7533","-0.03772648423910141","-0.03772648423910141","-0.03772648423910141"
"7557","-0.03231833130121231","-0.03231833130121231","-0.03231833130121231"
"7581","-0.03527497500181198","-0.03527497500181198","-0.03527497500181198"
"7605","-0.04187267646193504","-0.04187267646193504","-0.04187267646193504"
"7629","-0.03961266949772835","-0.03961266949772835","-0.03961266949772835"
"7652","-0.04556587338447571","-0.04556587338447571","-0.04556587338447571"
"7668","-0.10846353322267532","-0.10846353322267532","-0.10846353322267532"
"7676","-0.18676038086414337","-0.18676038086414337","-0.18676038086414337"
"7685","-0.18217575550079346","-0.18217575550079346","-0.18217575550079346"
"7696","-0.17381863296031952","-0.17381863296031952","-0.17381863296031952"
"7707","-0.166696235537529","-0.166696235537529","-0.166696235537529"
"7719","-0.15926450490951538","-0.15926450490951538","-0.15926450490951538"
"7733","-0.13869868218898773","-0.13869868218898773","-0.13869868218898773"
"7749","-0.12594789266586304","-0.12594789266586304","-0.12594789266586304"
"7766","-0.12003841251134872","-0.12003841251134872","-0.12003841251134872"
"7785","-0.09919748455286026","-0.09919748455286026","-0.09919748455286026"
"7805","-0.09658832103013992","-0.09658832103013992","-0.09658832103013992"
"7825","-0.08995219320058823","-0.08995219320058823","-0.08995219320058823"
"7846","-0.0813710018992424","-0.0813710018992424","-0.0813710018992424"
"7867","-0.07566739618778229","-0.07566739618778229","-0.07566739618778229"
"7889","-0.06490716338157654","-0.06490716338157654","-0.06490716338157654"
"7912","-0.06117408722639084","-0.06117408722639084","-0.06117408722639084"
"7935","-0.05746382474899292","-0.05746382474899292","-0.05746382474899292"
"7958","-0.056583914905786514","-0.056583914905786514","-0.056583914905786514"
"7982","-0.052900440990924835","-0.052900440990924835","-0.052900440990924835"
"8005","-0.05982622504234314","-0.05982622504234314","-0.05982622504234314"
"8029","-0.053224798291921616","-0.053224798291921616","-0.053224798291921616"
"8053","-0.05478289723396301","-0.05478289723396301","-0.05478289723396301"
"8076","-0.061329521238803864","-0.061329521238803864","-0.061329521238803864"
"8099","-0.058091308921575546","-0.058091308921575546","-0.058091308921575546"
"8122","-0.0579640194773674","-0.0579640194773674","-0.0579640194773674"
"8145","-0.0561283603310585","-0.0561283603310585","-0.0561283603310585"
"8168","-0.05799097567796707","-0.05799097567796707","-0.05799097567796707"
"8191","-0.061215467751026154","-0.061215467751026154","-0.061215467751026154"
"8214","-0.05733934044837952","-0.05733934044837952","-0.05733934044837952"
"8237","-0.05266928672790527","-0.05266928672790527","-0.05266928672790527"
"8260","-0.05098796263337135","-0.05098796263337135","-0.05098796263337135"
"8284","-0.04116952419281006","-0.04116952419281006","-0.04116952419281006"
"8308","-0.035875771194696426","-0.035875771194696426","-0.035875771194696426"
