Timestamp,rltrp.sm,rltrp.x,rltrp.y,rltrp.z,rltte.x,rltte.y,rltte.z
23704,1,0.02874651364982128,-0.0074298991821706295,-0.47928953170776367,-0.02878434583544731,0.007392066065222025,0.47928953170776367
23724,1,0.028668303042650223,-0.007407905999571085,-0.47929155826568604,-0.029045524075627327,0.007030684035271406,0.47929155826568604
23744,1,0.028531404212117195,-0.007341769989579916,-0.4793063998222351,-0.029600515961647034,0.0062726582400500774,0.4793063998222351
23764,1,0.028348561376333237,-0.0072470675222575665,-0.4793258607387543,-0.03046075440943241,0.005134879611432552,0.4793258607387543
23784,1,0.02812790870666504,-0.00715050520375371,-0.4793509840965271,-0.03163567930459976,0.0036427569575607777,0.4793509840965271
23804,1,0.027873236685991287,-0.007033613510429859,-0.47928744554519653,-0.03312812000513077,0.001778801903128624,0.47928744554519653
23824,1,0.027607755735516548,-0.006886876653879881,-0.47909387946128845,-0.03496139496564865,-0.0004665656015276909,0.47909387946128845
23844,1,0.027340516448020935,-0.006744178477674723,-0.47877153754234314,-0.03714501112699509,-0.0030598430894315243,0.47877153754234314
23864,1,0.02709292247891426,-0.00667463056743145,-0.4777757525444031,-0.0396997295320034,-0.00593117531388998,0.4777757525444031
23884,1,0.02696395292878151,-0.006676930468529463,-0.4754766523838043,-0.04272531718015671,-0.009082473814487457,0.4754766523838043
23904,1,0.02701449766755104,-0.0068810004740953445,-0.4717198610305786,-0.0462825745344162,-0.01238350197672844,0.4717198610305786
23924,1,0.027484647929668427,-0.007447865325957537,-0.4664710462093353,-0.050609588623046875,-0.0156708937138319,0.4664710462093353
23944,1,0.0285904873162508,-0.008563617244362831,-0.4599217474460602,-0.0559246763586998,-0.018760358914732933,0.4599217474460602
23964,1,0.03045574575662613,-0.01036848034709692,-0.45208483934402466,-0.06235019117593765,-0.02150973677635193,0.45208483934402466
23984,1,0.033518511801958084,-0.013296817429363728,-0.4416375756263733,-0.07032433152198792,-0.023484066128730774,0.4416375756263733
24004,1,0.03685459867119789,-0.01660998910665512,-0.4316595792770386,-0.07892727106809616,-0.02542543038725853,0.4316595792770386
24024,1,0.04061882570385933,-0.02069239318370819,-0.4202116131782532,-0.08829856663942337,-0.02693312242627144,0.4202116131782532
24045,1,0.0446777418255806,-0.025643078610301018,-0.40759915113449097,-0.09868870675563812,-0.02828904800117016,0.40759915113449097
24064,1,0.04883526265621185,-0.03173879534006119,-0.39293432235717773,-0.10879044979810715,-0.028108537197113037,0.39293432235717773
24084,1,0.05252015218138695,-0.038532156497240067,-0.37747305631637573,-0.11913362145423889,-0.027933355420827866,0.37747305631637573
24104,1,0.05570393055677414,-0.046501100063323975,-0.3601419925689697,-0.12932556867599487,-0.026920750737190247,0.3601419925689697
24124,1,0.05788957327604294,-0.0549587607383728,-0.3423956036567688,-0.1388668715953827,-0.025752604007720947,0.3423956036567688
24144,1,0.05896276608109474,-0.06439337879419327,-0.3230493664741516,-0.14764076471328735,-0.023935258388519287,0.3230493664741516
24165,1,0.05837024375796318,-0.07541070133447647,-0.3010753095149994,-0.15557917952537537,-0.0213378444314003,0.3010753095149994
24184,1,0.057396117597818375,-0.08066737651824951,-0.29081422090530396,-0.1625121682882309,-0.023866333067417145,0.29081422090530396
24205,1,0.05393700674176216,-0.09102896600961685,-0.2701747417449951,-0.16830609738826752,-0.02258966863155365,0.2701747417449951
24224,1,0.04912421479821205,-0.10025212168693542,-0.2518906593322754,-0.1716621071100235,-0.0213623046875,0.2518906593322754
24244,1,0.0426463857293129,-0.10937584191560745,-0.23431316018104553,-0.17458388209342957,-0.021408267319202423,0.23431316018104553
24264,1,0.034503549337387085,-0.11823929101228714,-0.21760955452919006,-0.17617031931877136,-0.021998681128025055,0.21760955452919006
24284,1,0.0249741580337286,-0.12665915489196777,-0.2023485004901886,-0.17671120166778564,-0.023320913314819336,0.2023485004901886
24304,1,0.013824558816850185,-0.13499078154563904,-0.18755504488945007,-0.17596200108528137,-0.025001302361488342,0.18755504488945007
24324,1,0.0013701957650482655,-0.1430921107530594,-0.17395514249801636,-0.17423680424690247,-0.0271720290184021,0.17395514249801636
24344,1,-0.012233313173055649,-0.1509818583726883,-0.16150406002998352,-0.1716839075088501,-0.029798060655593872,0.16150406002998352
24364,1,-0.027772322297096252,-0.15919582545757294,-0.1494588553905487,-0.1675196886062622,-0.03233586251735687,0.1494588553905487
24384,1,-0.04428662732243538,-0.16738533973693848,-0.13860616087913513,-0.16269941627979279,-0.03511819243431091,0.13860616087913513
24404,1,-0.06075152009725571,-0.17525316774845123,-0.12930262088775635,-0.15824371576309204,-0.03842616081237793,0.12930262088775635
24424,1,-0.07653705030679703,-0.18270759284496307,-0.12144625186920166,-0.1547715663909912,-0.04232802987098694,0.12144625186920166
24444,1,-0.0928773283958435,-0.19057095050811768,-0.11410307884216309,-0.15105676651000977,-0.04599432647228241,0.11410307884216309
24464,1,-0.10967662185430527,-0.19889497756958008,-0.1072939932346344,-0.1471806764602661,-0.04934459924697876,0.1072939932346344
24484,1,-0.12680569291114807,-0.2077796310186386,-0.10107830166816711,-0.14326196908950806,-0.05225266516208649,0.10107830166816711
24504,1,-0.14420448243618011,-0.21728293597698212,-0.0954088568687439,-0.13935963809490204,-0.05464182794094086,0.0954088568687439
24525,1,-0.16235002875328064,-0.22781768441200256,-0.08993968367576599,-0.13556617498397827,-0.056570738554000854,0.08993968367576599
24544,1,-0.180588960647583,-0.23900321125984192,-0.08506739139556885,-0.13079598546028137,-0.056900858879089355,0.08506739139556885
