real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust
1730697569294655043,-0.0028491588309407234,-0.006497806869447231,-0.004910009913146496,0.0,1730697569295845886,-5.440080165863037,7.128111839294434,140.782470703125,0.0
1730697569304532279,0.0014729819959029555,-0.008659289218485355,-0.005643004085868597,0.0,1730697569305745565,-5.467704772949219,7.111945152282715,140.1275634765625,0.0
1730697569313941778,-0.002779480069875717,-0.0012075967388227582,-0.0063223643228411674,0.0,1730697569315216785,-5.549249172210693,7.08314323425293,139.72903442382812,0.0
1730697569324571178,-0.0035688569769263268,-0.0019029052928090096,-0.005739468615502119,0.0,1730697569326028997,-5.536914348602295,7.088260650634766,140.38546752929688,0.0
1730697569335514130,0.0017730803228914738,-0.011325628496706486,-0.004815699998289347,0.0,1730697569337024588,-5.562786102294922,7.0550665855407715,140.1000518798828,0.0
1730697569344533084,-0.0003087156801484525,0.000662051432300359,-0.008727625012397766,0.0,1730697569345553500,-5.601858139038086,7.037833213806152,139.57443237304688,0.0
1730697569355453098,-0.0004766247875522822,-0.0006220497889444232,-0.006861991714686155,0.0,1730697569356261278,-5.59613561630249,7.05733585357666,140.07711791992188,0.0
1730697569364713222,-0.0036170000676065683,-0.008504009805619717,-0.006859979592263699,0.0,1730697569366319356,-5.60994291305542,7.030318260192871,139.73072814941406,0.0
1730697569374437036,0.0021213258150964975,0.0002447205479256809,-0.008218569681048393,0.0,1730697569376436619,-5.596255302429199,7.046530246734619,140.32379150390625,0.0
1730697569384084109,-0.002799008972942829,-0.008981823921203613,-0.007395666558295488,0.0,1730697569385259537,-5.610201835632324,7.011677265167236,140.2443389892578,0.0
1730697569395303211,-0.0078365383669734,-0.010190745815634727,-0.005404175259172916,0.0,1730697569396985376,-5.591892242431641,7.031352519989014,140.94998168945312,0.0
1730697569405085984,-0.002040222054347396,-0.0062479060143232346,-0.006262463517487049,0.0,1730697569406092025,-5.5918965339660645,7.020594120025635,140.62603759765625,0.0
1730697569416071262,-0.0012114732526242733,-0.003322879085317254,-0.002118118805810809,0.0,1730697569417119299,-5.598797798156738,7.006864547729492,140.33470153808594,0.0
1730697569425849976,0.0042128595523536205,-0.0047810692340135574,-0.005866971332579851,0.0,1730697569426881005,-5.6074018478393555,6.977751731872559,139.94662475585938,0.0
1730697569434495105,-0.0051071420311927795,-0.005837686825543642,-0.009766751900315285,0.0,1730697569435937200,-5.5976481437683105,6.9918107986450195,140.4335479736328,0.0
1730697569444734463,-0.0006761830300092697,-0.009240079671144485,-0.005416189786046743,0.0,1730697569446731208,-5.57361364364624,6.999149322509766,141.1279754638672,0.0
1730697569455197051,-0.0003683884278871119,-0.006902885623276234,-0.007171520031988621,0.0,1730697569457569004,-5.607773780822754,6.984195232391357,140.6162567138672,0.0
1730697569465317980,-0.003574187634512782,-0.005272200331091881,-0.0072763701900839806,0.0,1730697569466133434,-5.630370616912842,6.96858024597168,140.30511474609375,0.0
1730697569475101689,-0.007116514723747969,-0.002685250248759985,-0.007167832925915718,0.0,1730697569476114507,-5.620784759521484,6.972634315490723,140.91311645507812,0.0
1730697569485741962,0.0010538458591327071,-0.003784861182793975,-0.005803373642265797,0.0,1730697569486830972,-5.625494956970215,6.945818901062012,140.7869415283203,0.0
1730697569495345420,-0.0031952844001352787,-0.009614754468202591,-0.006317855324596167,0.0,1730697569496925084,-5.642165660858154,6.925563335418701,140.4908447265625,0.0
1730697569503863205,-0.0001349632366327569,-0.00927336048334837,-0.005146168638020754,0.0,1730697569506581202,-5.642165660858154,6.925563335418701,140.4908447265625,0.0
1730697569514483782,-0.0022231154143810272,-0.0028450002428144217,-0.004276088904589415,0.0,1730697569517116138,-5.706354141235352,6.92263650894165,140.77134704589844,0.0
1730697569523832493,-0.003911959007382393,-0.0032004585955291986,-0.0065131536684930325,0.0,1730697569525083654,-5.706130504608154,6.8944807052612305,140.4081573486328,0.0
1730697569534563239,-7.762562017887831e-05,-0.011233135126531124,-0.008991720154881477,0.0,1730697569535458007,-5.7247700691223145,6.877285957336426,140.050048828125,0.0
1730697569545115898,-0.0011917550582438707,-0.0030904917512089014,-0.0019730250351130962,0.0,1730697569546254769,-5.7247700691223145,6.877285957336426,140.06228637695312,0.0
1730697569553761082,0.0035538014490157366,-0.006741458084434271,-0.006864191498607397,0.0,1730697569555060167,-5.709019660949707,6.892795085906982,140.6116485595703,0.0
1730697569564827799,0.0007086326368153095,-0.01125792320817709,-0.004015758167952299,0.0,1730697569565678642,-5.718546390533447,6.871431350708008,140.3836669921875,0.0
1730697569574644088,-0.006865152157843113,-0.005028031300753355,-0.0070883166044950485,0.0,1730697569575812546,-5.757953643798828,6.85398530960083,139.54669189453125,0.0
1730697569583981250,-0.001333594205789268,-0.0008563446463085711,-0.007666018791496754,0.0,1730697569585064057,-5.757953643798828,6.85398530960083,139.55943298339844,0.0
1730697569596116573,-0.0033697786275297403,-0.0056654526852071285,-0.004342015367001295,0.0,1730697569597274806,-5.740530967712402,6.866079807281494,140.14907836914062,0.0
1730697569605037382,-0.001654057647101581,0.0026296612340956926,-0.008888992480933666,0.0,1730697569606398780,-5.733302593231201,6.881847381591797,140.7198486328125,0.0
1730697569614115911,-0.00620645796880126,-0.003918968141078949,-0.008561608381569386,0.0,1730697569614953510,-5.80360221862793,6.827349662780762,140.4868621826172,0.0
1730697569623606656,-0.0005960736307315528,-0.005884614773094654,-0.008077152073383331,0.0,1730697569624316508,-5.8332343101501465,6.804111480712891,140.1900634765625,0.0
